reviewed_group_id	representative_input_id	models	unique_sequences	taxa	outgroup_taxa	markers	sources	edge_scope	biological_family_status
RG_M008855	M008855	1	1	1	0	5001318at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008862	M008862	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008864	M008864	5	5	5	0	4986044at2759	AlphaFold	representative_star_only	not_established
RG_M008868	M008868	5	5	5	0	776280at2759	AlphaFold	representative_star_only	not_established
RG_M008872	M008872	88	88	89	0	4977863at2759	AlphaFold	representative_star_only	not_established
RG_M008880	M008880	1	1	1	0	4900375at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008884	M008884	1	1	1	0	4971272at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008885	M008885	56	56	65	0	707076at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M008910	M008910	1	1	1	0	201273at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008925	M008925	2	2	2	0	4970387at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M008958	M008958	1	1	1	0	529759at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008968	M008968	1	1	1	0	5006412at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008973	M008973	1	1	1	0	554735at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008975	M008975	1	1	1	0	5003192at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008984	M008984	1	1	1	0	5015876at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008985	M008985	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008988	M008988	1	1	1	0	4969018at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008993	M008993	1	1	1	0	5005215at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008994	M008994	1	1	1	0	5018803at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M008998	M008998	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009004	M009004	1	1	1	0	4986044at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009005	M009005	4	4	4	0	5003022at2759	AlphaFold	representative_star_only	not_established
RG_M009010	M009010	3	3	3	0	5002334at2759	AlphaFold	representative_star_only	not_established
RG_M009011	M009011	1	1	1	0	4988239at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009016	M009016	1	1	1	0	260326at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009023	M009023	1	1	1	0	5003972at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009028	M009028	1	1	1	0	530014at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009036	M009036	4	4	4	0	707076at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009040	M009040	2	2	2	0	5015742at2759	AlphaFold	representative_star_only	not_established
RG_M009045	M009045	1	1	1	0	530740at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009056	M009056	1	1	1	0	5013539at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009076	M009076	1	1	1	0	530740at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009080	M009080	4	4	4	0	4969990at2759	AlphaFold	representative_star_only	not_established
RG_M009081	M009081	40	40	40	0	352891at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009094	M009094	1	1	1	0	5001413at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009097	M009097	1	1	1	0	5015712at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009109	M009109	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009121	M009121	1	1	1	0	5005750at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009125	M009125	1	1	1	0	5001318at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009143	M009143	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009153	M009153	1	1	1	0	260326at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009166	M009166	1	1	1	0	4810093at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009167	M009167	1	1	1	0	5006412at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009174	M009174	5	5	5	0	5006326at2759	AlphaFold	representative_star_only	not_established
RG_M009177	M009177	11	11	12	0	5003972at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009184	M009184	3	3	3	0	5001473at2759	AlphaFold	representative_star_only	not_established
RG_M009189	M009189	6	6	6	0	5011777at2759	AlphaFold	representative_star_only	not_established
RG_M009195	M009195	2	2	2	0	5005174at2759	AlphaFold	representative_star_only	not_established
RG_M009198	M009198	4	4	4	0	4940884at2759	AlphaFold	representative_star_only	not_established
RG_M009208	M009208	6	6	6	0	5013259at2759	AlphaFold	representative_star_only	not_established
RG_M009222	M009222	80	80	83	0	4764044at2759	AlphaFold	representative_star_only	not_established
RG_M009247	M009247	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009256	M009256	60	60	60	1	4823929at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009263	M009263	1	1	1	0	4986044at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009264	M009264	1	1	1	0	288615at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009272	M009272	1	1	1	0	5006412at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009273	M009273	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009280	M009280	1	1	1	0	530740at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009282	M009282	6	6	6	0	4843240at2759	AlphaFold	representative_star_only	not_established
RG_M009284	M009284	7	7	7	0	4803900at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009288	M009288	2	2	2	0	649304at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009295	M009295	6	6	6	0	5005274at2759	AlphaFold	representative_star_only	not_established
RG_M009298	M009298	1	1	1	0	4896098at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009331	M009331	2	2	2	0	4900375at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009332	M009332	1	1	1	0	4971272at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009347	M009347	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009350	M009350	2	2	2	0	5013042at2759	AlphaFold	representative_star_only	not_established
RG_M009351	M009351	19	19	19	0	4940884at2759	AlphaFold	representative_star_only	not_established
RG_M009365	M009365	2	2	3	0	4837017at2759	AlphaFold	representative_star_only	not_established
RG_M009371	M009371	216	216	223	1	554735at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009379	M009379	3	3	3	0	4969636at2759	AlphaFold	representative_star_only	not_established
RG_M009397	M009397	18	18	18	0	5000743at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009406	M009406	1	1	1	0	4908955at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009413	M009413	2	2	2	1	5001318at2759	AlphaFold	representative_star_only	not_established
RG_M009420	M009420	2	2	2	0	5004118at2759	AlphaFold	representative_star_only	not_established
RG_M009425	M009425	1	1	1	0	4900375at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009426	M009426	56	56	59	0	5000743at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009433	M009433	1	1	2	0	4843824at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009441	M009441	1	1	4	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009466	M009466	88	88	90	0	4975094at2759	AlphaFold	representative_star_only	not_established
RG_M009469	M009469	5	5	5	0	5001318at2759	AlphaFold	representative_star_only	not_established
RG_M009496	M009496	1	1	3	0	5001473at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009505	M009505	4	4	4	0	5006412at2759	AlphaFold	representative_star_only	not_established
RG_M009510	M009510	1	1	1	0	4843824at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009525	M009525	2	2	2	0	288615at2759	AlphaFold	representative_star_only	not_established
RG_M009528	M009528	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009549	M009549	8	8	8	0	4986044at2759	AlphaFold	representative_star_only	not_established
RG_M009576	M009576	2	2	5	0	5013259at2759	AlphaFold	representative_star_only	not_established
RG_M009608	M009608	48	48	48	0	4843240at2759	AlphaFold	representative_star_only	not_established
RG_M009613	M009613	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009621	M009621	7	7	7	0	538728at2759	AlphaFold	representative_star_only	not_established
RG_M009641	M009641	1	1	1	0	129234at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009642	M009642	1	1	1	0	5005274at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009644	M009644	2	2	2	0	4823929at2759	AlphaFold	representative_star_only	not_established
RG_M009646	M009646	1	1	1	0	5013539at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009662	M009662	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009676	M009676	89	89	91	0	5000371at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009712	M009712	1	1	1	0	4940884at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009736	M009736	1	1	1	0	5000743at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009740	M009740	2	2	2	0	4896098at2759	AlphaFold	representative_star_only	not_established
RG_M009742	M009742	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009745	M009745	3	3	3	1	260326at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009746	M009746	1	1	1	0	530740at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009768	M009768	1	1	1	0	5001280at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009772	M009772	2	2	2	0	4986044at2759	AlphaFold	representative_star_only	not_established
RG_M009783	M009783	1	1	1	0	5001318at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009794	M009794	35	35	35	0	5001734at2759	AlphaFold	representative_star_only	not_established
RG_M009798	M009798	12	12	12	0	3643464at2759;5001941at2759	AlphaFold	representative_star_only	not_established
RG_M009805	M009805	1	1	1	0	5005174at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009815	M009815	1	1	1	0	4974767at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009845	M009845	1	1	1	0	4747214at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009857	M009857	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009870	M009870	68	68	68	1	4888252at2759	AlphaFold	representative_star_only	not_established
RG_M009871	M009871	4	4	4	0	5014007at2759	AlphaFold	representative_star_only	not_established
RG_M009872	M009872	1	1	1	0	5005274at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009873	M009873	1	1	1	0	530740at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009891	M009891	3	3	3	1	4613677at2759	AlphaFold	representative_star_only	not_established
RG_M009938	M009938	1	1	1	0	4986044at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009951	M009951	1	1	1	0	5000452at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009953	M009953	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009963	M009963	162	162	166	1	5000743at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M009965	M009965	1	1	1	0	5001473at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009970	M009970	1	1	1	0	4843240at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009979	M009979	1	1	1	0	5005174at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M009998	M009998	6	6	6	0	5015403at2759	AlphaFold	representative_star_only	not_established
RG_M010010	M010010	2	2	3	0	5001473at2759	AlphaFold	representative_star_only	not_established
RG_M010031	M010031	1	1	1	0	4970387at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010076	M010076	80	80	86	0	5000476at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M010087	M010087	2	2	2	0	5004265at2759	AlphaFold	representative_star_only	not_established
RG_M010108	M010108	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010113	M010113	1	1	1	0	4813267at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010115	M010115	1	1	1	0	5013738at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010116	M010116	2	2	2	0	538728at2759	AlphaFold	representative_star_only	not_established
RG_M010149	M010149	2	2	2	0	4986044at2759	AlphaFold	representative_star_only	not_established
RG_M010155	M010155	2	2	2	0	5005196at2759	AlphaFold	representative_star_only	not_established
RG_M010175	M010175	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010239	M010239	8	8	8	0	5001318at2759	AlphaFold	representative_star_only	not_established
RG_M010257	M010257	2	2	2	1	5001734at2759	AlphaFold	representative_star_only	not_established
RG_M010258	M010258	3	3	3	1	5013726at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M010259	M010259	14	14	15	1	5005750at2759	AlphaFold	representative_star_only	not_established
RG_M010260	M010260	1	1	1	1	5004478at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010261	M010261	6	6	6	2	5000986at2759;5013067at2759;5015742at2759;5015876at2759	AlphaFold	representative_star_only	not_established
RG_M010270	M010270	1	1	1	0	5006412at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010271	M010271	3	3	3	0	5005892at2759	AlphaFold	representative_star_only	not_established
RG_M010275	M010275	10	10	10	3	5003192at2759	AlphaFold	representative_star_only	not_established
RG_M010276	M010276	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010303	M010303	2	2	2	1	5005010at2759	AlphaFold	representative_star_only	not_established
RG_M010309	M010309	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010324	M010324	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010346	M010346	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010359	M010359	1	1	1	0	4764044at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010373	M010373	1	1	1	0	4987397at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010374	M010374	66	66	68	0	4900375at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M010387	M010387	2	2	2	0	5005274at2759	AlphaFold	representative_star_only	not_established
RG_M010394	M010394	1	1	1	0	4940884at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010420	M010420	2	2	2	0	530740at2759	AlphaFold	representative_star_only	not_established
RG_M010429	M010429	1	1	1	0	4888252at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010435	M010435	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010470	M010470	99	99	99	0	4810093at2759;530014at2759	AlphaFold	representative_star_only	not_established
RG_M010471	M010471	12	12	12	0	538728at2759	AlphaFold	representative_star_only	not_established
RG_M010491	M010491	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010493	M010493	1	1	1	0	5006412at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010514	M010514	1	1	1	0	707076at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010534	M010534	1	1	1	0	4803900at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010538	M010538	1	1	1	0	5005274at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010541	M010541	1	1	1	0	4977863at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010544	M010544	3	3	3	0	5005174at2759	AlphaFold	representative_star_only	not_established
RG_M010549	M010549	1	1	1	0	538952at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010550	M010550	14	14	14	0	5017019at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M010558	M010558	1	1	1	0	4896098at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010560	M010560	1	1	1	0	5013539at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010569	M010569	1	1	1	0	4987397at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010574	M010574	5	5	5	0	5005697at2759	AlphaFold	representative_star_only	not_established
RG_M010576	M010576	1	1	1	0	5005215at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010603	M010603	7	7	7	0	5001318at2759	AlphaFold	representative_star_only	not_established
RG_M010607	M010607	1	1	1	0	5015647at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010615	M010615	2	2	2	0	4988239at2759	AlphaFold	representative_star_only	not_established
RG_M010637	M010637	1	1	1	0	4843240at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010638	M010638	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010665	M010665	3	3	3	0	5018803at2759	AlphaFold	representative_star_only	not_established
RG_M010667	M010667	92	92	92	1	5013539at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M010752	M010752	1	1	1	0	4613677at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010753	M010753	1	1	1	0	5005010at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010803	M010803	7	7	7	0	4986044at2759	AlphaFold	representative_star_only	not_established
RG_M010804	M010804	1	1	1	0	5006412at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010809	M010809	1	1	1	0	5006412at2759	AlphaFold	no_retained_nonself_edge	not_established
RG_M010812	M010812	5	5	5	0	5001318at2759	AlphaFold	representative_star_only	not_established
RG_M010816	M010816	1	1	1	0	4813267at2759	AlphaFold	no_retained_nonself_edge	not_established
