marker	taxon_a	taxon_b	domain_1	domain_2	domain_1_name	domain_2_name	domain_1_residues	domain_2_residues	domain_1_own_fit_rmsd	domain_2_own_fit_rmsd	domain_1_pae10_local_fraction	domain_2_pae10_local_fraction	pae_cutoff_angstrom	interdomain_residue_pairs	confident_interdomain_pairs	confident_interdomain_fraction	interdomain_mean_absolute_distance_change_angstrom	confident_interdomain_mean_absolute_distance_change_angstrom
4988239at2759	F470096	F4918	PF05127.22	PF08351.19	NAT10_TcmA_helicase	TmcA_N	166	171	0.20423901957487264	0.6330305279109286	1.0	0.9990806006742262	15	28386	25738	0.9067145776086803	0.26958017596581374	0.25098368825853706
4988239at2759	F470096	F578093	PF05127.22	PF08351.19	NAT10_TcmA_helicase	TmcA_N	167	169	0.1597265310194929	0.5380150752258688	1.0	1.0	5	28223	3065	0.10859936930871984	0.3051392031450189	0.08538339962706365
4988239at2759	F470096	F578093	PF05127.22	PF08351.19	NAT10_TcmA_helicase	TmcA_N	167	169	0.1597265310194929	0.5380150752258688	1.0	1.0	10	28223	16407	0.5813343726747688	0.3051392031450189	0.21962432454351605
4988239at2759	F470096	F578093	PF05127.22	PF08351.19	NAT10_TcmA_helicase	TmcA_N	167	169	0.1597265310194929	0.5380150752258688	1.0	1.0	15	28223	25831	0.9152464302164901	0.3051392031450189	0.2818317016151481
4988239at2759	F4918	F578093	PF05127.22	PF08351.19	NAT10_TcmA_helicase	TmcA_N	165	169	0.2305138639737202	0.3621664433641958	1.0	1.0	5	27885	2972	0.10658059888829119	0.18928767888741566	0.10873317308109197
4988239at2759	F4918	F578093	PF05127.22	PF08351.19	NAT10_TcmA_helicase	TmcA_N	165	169	0.2305138639737202	0.3621664433641958	1.0	1.0	10	27885	16379	0.5873767258382643	0.18928767888741566	0.1537259231189223
4988239at2759	F4918	F578093	PF05127.22	PF08351.19	NAT10_TcmA_helicase	TmcA_N	165	169	0.2305138639737202	0.3621664433641958	1.0	1.0	15	27885	25675	0.9207459207459208	0.18928767888741566	0.18113585341498195
5000870at2759	F13502	F470096	PF17207.10	PF17855.8	MCM_OB	MCM_lid	128	76	0.2171961263840637	0.3317319647616262	1.0	1.0	5	9728	0	0.0	0.6481055317203558	
5000870at2759	F13502	F470096	PF17207.10	PF17855.8	MCM_OB	MCM_lid	128	76	0.2171961263840637	0.3317319647616262	1.0	1.0	10	9728	2060	0.21175986842105263	0.6481055317203558	0.49052850793391006
5000870at2759	F13502	F470096	PF17207.10	PF17855.8	MCM_OB	MCM_lid	128	76	0.2171961263840637	0.3317319647616262	1.0	1.0	15	9728	6631	0.681640625	0.6481055317203558	0.6299692953178022
5000870at2759	F13502	F470096	PF17207.10	PF24901.3	MCM_OB	WHD_MCM7	128	51	0.2171961263840637	0.7960731198589525	1.0	1.0	5	6528	0	0.0	1.6918449903293797	
5000870at2759	F13502	F470096	PF17207.10	PF24901.3	MCM_OB	WHD_MCM7	128	51	0.2171961263840637	0.7960731198589525	1.0	1.0	10	6528	0	0.0	1.6918449903293797	
5000870at2759	F13502	F470096	PF17207.10	PF24901.3	MCM_OB	WHD_MCM7	128	51	0.2171961263840637	0.7960731198589525	1.0	1.0	15	6528	0	0.0	1.6918449903293797	
5000870at2759	F13502	F470096	PF17855.8	PF24901.3	MCM_lid	WHD_MCM7	76	51	0.3317319647616262	0.7960731198589525	1.0	1.0	5	3876	0	0.0	1.34526296737531	
5000870at2759	F13502	F470096	PF17855.8	PF24901.3	MCM_lid	WHD_MCM7	76	51	0.3317319647616262	0.7960731198589525	1.0	1.0	10	3876	0	0.0	1.34526296737531	
5000870at2759	F13502	F470096	PF17855.8	PF24901.3	MCM_lid	WHD_MCM7	76	51	0.3317319647616262	0.7960731198589525	1.0	1.0	15	3876	42	0.010835913312693499	1.34526296737531	1.226798512578451
5000870at2759	F13502	F4918	PF17207.10	PF17855.8	MCM_OB	MCM_lid	128	74	0.222876871876771	0.17317716684583526	1.0	1.0	5	9472	0	0.0	0.46743812163945087	
5000870at2759	F13502	F4918	PF17207.10	PF17855.8	MCM_OB	MCM_lid	128	74	0.222876871876771	0.17317716684583526	1.0	1.0	10	9472	1684	0.17778716216216217	0.46743812163945087	0.34959192566911235
5000870at2759	F13502	F4918	PF17207.10	PF17855.8	MCM_OB	MCM_lid	128	74	0.222876871876771	0.17317716684583526	1.0	1.0	15	9472	6377	0.6732474662162162	0.46743812163945087	0.41253744357435257
5000870at2759	F13502	F4918	PF17207.10	PF24901.3	MCM_OB	WHD_MCM7	128	48	0.222876871876771	0.6917416467010378	1.0	1.0	5	6144	0	0.0	0.9820082945886112	
5000870at2759	F13502	F4918	PF17207.10	PF24901.3	MCM_OB	WHD_MCM7	128	48	0.222876871876771	0.6917416467010378	1.0	1.0	10	6144	0	0.0	0.9820082945886112	
5000870at2759	F13502	F4918	PF17207.10	PF24901.3	MCM_OB	WHD_MCM7	128	48	0.222876871876771	0.6917416467010378	1.0	1.0	15	6144	0	0.0	0.9820082945886112	
5000870at2759	F13502	F4918	PF17855.8	PF24901.3	MCM_lid	WHD_MCM7	74	48	0.17317716684583526	0.6917416467010378	1.0	1.0	5	3552	0	0.0	1.0480479444215451	
5000870at2759	F13502	F4918	PF17855.8	PF24901.3	MCM_lid	WHD_MCM7	74	48	0.17317716684583526	0.6917416467010378	1.0	1.0	10	3552	0	0.0	1.0480479444215451	
5000870at2759	F13502	F4918	PF17855.8	PF24901.3	MCM_lid	WHD_MCM7	74	48	0.17317716684583526	0.6917416467010378	1.0	1.0	15	3552	25	0.007038288288288288	1.0480479444215451	0.9331841259014694
5000870at2759	F470096	F4918	PF14551.12	PF17207.10	MCM_N	MCM_OB	58	131	0.41983553553636166	0.34650740772683514	0.9969088098918083	1.0	5	7598	1655	0.21782047907344038	0.2989317336100163	0.21218316103721513
5000870at2759	F470096	F4918	PF14551.12	PF17207.10	MCM_N	MCM_OB	58	131	0.41983553553636166	0.34650740772683514	0.9969088098918083	1.0	10	7598	5637	0.7419057646749144	0.2989317336100163	0.26210478552834926
5000870at2759	F470096	F4918	PF14551.12	PF17207.10	MCM_N	MCM_OB	58	131	0.41983553553636166	0.34650740772683514	0.9969088098918083	1.0	15	7598	7219	0.9501184522242695	0.2989317336100163	0.2905157014476324
5000870at2759	F470096	F4918	PF14551.12	PF17855.8	MCM_N	MCM_lid	58	76	0.41983553553636166	0.2619806466569755	0.9969088098918083	1.0	5	4408	0	0.0	1.509701335003057	
5000870at2759	F470096	F4918	PF14551.12	PF17855.8	MCM_N	MCM_lid	58	76	0.41983553553636166	0.2619806466569755	0.9969088098918083	1.0	10	4408	81	0.01837568058076225	1.509701335003057	1.3762583995810334
5000870at2759	F470096	F4918	PF14551.12	PF17855.8	MCM_N	MCM_lid	58	76	0.41983553553636166	0.2619806466569755	0.9969088098918083	1.0	15	4408	2529	0.5737295825771325	1.509701335003057	1.4844383291670586
5000870at2759	F470096	F4918	PF14551.12	PF24901.3	MCM_N	WHD_MCM7	58	51	0.41983553553636166	0.38842205912965017	0.9969088098918083	1.0	5	2958	0	0.0	2.74714181861111	
5000870at2759	F470096	F4918	PF14551.12	PF24901.3	MCM_N	WHD_MCM7	58	51	0.41983553553636166	0.38842205912965017	0.9969088098918083	1.0	10	2958	0	0.0	2.74714181861111	
5000870at2759	F470096	F4918	PF14551.12	PF24901.3	MCM_N	WHD_MCM7	58	51	0.41983553553636166	0.38842205912965017	0.9969088098918083	1.0	15	2958	0	0.0	2.74714181861111	
5000870at2759	F470096	F4918	PF17207.10	PF17855.8	MCM_OB	MCM_lid	131	76	0.34650740772683514	0.2619806466569755	1.0	1.0	5	9956	0	0.0	1.0935598993494646	
5000870at2759	F470096	F4918	PF17207.10	PF17855.8	MCM_OB	MCM_lid	131	76	0.34650740772683514	0.2619806466569755	1.0	1.0	10	9956	1660	0.16673362796303737	1.0935598993494646	0.7676784082195891
5000870at2759	F470096	F4918	PF17207.10	PF17855.8	MCM_OB	MCM_lid	131	76	0.34650740772683514	0.2619806466569755	1.0	1.0	15	9956	6487	0.6515668943350743	1.0935598993494646	0.9887545061616434
5000870at2759	F470096	F4918	PF17207.10	PF24901.3	MCM_OB	WHD_MCM7	131	51	0.34650740772683514	0.38842205912965017	1.0	1.0	5	6681	0	0.0	1.579995651733547	
5000870at2759	F470096	F4918	PF17207.10	PF24901.3	MCM_OB	WHD_MCM7	131	51	0.34650740772683514	0.38842205912965017	1.0	1.0	10	6681	0	0.0	1.579995651733547	
5000870at2759	F470096	F4918	PF17207.10	PF24901.3	MCM_OB	WHD_MCM7	131	51	0.34650740772683514	0.38842205912965017	1.0	1.0	15	6681	0	0.0	1.579995651733547	
5000870at2759	F470096	F4918	PF17855.8	PF24901.3	MCM_lid	WHD_MCM7	76	51	0.2619806466569755	0.38842205912965017	1.0	1.0	5	3876	0	0.0	0.5401115748589899	
5000870at2759	F470096	F4918	PF17855.8	PF24901.3	MCM_lid	WHD_MCM7	76	51	0.2619806466569755	0.38842205912965017	1.0	1.0	10	3876	0	0.0	0.5401115748589899	
5000870at2759	F470096	F4918	PF17855.8	PF24901.3	MCM_lid	WHD_MCM7	76	51	0.2619806466569755	0.38842205912965017	1.0	1.0	15	3876	38	0.00980392156862745	0.5401115748589899	0.5318374846322671
5001280at2759	F2606893	F4918	PF08142.19	PF22298.3	AARP2CN	Tsr1_G-like	57	136	0.44885649809755035	0.8510808046766102	1.0	1.0	5	7752	2052	0.2647058823529412	0.5989851138351023	0.3348901567401834
5001280at2759	F2606893	F4918	PF08142.19	PF22298.3	AARP2CN	Tsr1_G-like	57	136	0.44885649809755035	0.8510808046766102	1.0	1.0	10	7752	6314	0.814499484004128	0.5989851138351023	0.5202034644164224
5001280at2759	F2606893	F4918	PF08142.19	PF22298.3	AARP2CN	Tsr1_G-like	57	136	0.44885649809755035	0.8510808046766102	1.0	1.0	15	7752	7535	0.9720072239422085	0.5989851138351023	0.5887685657067271
5001280at2759	F2606893	F741139	PF08142.19	PF22298.3	AARP2CN	Tsr1_G-like	56	138	0.8451265322710889	0.7013680902292048	1.0	0.9966588706982961	5	7728	1810	0.23421325051759834	0.454268698799537	0.3533843989283661
5001280at2759	F2606893	F741139	PF08142.19	PF22298.3	AARP2CN	Tsr1_G-like	56	138	0.8451265322710889	0.7013680902292048	1.0	0.9966588706982961	10	7728	6143	0.7949016563146998	0.454268698799537	0.4314703893012675
5001280at2759	F2606893	F741139	PF08142.19	PF22298.3	AARP2CN	Tsr1_G-like	56	138	0.8451265322710889	0.7013680902292048	1.0	0.9966588706982961	15	7728	7499	0.9703674948240165	0.454268698799537	0.44357540636187
5001280at2759	F4918	F741139	PF08142.19	PF22298.3	AARP2CN	Tsr1_G-like	58	136	1.0562594540149306	0.969046699824304	0.9970282317979198	1.0	5	7888	1944	0.24645030425963488	0.7638086341406007	0.47476284741408104
5001280at2759	F4918	F741139	PF08142.19	PF22298.3	AARP2CN	Tsr1_G-like	58	136	1.0562594540149306	0.969046699824304	0.9970282317979198	1.0	10	7888	6328	0.8022312373225152	0.7638086341406007	0.6391197078467842
5001280at2759	F4918	F741139	PF08142.19	PF22298.3	AARP2CN	Tsr1_G-like	58	136	1.0562594540149306	0.969046699824304	0.9970282317979198	1.0	15	7888	7637	0.9681795131845842	0.7638086341406007	0.7251631654753058
5001318at2759	F1005962	F1069201	PF00076.29	PF00160.27	RRM_1	Pro_isomerase	68	137	0.3863137197301101	2.6863855417781237	1.0	0.9974449057809007	5	9316	0	0.0	30.18138313891181	
5001318at2759	F1005962	F1069201	PF00076.29	PF00160.27	RRM_1	Pro_isomerase	68	137	0.3863137197301101	2.6863855417781237	1.0	0.9974449057809007	10	9316	0	0.0	30.18138313891181	
5001318at2759	F1005962	F1069201	PF00076.29	PF00160.27	RRM_1	Pro_isomerase	68	137	0.3863137197301101	2.6863855417781237	1.0	0.9974449057809007	15	9316	0	0.0	30.18138313891181	
5001660at2759	F1052096	F4918	PF08155.17	PF17835.7	NOGCT	NOG1_N	53	159	0.24441807530011322	0.2598994937338566	1.0	1.0	5	8427	0	0.0	1.0314206618677473	
5001660at2759	F1052096	F4918	PF08155.17	PF17835.7	NOGCT	NOG1_N	53	159	0.24441807530011322	0.2598994937338566	1.0	1.0	10	8427	157	0.01863059214429809	1.0314206618677473	0.5027328987082975
5001660at2759	F1052096	F4918	PF08155.17	PF17835.7	NOGCT	NOG1_N	53	159	0.24441807530011322	0.2598994937338566	1.0	1.0	15	8427	2105	0.24979233416399668	1.0314206618677473	0.6468176592610769
5001660at2759	F1052096	F796027	PF08155.17	PF17835.7	NOGCT	NOG1_N	53	159	0.268346085074859	0.23264089427364934	1.0	1.0	5	8427	0	0.0	1.1801219035094723	
5001660at2759	F1052096	F796027	PF08155.17	PF17835.7	NOGCT	NOG1_N	53	159	0.268346085074859	0.23264089427364934	1.0	1.0	10	8427	157	0.01863059214429809	1.1801219035094723	0.3824593573392121
5001660at2759	F1052096	F796027	PF08155.17	PF17835.7	NOGCT	NOG1_N	53	159	0.268346085074859	0.23264089427364934	1.0	1.0	15	8427	2098	0.24896167081998338	1.1801219035094723	0.5452883803636283
5001660at2759	F4918	F796027	PF08155.17	PF17835.7	NOGCT	NOG1_N	54	159	0.2698532920543362	0.2128775135301357	1.0	1.0	5	8586	0	0.0	0.34017742638528264	
5001660at2759	F4918	F796027	PF08155.17	PF17835.7	NOGCT	NOG1_N	54	159	0.2698532920543362	0.2128775135301357	1.0	1.0	10	8586	486	0.05660377358490566	0.34017742638528264	0.20136623054431985
5001660at2759	F4918	F796027	PF08155.17	PF17835.7	NOGCT	NOG1_N	54	159	0.2698532920543362	0.2128775135301357	1.0	1.0	15	8586	3308	0.38527836012112743	0.34017742638528264	0.24123116476833373
5001941at2759	F162425	F1658444	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	215	249	2.26237194475187	0.47459664572028726	0.9976825028968713	0.9994220766711617	5	53535	1927	0.03599514336415429	0.6365211399177799	0.1584710874959829
5001941at2759	F162425	F1658444	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	215	249	2.26237194475187	0.47459664572028726	0.9976825028968713	0.9994220766711617	10	53535	10970	0.20491267395162044	0.6365211399177799	0.2484401591929484
5001941at2759	F162425	F1658444	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	215	249	2.26237194475187	0.47459664572028726	0.9976825028968713	0.9994220766711617	15	53535	24823	0.46367796768469227	0.6365211399177799	0.33325347118608173
5001941at2759	F162425	F41990	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	213	245	2.260161448808984	0.45801940698071214	0.997423887587822	0.9986209613869188	5	52185	1590	0.03046852543834435	0.5715204247378929	0.21024151866497875
5001941at2759	F162425	F41990	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	213	245	2.260161448808984	0.45801940698071214	0.997423887587822	0.9986209613869188	10	52185	9554	0.18307942895468046	0.5715204247378929	0.26764325329392136
5001941at2759	F162425	F41990	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	213	245	2.260161448808984	0.45801940698071214	0.997423887587822	0.9986209613869188	15	52185	23001	0.4407588387467663	0.5715204247378929	0.305597027010461
5001941at2759	F162425	F470096	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	245	229	1.0995456356357554	0.6655251539908084	0.9978217821782178	0.9953885174083468	5	56105	1439	0.025648337937795206	0.49048212090662696	0.2277728199652498
5001941at2759	F162425	F470096	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	245	229	1.0995456356357554	0.6655251539908084	0.9978217821782178	0.9953885174083468	10	56105	9322	0.16615274930933072	0.49048212090662696	0.31315564403602064
5001941at2759	F162425	F470096	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	245	229	1.0995456356357554	0.6655251539908084	0.9978217821782178	0.9953885174083468	15	56105	22729	0.40511540860885836	0.49048212090662696	0.36771893890005447
5001941at2759	F1658444	F27292	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	86	205	1.7219893198164227	1.8241374161897406	1.0	0.9941919191919192	5	17630	18	0.0010209869540555871	1.1484165567968134	0.9662734443997015
5001941at2759	F1658444	F27292	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	86	205	1.7219893198164227	1.8241374161897406	1.0	0.9941919191919192	10	17630	1390	0.07884288145207033	1.1484165567968134	1.062993343640412
5001941at2759	F1658444	F27292	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	86	205	1.7219893198164227	1.8241374161897406	1.0	0.9941919191919192	15	17630	3883	0.22024957458876915	1.1484165567968134	1.0578790545243955
5001941at2759	F1658444	F41990	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	223	245	0.9021039947595547	0.25877849973457484	0.9995397008055236	0.9986133122028527	5	54635	1592	0.0291388304200604	0.28932339313143207	0.1218168856222358
5001941at2759	F1658444	F41990	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	223	245	0.9021039947595547	0.25877849973457484	0.9995397008055236	0.9986133122028527	10	54635	9559	0.17496110551844057	0.28932339313143207	0.1916034086805607
5001941at2759	F1658444	F41990	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	223	245	0.9021039947595547	0.25877849973457484	0.9995397008055236	0.9986133122028527	15	54635	23150	0.4237210579298984	0.28932339313143207	0.22950201914230114
5001941at2759	F1658444	F470096	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	223	229	1.9992205316641296	0.5539228461289432	0.9986636971046771	0.9955947136563876	5	51067	1440	0.02819824935868565	0.498808929739035	0.18359623719946058
5001941at2759	F1658444	F470096	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	223	229	1.9992205316641296	0.5539228461289432	0.9986636971046771	0.9955947136563876	10	51067	8987	0.17598449096285274	0.498808929739035	0.23005708623114868
5001941at2759	F1658444	F470096	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	223	229	1.9992205316641296	0.5539228461289432	0.9986636971046771	0.9955947136563876	15	51067	21312	0.4173340905085476	0.498808929739035	0.285154517010132
5001941at2759	F27292	F41990	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	85	205	1.7307587362385792	1.781625809740313	1.0	0.9939301972685888	5	17425	18	0.0010329985652797705	1.0863945308747323	0.9486076052823991
5001941at2759	F27292	F41990	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	85	205	1.7307587362385792	1.781625809740313	1.0	0.9939301972685888	10	17425	1390	0.07977044476327116	1.0863945308747323	0.9731889369878115
5001941at2759	F27292	F41990	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	85	205	1.7307587362385792	1.781625809740313	1.0	0.9939301972685888	15	17425	3882	0.22278335724533715	1.0863945308747323	0.9346276959900598
5001941at2759	F41990	F470096	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	220	229	2.0084814756840386	0.5416000333495091	0.9986332574031891	0.9949109414758269	5	50380	1381	0.02741167129813418	0.4521799255211846	0.1391171427774246
5001941at2759	F41990	F470096	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	220	229	2.0084814756840386	0.5416000333495091	0.9986332574031891	0.9949109414758269	10	50380	8665	0.1719928543072648	0.4521799255211846	0.19674562052649197
5001941at2759	F41990	F470096	PF04130.19	PF17681.7	GCP_C_terminal	GCP_N_terminal	220	229	2.0084814756840386	0.5416000333495091	0.9986332574031891	0.9949109414758269	15	50380	20863	0.41411274315204444	0.4521799255211846	0.24726128255222857
5002573at2759	F1176130	F1209916	PF03464.21	PF03465.21	eRF1_2	eRF1_3	104	94	1.3679884326234	0.5522191046876586	0.9980750721847931	1.0	5	9776	3	0.00030687397708674305	1.7794221103960224	0.970023779997908
5002573at2759	F1176130	F1209916	PF03464.21	PF03465.21	eRF1_2	eRF1_3	104	94	1.3679884326234	0.5522191046876586	0.9980750721847931	1.0	10	9776	2534	0.2592062193126023	1.7794221103960224	1.3860484529959858
5002573at2759	F1176130	F1209916	PF03464.21	PF03465.21	eRF1_2	eRF1_3	104	94	1.3679884326234	0.5522191046876586	0.9980750721847931	1.0	15	9776	7817	0.7996112929623568	1.7794221103960224	1.6043103482007643
5002573at2759	F1176130	F1209916	PF03464.21	PF26356.1	eRF1_2	Pelota_N	104	77	1.3679884326234	1.5889044661739915	0.9980750721847931	0.9969104016477858	5	8008	0	0.0	1.6852010056712154	
5002573at2759	F1176130	F1209916	PF03464.21	PF26356.1	eRF1_2	Pelota_N	104	77	1.3679884326234	1.5889044661739915	0.9980750721847931	0.9969104016477858	10	8008	109	0.013611388611388612	1.6852010056712154	0.9040251498158686
5002573at2759	F1176130	F1209916	PF03464.21	PF26356.1	eRF1_2	Pelota_N	104	77	1.3679884326234	1.5889044661739915	0.9980750721847931	0.9969104016477858	15	8008	2737	0.34178321678321677	1.6852010056712154	1.2654992772691744
5002573at2759	F1176130	F1209916	PF03465.21	PF26356.1	eRF1_3	Pelota_N	94	77	0.5522191046876586	1.5889044661739915	1.0	0.9969104016477858	5	7238	164	0.02265819287095883	1.1436897057992037	0.23770320855004354
5002573at2759	F1176130	F1209916	PF03465.21	PF26356.1	eRF1_3	Pelota_N	94	77	0.5522191046876586	1.5889044661739915	1.0	0.9969104016477858	10	7238	2711	0.37455098093395967	1.1436897057992037	0.7007841664878088
5002573at2759	F1176130	F1209916	PF03465.21	PF26356.1	eRF1_3	Pelota_N	94	77	0.5522191046876586	1.5889044661739915	1.0	0.9969104016477858	15	7238	5612	0.7753523072672008	1.1436897057992037	0.8749119086269243
5002573at2759	F1176130	F1209934	PF03464.21	PF03465.21	eRF1_2	eRF1_3	104	94	1.3679884326234	0.5522191046876586	0.9980750721847931	1.0	5	9776	3	0.00030687397708674305	1.7794221103960224	0.970023779997908
5002573at2759	F1176130	F1209934	PF03464.21	PF03465.21	eRF1_2	eRF1_3	104	94	1.3679884326234	0.5522191046876586	0.9980750721847931	1.0	10	9776	2534	0.2592062193126023	1.7794221103960224	1.3860484529959858
5002573at2759	F1176130	F1209934	PF03464.21	PF03465.21	eRF1_2	eRF1_3	104	94	1.3679884326234	0.5522191046876586	0.9980750721847931	1.0	15	9776	7817	0.7996112929623568	1.7794221103960224	1.6043103482007643
5002573at2759	F1176130	F1209934	PF03464.21	PF26356.1	eRF1_2	Pelota_N	104	77	1.3679884326234	1.5889044661739915	0.9980750721847931	0.9969104016477858	5	8008	0	0.0	1.6852010056712154	
5002573at2759	F1176130	F1209934	PF03464.21	PF26356.1	eRF1_2	Pelota_N	104	77	1.3679884326234	1.5889044661739915	0.9980750721847931	0.9969104016477858	10	8008	109	0.013611388611388612	1.6852010056712154	0.9040251498158686
5002573at2759	F1176130	F1209934	PF03464.21	PF26356.1	eRF1_2	Pelota_N	104	77	1.3679884326234	1.5889044661739915	0.9980750721847931	0.9969104016477858	15	8008	2737	0.34178321678321677	1.6852010056712154	1.2654992772691744
5002573at2759	F1176130	F1209934	PF03465.21	PF26356.1	eRF1_3	Pelota_N	94	77	0.5522191046876586	1.5889044661739915	1.0	0.9969104016477858	5	7238	164	0.02265819287095883	1.1436897057992037	0.23770320855004354
5002573at2759	F1176130	F1209934	PF03465.21	PF26356.1	eRF1_3	Pelota_N	94	77	0.5522191046876586	1.5889044661739915	1.0	0.9969104016477858	10	7238	2711	0.37455098093395967	1.1436897057992037	0.7007841664878088
5002573at2759	F1176130	F1209934	PF03465.21	PF26356.1	eRF1_3	Pelota_N	94	77	0.5522191046876586	1.5889044661739915	1.0	0.9969104016477858	15	7238	5612	0.7753523072672008	1.1436897057992037	0.8749119086269243
5002573at2759	F1176130	F145971	PF03464.21	PF03465.21	eRF1_2	eRF1_3	104	94	1.3679884326234	0.5522191046876586	0.9980750721847931	1.0	5	9776	3	0.00030687397708674305	1.7794221103960224	0.970023779997908
5002573at2759	F1176130	F145971	PF03464.21	PF03465.21	eRF1_2	eRF1_3	104	94	1.3679884326234	0.5522191046876586	0.9980750721847931	1.0	10	9776	2534	0.2592062193126023	1.7794221103960224	1.3860484529959858
