taxon_id	assembly_accession	validation_status	report_rows	flagged_sequence_count	exclude_fix_trim_union_bp	review_rare_union_bp	review_union_bp	reported_actions	report_sha256	report_path	fcs_run_metadata
F1859121	GCF_000835755.1	publisher_verified_report	0	0	0	0	0	{}	b721eaac13bb68478dcaa98246400d2df2ef14cfecf5002de38d9dd55a1a0213	results/qc/selected-assembly-fcs-v1/reports/GCF_000835755.1/GCF_000835755.1_ASM83575v2_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.1"", ""run-date"": ""Mon Jan  8 17:21:05 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.986419, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""], ""species"": ""Cryptococcus tetragattii""}}]"
F1859122	GCF_036417295.1	publisher_verified_report	0	0	0	0	0	{}	b295f69be9f0d6cde9f1b9c55bb898bbb7447dd5ab3d5239f24f17e1ee6bf86d	results/qc/selected-assembly-fcs-v1/reports/GCF_036417295.1/GCF_036417295.1_ASM3641729v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.1"", ""run-date"": ""Mon Jan 29 19:35:59 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.976907, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""], ""species"": ""Cryptococcus decagattii""}}]"
F1882483	GCA_003144125.1	publisher_verified_report	0	0	0	0	0	{}	f521071fd03bdd0340713aa7f16bee1b981452ff96a28934225ff2a5786123c6	results/qc/selected-assembly-fcs-v1/reports/GCA_003144125.1/GCA_003144125.1_Tescy1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Tue Mar  7 22:49:25 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.490277, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:ascomycetes""]}}]"
F1890679	GCA_051557425.1	publisher_verified_report	0	0	0	0	0	{}	c46381fc4d3968635f9539f29331ec9bb1f076915d42b07ec3208b49d1065529	results/qc/selected-assembly-fcs-v1/reports/GCA_051557425.1/GCA_051557425.1_TUD_CryArg_v1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.2"", ""run-date"": ""Fri Apr 12 09:44:42 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.595523, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi"", ""fung:ascomycetes""], ""species"": ""Cryptotrichosporon argae"", ""genome-hash"": ""e3bb04c4075de6eb""}}]"
F1897645	GCA_015500155.1	publisher_verified_report	0	0	0	0	0	{}	de61f98f5c12dfa98e20379a923045b0221db17e9de27abe349cfcab00845612	results/qc/selected-assembly-fcs-v1/reports/GCA_015500155.1/GCA_015500155.1_UCR_MorNRRLA12553_1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sun Mar  5 08:35:08 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.987408, ""asserted-div"": ""fung:fungi"", ""inferred-primary-divs"": [""fung:fungi""], ""corrected-primary-divs"": [""fung:fungi""]}}]"
F1904413	GCF_016758775.1	publisher_verified_report	0	0	0	0	0	{}	391374c5b4cbca13ccd418e33877d6d1bb12dfff00ec5be5740d59459a1f7377	results/qc/selected-assembly-fcs-v1/reports/GCF_016758775.1/GCF_016758775.1_Suicli1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:24:53 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.965137, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F1907219	GCA_003614145.1	publisher_verified_report	0	0	0	0	0	{}	8beb1a5679b18e93c2ef439a03251ce8360dff07cabd2ee3800bfbb46d56f1ad	results/qc/selected-assembly-fcs-v1/reports/GCA_003614145.1/GCA_003614145.1_Pipcy3_1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Tue Mar  7 20:56:18 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.452301, ""asserted-div"": ""fung:fungi"", ""inferred-primary-divs"": [""fung:fungi""], ""corrected-primary-divs"": [""fung:fungi""]}}]"
F1912936	GCF_016758755.1	publisher_verified_report	0	0	0	0	0	{}	42553667007d5f61cc2cdb960cbfde1ed6cb1c7ce7f4eb4e3adb0e22d6b02f97	results/qc/selected-assembly-fcs-v1/reports/GCF_016758755.1/GCF_016758755.1_Suidis1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:25:20 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.994115, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F1912939	GCF_016647785.1	publisher_verified_report	0	0	0	0	0	{}	fcc4933ab9d90787e969dea52e44aeb767c0432fa547e4a7bfde9dcdd0804f64	results/qc/selected-assembly-fcs-v1/reports/GCF_016647785.1/GCF_016647785.1_Suifus1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:24:35 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.996235, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F1938712	GCA_021432655.1	publisher_verified_report	0	0	0	0	0	{}	7f35a0b6198753ded0042a3a935b21796d3e2a82d7e48a9df75baee7f625bb48	results/qc/selected-assembly-fcs-v1/reports/GCA_021432655.1/GCA_021432655.1_Atrsp2_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sat Mar  4 07:49:15 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.275499, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F1938954	GCA_002261195.1	publisher_verified_report	0	0	0	0	0	{}	a7afc2ebccb34a7b00bfcef435aeab4b0a21983b5aa3ef55c98fba56a9616132	results/qc/selected-assembly-fcs-v1/reports/GCA_002261195.1/GCA_002261195.1_ASM226119v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Wed Mar  8 05:38:34 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.19131, ""asserted-div"": ""fung:fungi"", ""inferred-primary-divs"": [""fung:fungi"", ""fung:basidiomycetes"", ""fung:ascomycetes"", ""fung:chytrids"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:fungi"", ""fung:basidiomycetes"", ""fung:ascomycetes"", ""fung:chytrids"", ""fung:budding yeasts""]}}]"
F1940652	GCA_905337335.1	publisher_verified_report	1	1	51	0	0	"{""FIX"": 1}"	ae3eca1a708e5eedc56a33e298ab6571197778ac074261dac60a866600d22270	results/qc/selected-assembly-fcs-v1/reports/GCA_905337335.1/GCA_905337335.1_GTX0158_lecanoromycete_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sun Mar  5 03:54:01 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.959564, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""]}}]"
F195108	GCF_026873545.1	publisher_verified_report	0	0	0	0	0	{}	53a916275bdf4e67907e8d34ae17621376ca1be93e9b4f5d7ce2a39ff2c8f8f0	results/qc/selected-assembly-fcs-v1/reports/GCF_026873545.1/GCF_026873545.1_ASM2687354v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:20:54 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.986926, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""]}}]"
F199306	GCF_018416015.2	repeat_identical_https_report_without_publisher_md5	0	0	0	0	0	{}	2ce6a0917a36b92ac53e1d7b74da5099627ad54bc1af586f64ce50cd4e30540c	results/qc/selected-assembly-fcs-v1/reports/GCF_018416015.2/GCF_018416015.2_ASM1841601v2_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sat Mar 11 12:51:33 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.979111, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""]}}]"
F2019550	GCF_044167205.1	repeat_identical_https_report_without_publisher_md5	0	0	0	0	0	{}	b94f1d50ddaf88b15ea5473bc88c4de29db93b6338b71f4223992ea8af3f557e	results/qc/selected-assembly-fcs-v1/reports/GCF_044167205.1/GCF_044167205.1_ASM4416720v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.4-27-g6e971e1"", ""run-date"": ""Mon Oct 21 17:05:37 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.89121, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Ceratocystis lukuohia"", ""genome-hash"": ""733e852a4113b3f0""}}]"
F2020955	GCA_018985235.1	external_source_no_ncbi_report_requested						{}			
F2020962	GCF_029542925.1	publisher_verified_report	0	0	0	0	0	{}	f36c438e58c0c6ee4d79d1a820c7fff26062b6f48ac9c9ede32da7930e24a9da	results/qc/selected-assembly-fcs-v1/reports/GCF_029542925.1/GCF_029542925.1_ASM2954292v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Tue Apr 11 17:17:00 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.992303, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:ascomycetes""]}}]"
F2024903	GCA_024184665.2	publisher_verified_report	0	0	0	0	0	{}	22a8b32b815a731dc713d96793ee37b75742a0651fb69d68fa75cd535e4c204a	results/qc/selected-assembly-fcs-v1/reports/GCA_024184665.2/GCA_024184665.2_ASM2418466v2_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.1"", ""run-date"": ""Sun Feb 18 00:46:37 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.977148, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Zalaria obscura""}}]"
F202697	GCA_000697665.1	publisher_verified_report	0	0	0	0	0	{}	5f1e60b0d72c95259312731d68d078478d78d54781138a071c1ea09554655f31	results/qc/selected-assembly-fcs-v1/reports/GCA_000697665.1/GCA_000697665.1_Jaaar1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Wed Mar  8 12:22:50 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.316689, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""]}}]"
F202698	GCF_000264995.1	publisher_verified_report	0	0	0	0	0	{}	0ef9315e4ff95b74a0501e5ea8ab24877a5dddea16cb470bb6e7b9a7fcc3f7a9	results/qc/selected-assembly-fcs-v1/reports/GCF_000264995.1/GCF_000264995.1_Punctularia_strigosozonata_v1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:51:08 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.798936, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F2034170	GCF_028502605.1	publisher_verified_report	0	0	0	0	0	{}	b3c7b62c817515e529e01673bea3e65da1f2f40b82154a6d723856758b6b3ef3	results/qc/selected-assembly-fcs-v1/reports/GCF_028502605.1/GCF_028502605.1_ASM2850260v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Thu Mar  2 00:06:08 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.9751, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""]}}]"
F203533	GCA_058224955.1	publisher_verified_report	0	0	0	0	0	{}	03cb5877ee4921c721a637ecef8852d46a729d6a32b379f94bfbd3175c546d67	results/qc/selected-assembly-fcs-v1/reports/GCA_058224955.1/GCA_058224955.1_ASM5822495v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.5"", ""run-date"": ""Tue May 12 08:26:52 2026"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.0894533, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi"", ""fung:ascomycetes"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi"", ""fung:ascomycetes"", ""fung:budding yeasts""], ""species"": ""Classicula fluitans"", ""genome-hash"": ""d79944c579997324""}}]"
F2035830	GCF_048999995.1	publisher_verified_report	0	0	0	0	0	{}	a4f74eeb8792fcf164443d73d14501dd22926260393549326eb1820d26ce863b	results/qc/selected-assembly-fcs-v1/reports/GCF_048999995.1/GCF_048999995.1_ASM4899999v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.4-102-g807e21a"", ""run-date"": ""Thu Dec 19 22:15:11 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.853141, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Berkeleyomyces rouxiae"", ""genome-hash"": ""1cfad00083744d1e""}}]"
F203908	GCF_000204055.1	publisher_verified_report	1	1	4385	0	0	"{""EXCLUDE"": 1}"	aec56a455440eaf0e7c64c5217a8256607902281432c1d6c743b1e309271b461	results/qc/selected-assembly-fcs-v1/reports/GCF_000204055.1/GCF_000204055.1_v1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Mon May 13 23:35:48 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.944981, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""], ""species"": ""Melampsora laricis-populina"", ""genome-hash"": ""4a60a6fe847ed337""}}]"
F2082308	GCA_002895985.1	publisher_verified_report	3	3	746	0	0	"{""EXCLUDE"": 3}"	1443ce9ccb6b3f6fb9c6bc8b6d0ef242210e7713ed4f551476daed120f023f66	results/qc/selected-assembly-fcs-v1/reports/GCA_002895985.1/GCA_002895985.1_ASM289598v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Fri May 10 22:25:50 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.722859, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Sphaceloma murrayae"", ""genome-hash"": ""7e2ebe01bda388e6""}}]"
F208348	GCF_026914185.1	publisher_verified_report	0	0	0	0	0	{}	99372a8ef16daeaede9ab408dfdbc85e826220a8b70de4ebb84c1eff1a28778d	results/qc/selected-assembly-fcs-v1/reports/GCF_026914185.1/GCF_026914185.1_ASM2691418v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:22:15 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.976386, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F208960	GCF_000271605.1	publisher_verified_report	0	0	0	0	0	{}	9876112c660c38f9ba59c72e936061cff4b6d5d29e7142f8efc08ee629bee403	results/qc/selected-assembly-fcs-v1/reports/GCF_000271605.1/GCF_000271605.1_Fomme1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:46:56 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.761594, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F209136	GCA_033220425.1	publisher_verified_report	0	0	0	0	0	{}	83a3f83bf9026fbaed70e731180d74d650364c756c754b26c8243213c1057e3a	results/qc/selected-assembly-fcs-v1/reports/GCA_033220425.1/GCA_033220425.1_Lene_EWU_01_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0-149-geb447a8"", ""run-date"": ""Fri Oct 20 14:06:41 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.60914, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Lepraria neglecta""}}]"
F209281	GCA_022813995.1	publisher_verified_report	0	0	0	0	0	{}	d856710d4dee8d3a086f51020165f712b84b888d6b2f69f8e2e4a684e72729ef	results/qc/selected-assembly-fcs-v1/reports/GCA_022813995.1/GCA_022813995.1_ASM2281399v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sat Mar  4 02:01:02 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.285611, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""]}}]"
F2109901	GCA_018985225.1	external_source_no_ncbi_report_requested						{}			
F215250	GCF_003144295.1	publisher_verified_report	0	0	0	0	0	{}	774e21af1d8c507b09df959b162002f9a28a64260a1cda1a24779ac928ce97d1	results/qc/selected-assembly-fcs-v1/reports/GCF_003144295.1/GCF_003144295.1_Acain1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:22:44 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.976247, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F215637	GCA_027576995.1	publisher_verified_report	0	0	0	0	0	{}	27304b6fb813e42d995c4236a97549463659cfa6528130ddffe5ddc399ac41e0	results/qc/selected-assembly-fcs-v1/reports/GCA_027576995.1/GCA_027576995.1_UCR_DicrRSA1219_1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Thu Mar  2 18:31:46 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.180642, ""asserted-div"": ""fung:fungi"", ""inferred-primary-divs"": [""fung:fungi"", ""fung:ascomycetes"", ""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:fungi"", ""fung:ascomycetes"", ""fung:basidiomycetes""]}}]"
F223192	GCF_000392275.1	publisher_verified_report	2	2	964	0	0	"{""EXCLUDE"": 2}"	a25f56653c2e69790be22824a0e8baca5299b5568a36a008d0b382dfdbe19b81	results/qc/selected-assembly-fcs-v1/reports/GCF_000392275.1/GCF_000392275.1_UCRPA7V03_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Mon May 13 23:59:41 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.866792, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Phaeoacremonium minimum"", ""genome-hash"": ""667c00106cb1e4f4""}}]"
F223376	GCA_042366435.1	publisher_verified_report	0	0	0	0	0	{}	70338ab727881fae60e91b3ef08367e18ee1e855b8553c386b3bbd7765b2bd81	results/qc/selected-assembly-fcs-v1/reports/GCA_042366435.1/GCA_042366435.1_Acrth1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.1"", ""run-date"": ""Fri Feb  2 07:46:21 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.42645, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Phialemonium thermophilum""}}]"
F223409	GCA_022814105.1	publisher_verified_report	0	0	0	0	0	{}	581b9789f58d7cc113193f9675dadbfa3a43c9175598e908ff0f0b2936607a41	results/qc/selected-assembly-fcs-v1/reports/GCA_022814105.1/GCA_022814105.1_ASM2281410v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sat Mar  4 01:59:47 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.53086, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""]}}]"
