case_id	translation_table	taxa	codons	branches	reported_log_likelihood	reevaluated_log_likelihood	likelihood_difference	reported_omega	saved_omega	omega_profile_lower	omega_profile_upper	maximum_component_additivity_error	numerical_review_flags	warning_lines	marker_copy_caveat	selection_eligibility
Candida__538952at2759__code12	12	4	417	5	-3353.780808936714	-3353.7808089367136	4.547473508864641e-13	0.04911879512858015	0.04911879512858015	0.04166603454822387	0.05744599559907449	1.7694179454963432e-16		0	none_recorded	not_established
Candida__539632at2759__code12	12	4	299	5	-2162.104117623025	-2162.1041176230246	4.547473508864641e-13	0.07982131972252561	0.07982131972252561	0.06258996947313988	0.09996146561940972	5.898059818321144e-17		0	none_recorded	not_established
Candida__540946at2759__code12	12	4	387	5	-3220.867870022858	-3220.867870022858	0.0	0.06578748505976427	0.06578748505976427	0.05569866733377844	0.07683142284503823	9.020562075079397e-17		0	none_recorded	not_established
Candida__541070at2759__code12	12	4	221	5	-1792.065240187768	-1792.0652401877685	-4.547473508864641e-13	0.06893935671116956	0.06893935671116956	0.05622968430443651	0.08345549497269734	2.2898349882893854e-16		0	none_recorded	not_established
Candida__554735at2759__code12	12	4	253	5	-1851.451247372168	-1851.4512473721677	2.2737367544323206e-13	0.08748076297279686	0.08748076297279686	0.07048589515785518	0.1069041657184426	5.898059818321144e-17		0	none_recorded	not_established
Candida__649304at2759__code12	12	4	305	5	-2511.128953247463	-2511.1289532474625	4.547473508864641e-13	0.07898410262196501	0.07898410262196501	0.06593081117475276	0.09376666137472042	8.326672684688674e-17		0	none_recorded	not_established
Candida__707076at2759__code12	12	4	264	5	-1867.350577572445	-1867.350577572445	0.0	0.03720814692356928	0.03720814692356928	0.02779674673946539	0.04857093640043716	1.700029006457271e-16		0	none_recorded	not_established
Candida__707202at2759__code12	12	4	357	5	-2740.978499643034	-2740.9784996430344	-4.547473508864641e-13	0.03881296688077356	0.03881296688077356	0.03103974619607976	0.04772056521010419	5.551115123125783e-17		0	none_recorded	not_established
Candida__727964at2759__code12	12	4	426	5	-3520.600271157908	-3520.600271157908	0.0	0.05598544926135796	0.05598544926135796	0.04739558671477508	0.06559232927593284	3.191891195797325e-16		0	none_recorded	not_established
Candida__730114at2759__code12	12	4	500	5	-3743.267193304228	-3743.267193304228	0.0	0.0533065631524785	0.0533065631524785	0.0453361281514745	0.06223257594396889	9.020562075079397e-17		0	none_recorded	not_established
Candida__776280at2759__code12	12	4	456	5	-3996.810725709777	-3996.8107257097768	4.547473508864641e-13	0.06135627524415491	0.06135627524415491	0.0541794700754385	0.06900167882864264	2.0816681711721685e-16		0	none_recorded	not_established
Candida__801816at2759__code12	12	4	185	5	-1279.937390224583	-1279.9373902245832	-2.2737367544323206e-13	0.02208627073615439	0.02208627073615439	0.01504006740156671	0.03099277248102287	1.3183898417423734e-16		0	none_recorded	not_established
Colletotrichum__115730at2759__code1	1	10	322	17	-2468.719522807583	-2468.7195228075834	-4.547473508864641e-13	0.04107786324272127	0.04107786324272127	0.03143595032896032	0.05271126485472588	2e-10		0	none_recorded	not_established
Colletotrichum__129234at2759__code1	1	10	189	17	-1428.712258193199	-1428.7122581931987	2.2737367544323206e-13	0.008858186344506023	0.008858186344506023	0.004431389396361477	0.01553454822341476	2e-10		1	none_recorded	not_established
Colletotrichum__160487at2759__code1	1	10	879	17	-7349.631309583839	-7349.631309583839	0.0	0.02264105962825938	0.02264105962825938	0.01837405832241901	0.02762096504856588	2e-10		0	none_recorded	not_established
Colletotrichum__201273at2759__code1	1	8	259	13	-2519.142368338061	-2519.1423683380613	-4.547473508864641e-13	0.05116658856182317	0.05116658856182317	0.04269825989323556	0.06062193506469007	2e-10		0	none_recorded	not_established
Colletotrichum__207567at2759__code1	1	10	179	17	-1291.270187007193	-1291.270187007193	0.0	0.02246450130001518	0.02246450130001518	0.01337642924493785	0.03486893822856042	2e-10		1	none_recorded	not_established
Colletotrichum__260326at2759__code1	1	10	168	17	-1456.784563097317	-1456.784563097317	0.0	0.01412508167195584	0.01412508167195584	0.00777005464277209	0.02324579506228905	2e-10		0	none_recorded	not_established
Colletotrichum__2852757at2759__code1	1	9	493	15	-3800.853836750399	-3800.8538367503993	-4.547473508864641e-13	0.04026530448538295	0.04026530448538295	0.03149845808199839	0.05042530191217337	6.071532165918825e-17		0	none_recorded	not_established
Colletotrichum__288615at2759__code1	1	9	662	15	-5424.45125891409	-5424.4512589140895	9.094947017729282e-13	0.03290075426866046	0.03290075426866046	0.02682499674399404	0.0398499147083381	9.020562075079397e-17		0	none_recorded	not_established
Colletotrichum__319730at2759__code1	1	9	446	15	-3109.282323798322	-3109.282323798322	0.0	0.03428945553271304	0.03428945553271304	0.02612338133960768	0.04399769278259051	6.158268339717665e-17		0	none_recorded	not_established
Colletotrichum__340246at2759__code1	1	10	695	17	-6818.167628332755	-6818.167628332755	0.0	0.05680144177619084	0.05680144177619084	0.04967867819549762	0.06441837665754975	1.0755285551056204e-16		0	none_recorded	not_established
Colletotrichum__345792at2759__code1	1	10	299	17	-2317.411500184608	-2317.4115001846085	-4.547473508864641e-13	0.04123916228033624	0.04123916228033624	0.02925921114491644	0.05591543343794985	2e-10		0	none_recorded	not_established
Colletotrichum__352891at2759__code1	1	8	252	13	-1699.140751691544	-1699.1407516915438	2.2737367544323206e-13	0.03157359430831373	0.03157359430831373	0.0206428425143581	0.04572253401098468	2e-10		0	none_recorded	not_established
Colletotrichum__3643464at2759__code1	1	10	765	17	-7365.758643267795	-7365.7586432677945	9.094947017729282e-13	0.02069300490028799	0.02069300490028799	0.01712257829110939	0.02470983350494843	3.226585665316861e-16		0	none_recorded	not_established
Colletotrichum__4613677at2759__code1	1	10	127	17	-1156.263399299068	-1156.2633992990684	-4.547473508864641e-13	0.06359678592566806	0.06359678592566806	0.04634060103035206	0.08465812107059391	2e-10		0	none_recorded	not_established
Colletotrichum__4695236at2759__code1	1	10	1074	17	-9465.457813142682	-9465.457813142682	0.0	0.04970014199663787	0.04970014199663787	0.04412826966313527	0.0558583078425802	8.673617379884035e-17		0	none_recorded	not_established
Colletotrichum__4747214at2759__code1	1	9	141	15	-1055.966116886816	-1055.966116886816	0.0	0.008128319878026164	0.008128319878026164	0.003485054286493146	0.01571658170279604	2e-10		0	none_recorded	not_established
Colletotrichum__4764044at2759__code1	1	9	506	15	-4040.713395468092	-4040.713395468092	0.0	0.03579585031691213	0.03579585031691213	0.02838453618723868	0.04433532478166245	2e-10		0	none_recorded	not_established
Colletotrichum__4810093at2759__code1	1	8	791	13	-6979.242849264893	-6979.242849264893	0.0	0.02719400122643768	0.02719400122643768	0.02285663455207607	0.03203203681586859	3.3133218391157016e-16		0	none_recorded	not_established
Colletotrichum__4813267at2759__code1	1	10	890	17	-8359.241255462686	-8359.241255462686	0.0	0.01933070218646714	0.01933070218646714	0.01612390408334804	0.02289941005347767	2e-10		1	none_recorded	not_established
Colletotrichum__4823929at2759__code1	1	10	417	17	-4657.921841147509	-4657.9218411475085	9.094947017729282e-13	0.07529378113983141	0.07529378113983141	0.06632989188366904	0.08500591047870801	2.1510571102112408e-16		0	none_recorded	not_established
Colletotrichum__4837017at2759__code1	1	10	232	17	-1902.887301897713	-1902.8873018977126	4.547473508864641e-13	0.05489202509589636	0.05489202509589636	0.04322472491082179	0.06836277495041578	7.979727989493313e-17		0	none_recorded	not_established
Colletotrichum__4838864at2759__code1	1	9	596	15	-5166.949125663331	-5166.949125663331	0.0	0.0455750272885703	0.0455750272885703	0.03782251316220393	0.05411317101220926	1.3183898417423734e-16		0	none_recorded	not_established
Colletotrichum__4843240at2759__code1	1	10	686	17	-7215.375591059721	-7215.375591059721	0.0	0.05976864679870898	0.05976864679870898	0.05243915654078555	0.06747759934729348	2e-10		0	none_recorded	not_established
Colletotrichum__4843824at2759__code1	1	9	192	15	-1521.6255810386	-1521.6255810386	0.0	0.0149258486723252	0.0149258486723252	0.00902190860018255	0.02290992911866053	2e-10		1	none_recorded	not_established
Colletotrichum__4867008at2759__code1	1	10	175	17	-1605.511691120393	-1605.5116911203927	2.2737367544323206e-13	0.04306437787501355	0.04306437787501355	0.03301107363432046	0.05494552246849185	2e-10		0	none_recorded	not_established
Colletotrichum__4888252at2759__code1	1	10	943	17	-9412.359244309753	-9412.359244309753	0.0	0.02906199596132909	0.02906199596132909	0.02516168152005411	0.0332091715978158	2e-10		0	none_recorded	not_established
Colletotrichum__4896098at2759__code1	1	9	202	15	-1920.523632435903	-1920.5236324359028	2.2737367544323206e-13	0.04310385538430364	0.04310385538430364	0.03285387924111481	0.05538235581291538	1.196959198423997e-16		0	none_recorded	not_established
Colletotrichum__4900375at2759__code1	1	10	208	17	-2159.540524430539	-2159.5405244305393	-4.547473508864641e-13	0.05841885497290791	0.05841885497290791	0.04660888616925263	0.07228337364148693	2e-10		1	none_recorded	not_established
Colletotrichum__4908955at2759__code1	1	10	325	17	-3467.948520978658	-3467.948520978658	0.0	0.03590535813003046	0.03590535813003046	0.03143696378103533	0.04103528677286648	2e-10		0	none_recorded	not_established
Colletotrichum__4911644at2759__code1	1	10	957	17	-8218.206593663246	-8218.206593663246	0.0	0.01960123915439006	0.01960123915439006	0.01620895663433875	0.02335030801427911	2e-10		0	none_recorded	not_established
Colletotrichum__4940884at2759__code1	1	10	907	17	-9761.742065924594	-9761.742065924594	0.0	0.06445697969868705	0.06445697969868705	0.05759548968982015	0.0715926099995167	2e-10		0	none_recorded	not_established
Colletotrichum__4969018at2759__code1	1	10	456	17	-3511.877900522269	-3511.8779005222686	4.547473508864641e-13	0.07876921192436262	0.07876921192436262	0.06326131276419689	0.09645754874897453	7.112366251504909e-17		0	none_recorded	not_established
Colletotrichum__4969636at2759__code1	1	10	419	17	-3519.516799906735	-3519.516799906735	0.0	0.0268846773370939	0.0268846773370939	0.02130813723334784	0.03345381132330712	2e-10		0	none_recorded	not_established
Colletotrichum__4969990at2759__code1	1	10	352	17	-3112.348942042512	-3112.348942042512	0.0	0.01698034651391645	0.01698034651391645	0.01161675184256354	0.02384669482245412	1.2923689896027213e-16		0	none_recorded	not_established
Colletotrichum__4970387at2759__code1	1	9	140	15	-1462.982950312467	-1462.9829503124665	4.547473508864641e-13	0.03614978629597804	0.03614978629597804	0.02630488789669017	0.04805488465822639	2e-10		0	none_recorded	not_established
Colletotrichum__4970538at2759__code1	1	10	954	17	-8907.393123307751	-8907.393123307751	0.0	0.03606095055100447	0.03606095055100447	0.03119423048121309	0.04129204676102079	9.540979117872439e-17		0	none_recorded	not_established
Colletotrichum__4971272at2759__code1	1	10	446	17	-3766.419833068998	-3766.419833068998	0.0	0.0262753459403011	0.0262753459403011	0.02001109643355391	0.03369490030433928	2e-10		0	none_recorded	not_established
Colletotrichum__4974767at2759__code1	1	9	145	15	-1041.145654694765	-1041.1456546947654	-4.547473508864641e-13	0.0165970511693192	0.0165970511693192	0.008883188698673277	0.02789318818544565	2e-10		1	none_recorded	not_established
Colletotrichum__4975094at2759__code1	1	8	1013	13	-8758.50695924201	-8758.50695924201	0.0	0.02238592910926733	0.02238592910926733	0.0187439467160231	0.02649527331238765	1.1362438767648086e-16		0	none_recorded	not_established
Colletotrichum__4976279at2759__code1	1	10	416	17	-4112.965558878409	-4112.965558878409	0.0	0.05930567174872372	0.05930567174872372	0.05104442829305637	0.06834511992155763	1.231653667943533e-16		0	none_recorded	not_established
Colletotrichum__4977163at2759__code1	1	10	185	17	-1898.495197964041	-1898.4951979640414	-4.547473508864641e-13	0.04846969714689846	0.04846969714689846	0.03654872051407432	0.06284638460323971	2e-10		1	none_recorded	not_established
Colletotrichum__4977863at2759__code1	1	10	627	17	-6835.486694935424	-6835.486694935424	0.0	0.06176648922573014	0.06176648922573014	0.05493796542258046	0.06903629053753453	2e-10		0	none_recorded	not_established
Colletotrichum__4983000at2759__code1	1	10	489	17	-4456.374492966072	-4456.374492966072	0.0	0.0528016136991142	0.0528016136991142	0.04547619352090552	0.06077219187135692	2e-10		0	none_recorded	not_established
Colletotrichum__4985971at2759__code1	1	10	353	17	-3159.281850886277	-3159.281850886277	0.0	0.02976213832269715	0.02976213832269715	0.02320982398169028	0.03740829020501835	2e-10		0	none_recorded	not_established
Colletotrichum__4986044at2759__code1	1	10	469	17	-4919.018972940557	-4919.0189729405565	9.094947017729282e-13	0.04086597871114182	0.04086597871114182	0.03499746344295046	0.0473668308990079	2e-10		0	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	not_established
Colletotrichum__4987397at2759__code1	1	9	891	15	-8139.342233069951	-8139.342233069951	0.0	0.04495213329954419	0.04495213329954419	0.03924516055901422	0.05119961979242718	2.0296264668928643e-16		0	none_recorded	not_established
Colletotrichum__4988239at2759__code1	1	9	1039	15	-8962.510245898875	-8962.510245898875	0.0	0.03318283206864146	0.03318283206864146	0.02853972831589945	0.03826450473660536	6.245004513516506e-17		0	none_recorded	not_established
Colletotrichum__4999134at2759__code1	1	10	2336	17	-19737.10744814482	-19737.107448144816	3.637978807091713e-12	0.01086409031040995	0.01086409031040995	0.009199323184436344	0.01268996332969815	1.6349768761081407e-16		0	none_recorded	not_established
Colletotrichum__5000045at2759__code1	1	10	381	17	-3229.970579088116	-3229.970579088116	0.0	0.02332586640542825	0.02332586640542825	0.0173169122370976	0.03056362602330414	1.9999998834755968e-10		0	none_recorded	not_established
Colletotrichum__5000152at2759__code1	1	10	1189	17	-11204.70058129132	-11204.700581291321	-1.8189894035458565e-12	0.01783726120314128	0.01783726120314128	0.01494964834051901	0.02110256701268015	1.2663481374630692e-16		0	none_recorded	not_established
Colletotrichum__5000362at2759__code1	1	10	902	17	-8570.241255391882	-8570.241255391882	0.0	0.02862887686540696	0.02862887686540696	0.02417419267427692	0.03358845960948805	1.4311468676808659e-16		0	none_recorded	not_established
Colletotrichum__5000371at2759__code1	1	9	423	15	-4526.341609824717	-4526.341609824717	0.0	0.08598678300802359	0.08598678300802359	0.07588865456313751	0.09693763420659363	1.5959455978986625e-16		0	none_recorded	not_established
Colletotrichum__5000452at2759__code1	1	8	287	13	-2610.424537844262	-2610.4245378442615	4.547473508864641e-13	0.05186237698740087	0.05186237698740087	0.03945932123989633	0.06651335673326286	4.85722573273506e-17		0	none_recorded	not_established
Colletotrichum__5000476at2759__code1	1	10	389	17	-2958.299116875829	-2958.299116875829	0.0	0.01973158869113579	0.01973158869113579	0.01318605054485305	0.02815080479531541	2e-10		0	none_recorded	not_established
Colletotrichum__5000743at2759__code1	1	10	180	17	-1501.870875509536	-1501.870875509536	0.0	0.01558988990864154	0.01558988990864154	0.009714244372973396	0.02349976685811855	2e-10		1	none_recorded	not_established
Colletotrichum__5000823at2759__code1	1	9	965	15	-7173.825699733863	-7173.825699733863	0.0	0.03741102495642426	0.03741102495642426	0.03149850069946557	0.04387959901826869	2e-10		0	none_recorded	not_established
Colletotrichum__5000870at2759__code1	1	10	762	17	-7820.860536605172	-7820.860536605172	0.0	0.0514096564049219	0.0514096564049219	0.04491619453546426	0.05830955236454973	1.8908485888147197e-16		0	none_recorded	not_established
Colletotrichum__5000986at2759__code1	1	10	502	17	-5023.661070259656	-5023.661070259656	0.0	0.07630010082168108	0.07630010082168108	0.06652693652111027	0.08658243796009311	2e-10		0	none_recorded	not_established
Colletotrichum__5001156at2759__code1	1	10	330	17	-3381.373031582608	-3381.3730315826087	-9.094947017729282e-13	0.03985883095548119	0.03985883095548119	0.03256376705312854	0.04801109308160401	2e-10		0	none_recorded	not_established
