case_id	target_node	target_is_terminal	split_smaller_side_taxa	target_dS	target_dN	target_branch_parameter	taxa	codons	minimum_taxon_codon_coverage	target_terminal_codon_coverage	delta_ll_at_half	delta_ll_at_double	delta_ll_at_tenfold	maximum_slice_improvement	marker_copy_caveat	saturated_pairwise_distance_warning_lines	parameter_boundary_warning_lines	nni_convergence_warning_lines	other_warning_lines
Malassezia__4977863at2759__code1	F76775	True	F76775	1.488258208791857	0.1369025323838109	4.163284211464866	5	549	0.9836065573770492	0.9836065573770492	-31.179801229475743	-41.2300889285043	-576.0626504947904	0.0	none_recorded	0	0	0	0
Malassezia__5001734at2759__code1	F223818	True	F223818	1.4844707136184012	0.11053908448264754	2.78382637731122	4	215	1.0	1.0	-8.275962496320062	-12.10202688945401	-190.70665490795272	4.547473508864641e-13	none_recorded	0	0	0	0
Cryptococcus__707076at2759__code1	F5208	True	F5208	1.4844118542614786	0.030079389667214424	2.484817400708982	10	270	1.0	1.0	-7.3113858181636715	-7.438880635166697	-111.12928931039414	-4.547473508864641e-13	none_recorded	0	0	1	0
Malassezia__5005274at2759__code1	F2020962	True	F2020962	1.4800757835349931	0.14578064085494372	2.19411729891636	5	330	0.9727272727272728	0.9939393939393939	-19.814522944060627	-26.069453080085623	-332.48225568251564	0.0	none_recorded	0	0	0	0
Cryptococcus__4977863at2759__code1	F5208	True	F5208	1.4793520941465876	0.10543114814751632	3.390833559317002	10	584	0.9965753424657534	1.0	-36.40564745517895	-43.67781858263061	-612.4979347180924	0.0	none_recorded	0	0	0	0
Malassezia__5001660at2759__code1	F2020962	True	F2020962	1.478444116686237	0.0570835026335676	3.240212831881103	5	640	0.871875	1.0	-18.40983008614421	-24.166378426639312	-427.67034322486415	0.0	none_recorded	0	0	0	0
Wallemia__4900375at2759__code1	InternalNode1	False	F1540922;F245174	1.4770928222631898	0.05499072596292017	2.56701869279207	4	205	1.0		-6.989558457891235	-8.508453526515723	-135.99441846715172	-4.547473508864641e-13	none_recorded	0	0	0	0
Cryptococcus__129234at2759__code1	F5619	True	F5619	1.4770236185128218	0.032112558269370914	3.510427386712465	8	186	1.0	1.0	-7.843709357900934	-7.534540223816748	-93.84576698226601	-4.547473508864641e-13	none_recorded	0	0	0	0
Umbelopsis__5001413at2759__code1	F91625	True	F91625	1.4750533928534164	0.03809353812033094	2.892242052865801	4	282	1.0	1.0	-12.427217382264189	-11.469012747425495	-154.7995657962897	0.0	none_recorded	0	0	0	0
Cryptococcus__530740at2759__code1	F5208	True	F5208	1.4721270505817035	0.08996836538216885	2.966993874705487	10	281	0.9786476868327402	0.9928825622775801	-12.965606208273584	-16.45679617323094	-252.0797096694073	0.0	none_recorded	0	0	0	0
Amanita__5000452at2759__code1	F235537	True	F235537	1.4712993131533048	0.10542179412668774	3.254623835675583	7	279	0.992831541218638	1.0	-16.421066956213508	-20.167553969233268	-272.2943133187282	0.0	none_recorded	0	0	0	0
Amanita__4747214at2759__code1	F235537	True	F235537	1.4688677588318608	0.03530007305717019	3.671133651443386	7	144	1.0	1.0	-6.016213921600183	-5.997447143680802	-80.32178955110408	0.0	none_recorded	0	0	0	0
Malassezia__776280at2759__code1	F2020962	True	F2020962	1.4688005620052966	0.1862840528699847	3.294161710720028	5	454	0.9537444933920705	1.0	-23.256984826166445	-33.978977013163785	-417.0914820279122	0.0	none_recorded	0	0	0	0
Malassezia__5004265at2759__code1	F2020962	True	F2020962	1.468295026398039	0.0683244500330308	4.022732830596743	5	288	0.9930555555555556	0.9965277777777778	-9.59391178967553	-12.448188517578274	-208.1624070281432	4.547473508864641e-13	none_recorded	0	2	0	0
Wallemia__5013738at2759__code1	InternalNode1	False	F1540922;F245174	1.4668077247443616	0.031115441376464496	2.662921246837633	4	214	1.0		-6.501423324583129	-6.558387646562323	-96.86100397912855	2.2737367544323206e-13	none_recorded	0	0	0	0
Malassezia__5001156at2759__code1	F2020962	True	F2020962	1.4641548757941958	0.11009810830255473	3.389336839024583	5	321	0.9345794392523364	1.0	-14.04287914050883	-19.89463322288566	-311.46332753577144	0.0	none_recorded	0	0	0	0
Aspergillus__5001156at2759__code1	F182096	True	F182096	1.4628963987808092	0.09594887811195754	3.718278619373133	10	324	0.9969135802469136	1.0	-13.749099483149621	-17.86525700832499	-290.07462826201936	-9.094947017729282e-13	none_recorded	0	0	0	0
Wallemia__5001280at2759__code1	InternalNode1	False	F1540922;F245174	1.461635071659491	0.053894541225126755	2.185942744331622	4	702	1.0		-27.370581731096536	-30.486959692744676	-474.05168031762605	0.0	none_recorded	0	0	0	0
Amanita__5001273at2759__code1	F235537	True	F235537	1.4610285298848753	0.06450816020919616	3.704369783197133	7	238	1.0	1.0	-10.132359463869307	-12.440264934048628	-183.18428323008538	4.547473508864641e-13	none_recorded	0	0	0	0
Tilletia__4900375at2759__code1	F1031713	True	F1031713	1.4609832114339891	0.10048512544379792	3.364938989531659	5	209	0.9856459330143541	0.9856459330143541	-13.997322091418255	-15.788477977626371	-209.39000314719692	4.547473508864641e-13	none_recorded	0	0	0	0
Amanita__776280at2759__code1	F235537	True	F235537	1.460978993100977	0.1203445690645784	3.357505607484012	7	425	0.9882352941176471	0.9976470588235294	-24.158138105282887	-31.342622145872156	-423.345962073764	0.0	none_recorded	0	0	0	0
Cryptococcus__5015403at2759__code1	F5208	True	F5208	1.4598034936257158	0.09124290990380557	3.392912012639706	10	413	0.7530266343825666	0.9951573849878934	-20.037609014739246	-26.528868761425656	-405.58562273400184	9.094947017729282e-13	none_recorded	0	0	0	0
Candida__5000045at2759__code12	InternalNode1	False	F42374;F5476	1.458203316674668	0.15736497162073151	3.981531185319971	4	347	1.0		-22.488235829104724	-29.090826049697625	-357.128931339113	0.0	none_recorded	0	0	0	0
Cryptococcus__4810093at2759__code1	F5208	True	F5208	1.457032388119237	0.07427438551294599	3.16271026049868	10	769	0.9011703511053316	0.9011703511053316	-34.074978325137636	-39.44177339814814	-599.7841054952532	0.0	none_recorded	0	0	0	0
Cryptococcus__5001734at2759__code1	InternalNode1	False	F104669;F5619	1.4519682555522795	0.07106036297367234	2.192960089948085	10	228	0.868421052631579		-8.668384620200868	-11.112395927713806	-181.60034095299443	0.0	none_recorded	0	0	0	0
Naganishia__5000045at2759__code1	F104408	True	F104408	1.446243721498705	0.05424630574596866	2.284816890125058	4	369	1.0	1.0	-19.859848433509796	-18.745270980471105	-257.9538834919199	0.0	none_recorded	0	0	0	0
Aspergillus__5013738at2759__code1	F182096	True	F182096	1.4456962969340068	0.07462643594922701	3.211794278027144	10	244	0.9836065573770492	0.9877049180327869	-10.283460520215158	-13.470554105409065	-198.74796192968824	0.0	none_recorded	0	0	0	0
Amanita__5004327at2759__code1	F235537	True	F235537	1.4446278224276015	0.134339315879431	3.363401352558574	7	785	0.9834394904458599	0.9923566878980892	-38.61138512249636	-54.65829353014851	-765.496116531669	1.8189894035458565e-12	none_recorded	0	0	0	0
Aspergillus__5004478at2759__code1	F182096	True	F182096	1.4401976703188557	0.0478274357737836	3.180863799088023	10	411	0.9927007299270073	0.9927007299270073	-16.150983889399868	-17.218952084225748	-254.25413464561007	0.0	none_recorded	0	0	0	0
Cryptococcus__5002573at2759__code1	F5208	True	F5208	1.4400595728094705	0.05225008424379796	2.768989923508832	10	388	1.0	1.0	-14.286458547169332	-16.73897090421042	-259.50821605812325	-4.547473508864641e-13	none_recorded	0	0	0	0
Malassezia__5013992at2759__code1	F76775	True	F76775	1.435293613052318	0.08557363053119156	2.897046150494633	5	795	0.9471698113207547	0.9987421383647799	-32.239439035534815	-44.185931874662856	-719.1066081422014	1.8189894035458565e-12	none_recorded	0	0	0	0
Amanita__4843240at2759__code1	F235537	True	F235537	1.4333229861418537	0.06634975735300382	3.270053146137835	4	645	1.0	1.0	-30.24758685623783	-36.39471839089583	-524.2839264899958	0.0	none_recorded	0	0	0	0
Cryptococcus__4971272at2759__code1	InternalNode1	False	F104669;F5619	1.43330164120906	0.07682653765466757	2.667884041569196	10	443	0.9661399548532731		-18.511319981031193	-24.31768721617118	-368.80528244031393	0.0	none_recorded	0	0	0	0
Cryptococcus__5002334at2759__code1	InternalNode1	False	F104669;F5619	1.433160714661663	0.06943245803493758	5.028707023633443	10	330	1.0		-12.098110802965039	-16.11932189229674	-253.01967951150982	-4.547473508864641e-13	none_recorded	0	0	0	0
Wallemia__5000986at2759__code1	InternalNode1	False	F1540922;F245174	1.4327807789081692	0.09070235183297737	3.137219733662504	4	428	1.0		-22.578377063218795	-27.050289642033476	-398.0647712332943	0.0	none_recorded	0	0	0	0
Wallemia__5005217at2759__code1	InternalNode1	False	F1540922;F245174	1.4315204922018383	0.11516464638965565	2.955375794660578	4	421	1.0		-22.27796503824584	-30.063691344467316	-428.55174425256155	0.0	none_recorded	0	0	0	0
Aspergillus__5002334at2759__code1	F1069201	True	F1069201	1.42788461807392	0.07622640314158428	3.80214653162446	10	368	0.9945652173913043	1.0	-16.219377594734397	-19.037813145093423	-298.9281399225665	0.0	none_recorded	0	0	0	0
Umbelopsis__5015403at2759__code1	F91625	True	F91625	1.4266413559655324	0.046791462261097795	2.478046571248068	4	401	1.0	1.0	-19.77039596124996	-19.197621225741386	-260.21850078989974	0.0	none_recorded	0	0	0	0
Wallemia__4747214at2759__code1	InternalNode1	False	F1540922;F245174	1.4259605087924927	0.04083708274390148	2.796660970579191	4	135	1.0		-5.524414418775905	-5.486476265132978	-77.3157058619986	2.2737367544323206e-13	none_recorded	0	0	0	0
Tilletia__4969636at2759__code1	F1031713	True	F1031713	1.4246695885144518	0.039674437339286495	2.410263054266275	5	385	0.974025974025974	0.974025974025974	-13.045610113882503	-12.200950080023176	-193.31569206354607	0.0	none_recorded	0	0	0	0
Cryptococcus__760428at2759__code1	F5208	True	F5208	1.4222965025910679	0.07080923205988361	3.498115766964105	9	388	0.9948453608247423	0.9948453608247423	-14.983318907887679	-18.989763498695083	-300.6569940168242	4.547473508864641e-13	none_recorded	0	0	2	0
Tilletia__5001273at2759__code1	F1031713	True	F1031713	1.4200363265712441	0.04899784863781552	5.435395481979093	5	229	1.0	1.0	-9.342223547494314	-9.073397944986937	-140.46998366413231	-4.547473508864641e-13	none_recorded	0	0	1	0
Malassezia__5000371at2759__code1	F76775	True	F76775	1.4171041674037796	0.08629096113588475	3.645179825769981	4	397	1.0	1.0	-13.046830302584567	-19.798230216452794	-330.6528911970554	0.0	none_recorded	0	0	0	0
Amanita__4969018at2759__code1	F235537	True	F235537	1.4131977766144928	0.057836395998913506	3.034435445221455	7	458	0.9279475982532751	0.9890829694323144	-19.39293790510419	-22.77378513612257	-330.26200463308396	0.0	none_recorded	0	0	0	0
Wallemia__288615at2759__code1	InternalNode1	False	F1540922;F245174	1.4088660483127582	0.04427639069711872	2.877300972093205	4	608	1.0		-23.540331052047804	-25.119756134718955	-369.16422592747494	0.0	none_recorded	0	0	0	0
Malassezia__4970387at2759__code1	F2020962	True	F2020962	1.4065614750660282	0.09480786725713741	2.818683249370583	4	129	1.0	1.0	-5.243170171945167	-6.984182574463603	-113.61531698026397	-2.2737367544323206e-13	none_recorded	0	0	0	0
Wallemia__5000045at2759__code1	InternalNode1	False	F1540922;F245174	1.405954997731761	0.05444856461592891	2.683029236953986	4	315	1.0		-11.638273600557113	-14.387384761620524	-217.9539281342145	0.0	none_recorded	0	0	0	0
Aspergillus__4843824at2759__code1	F746128	True	F746128	1.4056163574371023	0.03386748907155134	2.955779041186431	10	188	0.9627659574468085	0.9627659574468085	-6.415574048830877	-5.696751270664663	-81.6489139841292	4.547473508864641e-13	none_recorded	0	0	0	0
Amanita__5003972at2759__code1	F235537	True	F235537	1.4026856762317215	0.07496290984858231	3.802931700051962	7	242	0.8305785123966942	1.0	-10.991853470963179	-14.0235724911945	-203.92196426428018	4.547473508864641e-13	none_recorded	0	5	0	0
Amanita__540946at2759__code1	F235537	True	F235537	1.3994623637684558	0.11031109357553473	3.422602950000656	6	395	0.9721518987341772	0.9721518987341772	-24.118618862646144	-30.6947755079309	-416.3240774760916	0.0	none_recorded	0	0	0	0
Wallemia__352891at2759__code1	InternalNode1	False	F1540922;F245174	1.398843284044598	0.02730459573032755	2.626950232636445	4	213	1.0		-7.633344128400267	-8.277427006073594	-102.3173623714124	-2.2737367544323206e-13	none_recorded	0	0	0	0
Amanita__5018803at2759__code1	F235537	True	F235537	1.398029339710897	0.1005124305184665	3.453876841507016	6	690	0.9637681159420289	0.9985507246376811	-38.291168764621034	-48.768914082829724	-683.0952598490403	0.0	none_recorded	0	0	0	0
Amanita__4983000at2759__code1	F235537	True	F235537	1.3978353157075198	0.0783701889176192	3.689527565510578	7	484	0.9793388429752066	0.9793388429752066	-20.884857082585768	-27.53412420031873	-400.1372836901073	0.0	none_recorded	0	0	0	0
Wallemia__115730at2759__code1	InternalNode1	False	F1540922;F245174	1.3965899550484207	0.04693282161216848	2.629905296389594	4	327	1.0		-11.218869232190627	-13.160569768576352	-201.3301399415177	-4.547473508864641e-13	none_recorded	0	0	0	0
Cryptococcus__160487at2759__code1	F5208	True	F5208	1.3943184037356937	0.04759683031218826	3.574774406986634	9	872	0.9621559633027523	0.9988532110091743	-36.26958491316873	-41.18441261598491	-572.6223177054144	0.0	none_recorded	0	0	0	0
Wallemia__4986044at2759__code1	InternalNode1	False	F1540922;F245174	1.3936170861506907	0.08796978853601209	2.654576041809185	4	475	1.0		-24.66833201444024	-29.449598890159905	-430.22120256471953	4.547473508864641e-13	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	0	0	0	0
Amanita__5005215at2759__code1	F235537	True	F235537	1.3921431320179987	0.09946578076566612	3.11455687977464	7	552	0.9873188405797102	0.9909420289855072	-28.206656592345098	-37.19935744189388	-519.8533653665754	-9.094947017729282e-13	none_recorded	0	0	0	0
Malassezia__4838864at2759__code1	F2020962	True	F2020962	1.3905911330976055	0.07568445750741573	3.413581986657836	5	600	0.9933333333333333	0.9983333333333333	-20.22772648580576	-27.14323919603339	-462.9889089637454	0.0	none_recorded	0	0	0	0
Cryptococcus__5015647at2759__code1	InternalNode1	False	F104669;F5619	1.3892247622740896	0.056210353068026964	2.919691908276083	10	862	0.9918793503480279		-30.450196457310085	-35.68082333337952	-571.3374965200455	0.0	none_recorded	0	0	0	0
Cryptococcus__5001413at2759__code1	F5208	True	F5208	1.3889180252717326	0.050000956280238505	2.953610785120762	10	281	1.0	1.0	-11.738436514822752	-12.834736401174268	-184.26791721302016	0.0	none_recorded	0	0	0	0
Wallemia__5003856at2759__code1	InternalNode1	False	F1540922;F245174	1.3883244220244442	0.05232998210728537	2.567356348773893	4	278	1.0		-8.661363342897857	-10.550464207964069	-179.4269020285119	-4.547473508864641e-13	none_recorded	0	0	0	0
Wallemia__5015712at2759__code1	InternalNode1	False	F1540922;F245174	1.3881431980180832	0.06900992475070461	2.189026043390522	4	473	1.0		-17.153657315043347	-23.059225570573744	-371.6443117366707	4.547473508864641e-13	none_recorded	0	0	0	0
Cryptococcus__4969990at2759__code1	F5208	True	F5208	1.3867215927091514	0.03932470211460867	3.049280340527751	9	352	0.9801136363636364	0.9801136363636364	-12.651941163092033	-13.48674198612025	-192.98462322701607	-4.547473508864641e-13	none_recorded	0	0	0	0
Aspergillus__4975094at2759__code1	F182096	True	F182096	1.383048556960115	0.033499972071805835	2.979732606341526	10	1010	0.998019801980198	0.999009900990099	-28.36953404949054	-31.954980033677202	-478.2416617549625	-3.637978807091713e-12	none_recorded	0	0	0	0
Candida__5002334at2759__code12	F5479	True	F5479	1.381172527488963	0.04638695110978936	2.534700490387089	4	337	1.0	1.0	-8.158259786789586	-10.906305054677887	-197.39414530465638	9.094947017729282e-13	none_recorded	0	0	0	0
Amanita__5001473at2759__code1	F41956	True	F41956	1.38076112084457	0.032324093292146756	3.541449988813242	7	115	0.9739130434782609	0.9739130434782609	-4.308097150091271	-4.661951455939743	-57.9787757627123	-2.2737367544323206e-13	none_recorded	0	0	0	0
Fusarium__5013992at2759__code1	InternalNode5	False	F1328300;F195108	1.3779962103687193	0.02097084371394062	2.872100058119068	9	811	1.0		-21.687086839268886	-23.079842275586998	-287.6092638722748	0.0	none_recorded	0	0	0	0
Cryptococcus__5000045at2759__code1	F5208	True	F5208	1.3767682893812747	0.07173761327947976	2.705058711223535	10	381	0.9553805774278216	0.9973753280839895	-17.540038161258053	-21.617754042474644	-312.09814778924465	0.0	none_recorded	0	0	0	0
Umbelopsis__4977163at2759__code1	F91625	True	F91625	1.3761913234064334	0.1212646699223192	2.297783874956504	4	185	1.0	1.0	-12.170250439977508	-15.051937448508852	-203.82218246597722	-6.821210263296962e-13	none_recorded	0	0	0	0
Malassezia__5001941at2759__code1	F223818	True	F223818	1.3752999588288708	0.08046044563434701	3.141891599910293	5	740	0.9891891891891892	0.9945945945945946	-24.30826733363392	-33.22141861068667	-585.3977462666517	0.0	none_recorded	0	0	0	0
Cryptococcus__5004391at2759__code1	F5208	True	F5208	1.3750386425340504	0.08449039100454196	2.880714544690124	9	989	0.9575328614762386	0.9575328614762386	-52.670113335800124	-62.671464586499496	-878.0521280790254	0.0	none_recorded	0	0	0	0
Aspergillus__5002573at2759__code1	InternalNode2	False	F1069201;F182096;F5059;F5062;F746128	1.3742681333972655	0.05081752222801391	3.283026954057544	10	375	0.9573333333333334		-11.547585532988705	-12.062660198853337	-206.4106380689709	-9.094947017729282e-13	none_recorded	0	0	0	0
Amanita__5000371at2759__code1	F235537	True	F235537	1.3733390249984374	0.06163536187680522	3.206949294106955	6	400	0.9175	0.9975	-14.624084365625095	-19.406157365636318	-296.6280478913932	0.0	none_recorded	0	0	0	0
Umbelopsis__5001318at2759__code1	F91625	True	F91625	1.370715198435012	0.031879047802287605	2.507031075112543	4	404	1.0	1.0	-14.984370649747234	-14.92145528891524	-196.16843959358403	0.0	none_recorded	0	1	0	0
Candida__5001156at2759__code12	InternalNode1	False	F42374;F5476	1.3681721681459684	0.051137090047339226	2.765115757895337	4	311	1.0		-9.545674428309667	-12.337257632091223	-205.83988851259528	-9.094947017729282e-13	none_recorded	0	0	0	0
Umbelopsis__776280at2759__code1	F91625	True	F91625	1.3667102489964231	0.05377889979313541	2.65214409613677	4	446	1.0	1.0	-16.155588032439937	-19.161314778789347	-303.1091255047081	-4.547473508864641e-13	none_recorded	0	0	0	0
Amanita__5004118at2759__code1	F235537	True	F235537	1.3643647770111165	0.12418661603638752	2.516030903957911	7	218	0.9678899082568807	0.9908256880733946	-15.104510621611553	-17.980120165326298	-219.6958950091398	-9.094947017729282e-13	none_recorded	0	0	0	0
