catalog_source	assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
genbank_fungi	GCA_018346715.1	PRJNA677929	SAMN16774472	JADPPN000000000.1	na	5518	5518	Fusarium graminearum	strain=Fr1b2	na	latest	Scaffold	Major	Full	2021-05-12	ASM1834671v1	University of Warmia and Mazury in Olsztyn	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/346/715/GCA_018346715.1_ASM1834671v1/	na	na	na	haploid	fungi	36236467	36236358	48.000000	0	18	20	na	na		0	0	0	na
genbank_fungi	GCA_018346765.1	PRJNA677929	SAMN16774466	JADPPS000000000.1	na	5518	5518	Fusarium graminearum	strain=87-7	na	latest	Scaffold	Major	Full	2021-05-12	ASM1834676v1	University of Warmia and Mazury in Olsztyn	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/346/765/GCA_018346765.1_ASM1834676v1/	na	na	na	haploid	fungi	36251700	36251595	48.500000	0	16	18	na	na		0	0	0	na
genbank_fungi	GCA_018346775.1	PRJNA677929	SAMN16774464	JADPPU000000000.1	na	5518	5518	Fusarium graminearum	strain=119-12	na	latest	Scaffold	Major	Full	2021-05-12	ASM1834677v1	University of Warmia and Mazury in Olsztyn	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/346/775/GCA_018346775.1_ASM1834677v1/	na	na	na	haploid	fungi	36196744	36194347	48.500000	0	891	927	na	na		0	0	0	na
genbank_fungi	GCA_018346795.1	PRJNA677929	SAMN16774463	JADPPV000000000.1	na	5518	5518	Fusarium graminearum	strain=CBS 139514	na	latest	Scaffold	Major	Full	2021-05-12	ASM1834679v1	University of Warmia and Mazury in Olsztyn	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/346/795/GCA_018346795.1_ASM1834679v1/	na	na	na	haploid	fungi	35967476	35966632	48.500000	0	1601	1632	na	na		0	0	0	na
genbank_fungi	GCA_018346805.1	PRJNA677929	SAMN16774465	JADPPT000000000.1	na	5518	5518	Fusarium graminearum	strain=114-2	na	latest	Scaffold	Major	Full	2021-05-12	ASM1834680v1	University of Warmia and Mazury in Olsztyn	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/346/805/GCA_018346805.1_ASM1834680v1/	na	na	na	haploid	fungi	36660407	36659612	48.000000	0	17	26	na	na		0	0	0	na
genbank_fungi	GCA_018346815.1	PRJNA677929	SAMN16774462	JADPPW000000000.1	na	5518	5518	Fusarium graminearum	strain=CBS 134070	na	latest	Scaffold	Major	Full	2021-05-12	ASM1834681v1	University of Warmia and Mazury in Olsztyn	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/346/815/GCA_018346815.1_ASM1834681v1/	na	na	na	haploid	fungi	36623529	36622817	48.000000	0	25	34	na	na		0	0	0	na
genbank_fungi	GCA_019343145.1	PRJNA743144	SAMN19998321	na	na	5518	5518	Fusarium graminearum	strain=FG-12	na	latest	Chromosome	Major	Full	2021-07-26	ASM1934314v1	China Agricultural University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/343/145/GCA_019343145.1_ASM1934314v1/	na	na	na	haploid	fungi	35851270	35851260	48.000000	4	4	5	na	na		0	0	0	na
genbank_fungi	GCA_020991245.1	PRJNA782099	SAMN23338866	na	na	5518	5518	Fusarium graminearum	strain=PH-1	na	latest	Complete Genome	Major	Full	2021-11-28	ASM2099124v1	Northwest A&F University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/991/245/GCA_020991245.1_ASM2099124v1/	na	na	na	haploid	fungi	37947603	37947603	48.000000	4	4	4	na	na		0	0	0	35451076
genbank_fungi	GCA_023242275.1	PRJNA527821	SAMN11160627	SPRZ00000000.1	na	5518	5518	Fusarium graminearum	strain=NRRL 29169	na	latest	Chromosome	Major	Full	2022-05-05	ASM2324227v1	Agriculture Canada	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/242/275/GCA_023242275.1_ASM2324227v1/	na	na	na	haploid	fungi	36766638	36766638	48.000000	4	12	12	na	na		0	0	0	na
genbank_fungi	GCA_025427445.1	PRJNA872298	SAMN30450878	JAODHJ000000000.1	na	5518	5518	Fusarium graminearum	strain=FG187	na	latest	Contig	Major	Full	2022-09-27	ASM2542744v1	Soongsil university	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/427/445/GCA_025427445.1_ASM2542744v1/	na	na	na	haploid	fungi	37018239	37018239	48.000000	0	49	49	na	na		0	0	0	na
genbank_fungi	GCA_025427495.1	PRJNA872567	SAMN30469776	JAODHO000000000.1	na	5518	5518	Fusarium graminearum	strain=RA15A	na	latest	Contig	Major	Full	2022-09-27	ASM2542749v1	Soongsil university	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/427/495/GCA_025427495.1_ASM2542749v1/	na	na	na	haploid	fungi	36443250	36443250	48.500000	0	380	380	na	na		0	0	0	na
genbank_fungi	GCA_025427885.1	PRJNA872568	SAMN30469778	JAODHQ000000000.1	na	5518	5518	Fusarium graminearum	strain=WG3A28	na	latest	Contig	Major	Full	2022-09-27	ASM2542788v1	Soongsil university	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/427/885/GCA_025427885.1_ASM2542788v1/	na	na	na	haploid	fungi	36519659	36519659	48.500000	0	429	429	na	na		0	0	0	na
genbank_fungi	GCA_025428525.1	PRJNA873781	SAMN30501336	JANVBA000000000.1	na	5518	5518	Fusarium graminearum	strain=SR14	na	latest	Scaffold	Major	Full	2022-09-27	ASM2542852v1	Soongsil university	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/428/525/GCA_025428525.1_ASM2542852v1/	na	na	na	haploid	fungi	36209539	36208550	48.500000	0	939	959	na	na		0	0	0	na
genbank_fungi	GCA_025428825.1	PRJNA873783	SAMN30501340	JANVBB000000000.1	na	5518	5518	Fusarium graminearum	strain=SW75	na	latest	Scaffold	Major	Full	2022-09-27	ASM2542882v1	Soongsil university	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/428/825/GCA_025428825.1_ASM2542882v1/	na	na	na	haploid	fungi	36457008	36456444	48.500000	0	686	699	na	na		0	0	0	na
genbank_fungi	GCA_025428875.1	PRJNA873784	SAMN30501341	JANVBC000000000.1	na	5518	5518	Fusarium graminearum	strain=SW45	na	latest	Scaffold	Major	Full	2022-09-27	ASM2542887v1	Soongsil university	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/428/875/GCA_025428875.1_ASM2542887v1/	na	na	na	haploid	fungi	36581327	36581144	48.500000	0	577	582	na	na		0	0	0	na
genbank_fungi	GCA_025434025.1	PRJNA872569	SAMN30469779	JAODHP000000000.1	na	5518	5518	Fusarium graminearum	strain=WG15A31	na	latest	Contig	Major	Full	2022-09-27	ASM2543402v1	Soongsil university	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/434/025/GCA_025434025.1_ASM2543402v1/	na	na	na	haploid	fungi	36341878	36341878	48.500000	0	360	360	na	na		0	0	0	na
genbank_fungi	GCA_037074405.1	PRJNA989623	SAMN36458317	JAUZNN000000000.1	na	5518	5518	Fusarium graminearum	strain=KSU23468	na	latest	Chromosome	Major	Full	2024-03-13	ASM3707440v1	Kansas State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/074/405/GCA_037074405.1_ASM3707440v1/	na	na	na	haploid	fungi	37321827	37321827	48.000000	4	7	7	Kansas State University	Annotation submitted by Kansas State University	2024-03-13	13670	13361	309	na
genbank_fungi	GCA_037074415.1	PRJNA989623	SAMN36457820	JAUZNM000000000.1	na	5518	5518	Fusarium graminearum	strain=KSU23389	na	latest	Chromosome	Major	Full	2024-03-13	ASM3707441v1	Kansas State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/074/415/GCA_037074415.1_ASM3707441v1/	na	na	na	haploid	fungi	37857963	37857963	48.500000	4	16	16	Kansas State University	Annotation submitted by Kansas State University	2024-03-13	14529	14217	312	na
genbank_fungi	GCA_037213105.1	PRJNA989623	SAMN36176680	na	na	5518	5518	Fusarium graminearum	strain=KSU23522	na	latest	Complete Genome	Major	Full	2024-03-18	ASM3721310v1	Kansas State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/213/105/GCA_037213105.1_ASM3721310v1/	na	na	na	haploid	fungi	37126805	37126805	48.000000	4	4	4	Kansas State University	Annotation submitted by Kansas State University	2024-03-18	13647	13339	308	na
genbank_fungi	GCA_037255895.1	PRJNA989623	SAMN36458802	na	na	5518	5518	Fusarium graminearum	strain=KSU23473	na	latest	Complete Genome	Major	Full	2024-03-18	ASM3725589v1	Kansas State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/255/895/GCA_037255895.1_ASM3725589v1/	na	na	na	haploid	fungi	36786251	36786251	48.000000	4	4	4	Kansas State University	Annotation submitted by Kansas State University	2024-03-18	13553	13246	307	na
genbank_fungi	GCA_041380495.1	PRJNA1055066	SAMN38977589	JAZEUK000000000.1	na	5518	5518	Fusarium graminearum	na	flower buds	latest	Scaffold	Major	Full	2024-08-20	ASM4138049v1	Simon Fraser University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/380/495/GCA_041380495.1_ASM4138049v1/	na	na	na	haploid	fungi	37812595	37810550	48.500000	0	409	470	na	na		0	0	0	na
genbank_fungi	GCA_051903665.1	PRJNA1279076	SAMN49376108	JBPWNR000000000.1	na	5518	5518	Fusarium graminearum	strain=mFG23	na	latest	Complete Genome	Major	Full	2025-08-08	ASM5190366v1	Sichuan Academy of Agricultural Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/903/665/GCA_051903665.1_ASM5190366v1/	na	na	na	haploid	fungi	36951570	36951570	48.000000	4	4	4	na	na		0	0	0	na
genbank_fungi	GCA_053895165.1	PRJNA1255107	SAMN48283757	JBPSEA000000000.1	na	5518	5518	Fusarium graminearum	strain=ET-2022-17	na	latest	Contig	Major	Full	2025-12-10	ASM5389516v1	University of Minnesota	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/895/165/GCA_053895165.1_ASM5389516v1/	na	na	na	haploid	fungi	36880663	36880663	48.000000	0	42	42	na	na		0	0	0	40637723
genbank_fungi	GCA_053895205.1	PRJNA1255107	SAMN48283758	JBPSEC000000000.1	na	5518	5518	Fusarium graminearum	strain=ET-2022-21	na	latest	Contig	Major	Full	2025-12-10	ASM5389520v1	University of Minnesota	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/895/205/GCA_053895205.1_ASM5389520v1/	na	na	na	haploid	fungi	36850440	36850440	48.000000	0	81	81	na	na		0	0	0	40637723
genbank_fungi	GCA_053895225.1	PRJNA1255107	SAMN48283760	JBPSED000000000.1	na	5518	5518	Fusarium graminearum	strain=ET-2022-33	na	latest	Scaffold	Major	Full	2025-12-10	ASM5389522v1	University of Minnesota	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/895/225/GCA_053895225.1_ASM5389522v1/	na	na	na	haploid	fungi	36703136	36702108	48.000000	0	301	308	na	na		0	0	0	40637723
genbank_fungi	GCA_053895265.1	PRJNA1255107	SAMN48283755	JBPSEF000000000.1	na	5518	5518	Fusarium graminearum	strain=ET-2022-3	na	latest	Contig	Major	Full	2025-12-10	ASM5389526v1	University of Minnesota	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/895/265/GCA_053895265.1_ASM5389526v1/	na	na	na	haploid	fungi	35327898	35327898	48.000000	0	1223	1223	na	na		0	0	0	40637723
genbank_fungi	GCA_054643435.1	PRJNA1359619	SAMN53173273	JBTJEW000000000.1	na	5518	5518	Fusarium graminearum	strain=TNW 1	na	latest	Scaffold	Major	Full	2026-01-22	ASM5464343v1	Agharkar Research Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/643/435/GCA_054643435.1_ASM5464343v1/	na	na	na	haploid	fungi	36289126	36286026	48.500000	0	21	52	na	na		0	0	0	na
genbank_fungi	GCA_055476185.1	PRJNA784644	SAMN23497908	na	na	5518	5518	Fusarium graminearum	strain=KCTC 16661	na	latest	Chromosome	Major	Partial	2026-02-24	ASM5547618v1	Soongsil university	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/476/185/GCA_055476185.1_ASM5547618v1/	partial	na	na	haploid	fungi	38348317	38348317	48.000000	4	4	4	na	na		0	0	0	na
genbank_fungi	GCA_900044135.1	PRJEB5475	SAMEA3283145	na	na	5518	5518	Fusarium graminearum	strain=PH-1	na	latest	Chromosome	Major	Full	2016-08-03	GZPH1RResV1	ROTHAMSTED RESEARCH	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/044/135/GCA_900044135.1_GZPH1RResV1/	na	na	na	haploid	fungi	37952304	37952304	48.000000	4	5	5	ROTHAMSTED RESEARCH	Annotation submitted by ROTHAMSTED RESEARCH	2017-07-07	28290	14143	0	26198851
genbank_fungi	GCA_900073075.1	PRJEB12819	SAMEA3879006	na	na	5518	5518	Fusarium graminearum	na	na	latest	Complete Genome	Major	Full	2020-02-10	CML3066.v2	ROTHAMSTED RESEARCH	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/073/075/GCA_900073075.1_CML3066.v2/	na	na	na	haploid	fungi	36908675	36908675	48.000000	4	4	4	ROTHAMSTED RESEARCH	Annotation submitted by ROTHAMSTED RESEARCH	2020-02-10	14187	14187	0	na
genbank_fungi	GCA_900476405.1	PRJEB27209	SAMEA4719586	UCPH00000000.1	na	5518	5518	Fusarium graminearum	strain=FN009	na	latest	Scaffold	Major	Full	2018-06-30	FN009	Laboratoire Agronomie et Environnement	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/476/405/GCA_900476405.1_FN009/	na	na	na	haploid	fungi	36838188	36837355	48.500000	0	715	752	na	na		0	0	0	na
genbank_fungi	GCA_900492705.2	PRJEB27611	SAMEA4778736	UIHA00000000.2	na	5518	5518	Fusarium graminearum	strain=MDC_Fg1	na	latest	Contig	Major	Full	2021-09-27	MDC_Fg1	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/492/705/GCA_900492705.2_MDC_Fg1/	na	na	na	haploid	fungi	36807931	36807931	48.000000	0	96	96	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	Annotation submitted by UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	2021-09-24	13166	13140	0	na
genbank_fungi	GCA_901446245.1	PRJEB27611	SAMEA5583570	CABDWO000000000.1	na	5518	5518	Fusarium graminearum	strain=MDC_Fg13	na	latest	Scaffold	Major	Full	2020-07-10	MDC_Fg13	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/446/245/GCA_901446245.1_MDC_Fg13/	na	na	na	haploid	fungi	36753730	36751689	48.500000	0	283	327	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	Annotation submitted by UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	2020-07-10	13297	13280	0	na
genbank_fungi	GCA_905332025.1	PRJEB27611	SAMEA8119376	CAJOAV000000000.1	na	5518	5518	Fusarium graminearum	strain=MDC_Fg5	na	latest	Scaffold	Major	Full	2021-09-24	MDC_Fg5	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/025/GCA_905332025.1_MDC_Fg5/	na	na	na	haploid	fungi	36563540	36559040	48.000000	0	297	370	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	Annotation submitted by UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	2021-09-24	12790	12617	0	na
genbank_fungi	GCA_905332055.1	PRJEB27611	SAMEA8119377	CAJOAW000000000.1	na	5518	5518	Fusarium graminearum	strain=MDC_FgU1	na	latest	Contig	Major	Full	2021-09-27	MDC_FgU1	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/055/GCA_905332055.1_MDC_FgU1/	na	na	na	haploid	fungi	37010759	37010759	48.000000	0	139	139	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	Annotation submitted by UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	2021-09-27	13014	12791	0	na
genbank_fungi	GCA_905359455.1	PRJEB27611	SAMEA8245889	CAJPII000000000.1	na	5518	5518	Fusarium graminearum	strain=MDC_Fg593	na	latest	Scaffold	Major	Full	2021-03-26	MDC_Fg593	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/359/455/GCA_905359455.1_MDC_Fg593/	na	na	na	haploid	fungi	36456942	36456399	48.500000	0	203	234	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	Annotation submitted by UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	2021-03-26	12729	12716	0	na
genbank_fungi	GCA_905359465.1	PRJEB27611	SAMEA8245892	CAJPIH000000000.1	na	5518	5518	Fusarium graminearum	strain=MDC_Fg8	na	latest	Contig	Major	Full	2021-09-27	MDC_Fg8	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/359/465/GCA_905359465.1_MDC_Fg8/	na	na	na	haploid	fungi	36282076	36282076	48.500000	0	1599	1599	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	Annotation submitted by UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	2021-09-27	12993	12800	0	na
genbank_fungi	GCA_905359475.1	PRJEB27611	SAMEA8245891	CAJPIG000000000.1	na	5518	5518	Fusarium graminearum	strain=MDC_Fg851	na	latest	Scaffold	Major	Full	2021-03-26	MDC_Fg851	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/359/475/GCA_905359475.1_MDC_Fg851/	na	na	na	haploid	fungi	36760321	36759408	48.500000	0	278	316	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	Annotation submitted by UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	2021-03-26	13316	13299	0	na
genbank_fungi	GCA_905359485.1	PRJEB27611	SAMEA8245877	CAJPIJ000000000.1	na	5518	5518	Fusarium graminearum	strain=MDC_Fg202	na	latest	Scaffold	Major	Full	2021-09-27	MDC_Fg202	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/359/485/GCA_905359485.1_MDC_Fg202/	na	na	na	haploid	fungi	37136041	37135456	48.500000	0	292	323	UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	Annotation submitted by UMR 1095 INRA/UCA, Genetics, Diversity and Ecophysiology of Cereals	2021-09-27	13189	12983	0	na
genbank_fungi	GCA_026745475.1	PRJNA808256	SAMN26062287	JANTFD000000000.1	na	5520	5520	Microdochium nivale	strain=F00608	na	latest	Contig	Major	Full	2022-12-08	ASM2674547v1	FRC Kazan Scientific Center of RAS	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/745/475/GCA_026745475.1_ASM2674547v1/	na	na	na	haploid	fungi	37029846	37029846	55.000000	0	16	16	FRC Kazan Scientific Center of RAS	Annotation submitted by FRC Kazan Scientific Center of RAS	2022-12-08	11963	11788	175	na
genbank_fungi	GCA_059101705.1	PRJNA1356363	SAMN53057076	JBWHZO000000000.1	na	5520	5520	Microdochium nivale	strain=F00246	na	latest	Contig	Major	Full	2026-07-08	ASM5910170v1	FRC Kazan Scientific Center of RAS	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/059/101/705/GCA_059101705.1_ASM5910170v1/	na	na	na	haploid	fungi	36098220	36098220	55.000000	0	20	20	na	na		0	0	0	41440685
genbank_fungi	GCA_977970205.2	PRJEB105225	SAMEA120833975	CDWWTD000000000.2	reference genome	5520	5520	Microdochium nivale	na	na	latest	Contig	Major	Full	2026-03-02	Microdochium_nivale_231047_genome_v2	Institute of Plant Protection, Chinese Academy of Agricultural Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/977/970/205/GCA_977970205.2_Microdochium_nivale_231047_genome_v2/	na	na	na	haploid	fungi	37267004	37267004	55.000000	0	14	14	Institute of Plant Protection, Chinese Academy of Agricultural Sciences	Annotation submitted by Institute of Plant Protection, Chinese Academy of Agricultural Sciences	2026-02-14	11904	6101	0	na
genbank_fungi	GCA_014898835.1	PRJNA596286	SAMN14425274	JAAVTZ000000000.1	na	5523	5523	Fusarium lateritium	strain=NRRL 13622	na	latest	Scaffold	Major	Full	2020-10-20	ASM1489883v1	US Department of Agriculture, Agriculture Research Service	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/898/835/GCA_014898835.1_ASM1489883v1/	na	na	na	haploid	fungi	46885457	46883887	49.000000	0	1404	1444	na	na		0	0	0	na
genbank_fungi	GCA_052570155.1	PRJNA1170473	SAMN44107531	JBIQGH000000000.1	na	5523	5523	Fusarium lateritium	na	389579	latest	Scaffold	Major	Full	2025-09-12	ASM5257015v1	University of Oxford	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/570/155/GCA_052570155.1_ASM5257015v1/	na	na	na	haploid	fungi	44469362	44468514	52.500000	0	408	456	University of Oxford	Annotation submitted by University of Oxford	2025-09-12	13675	13405	270	na
genbank_fungi	GCA_052570225.1	PRJNA1170473	SAMN44107530	JBIPCG000000000.1	na	5523	5523	Fusarium lateritium	na	380165	latest	Scaffold	Major	Full	2025-09-12	ASM5257022v1	University of Oxford	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/570/225/GCA_052570225.1_ASM5257022v1/	na	na	na	haploid	fungi	39759082	39758783	48.000000	0	460	480	University of Oxford	Annotation submitted by University of Oxford	2025-09-12	12394	12069	325	na
genbank_fungi	GCA_052570285.1	PRJNA1170473	SAMN44107527	JBIPCE000000000.1	na	5523	5523	Fusarium lateritium	na	353158	latest	Scaffold	Major	Full	2025-09-12	ASM5257028v1	University of Oxford	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/570/285/GCA_052570285.1_ASM5257028v1/	na	na	na	haploid	fungi	39762813	39762231	48.000000	0	386	410	University of Oxford	Annotation submitted by University of Oxford	2025-09-12	12646	12322	324	na
genbank_fungi	GCA_052570295.1	PRJNA1170473	SAMN44107528	JBIQGG000000000.1	na	5523	5523	Fusarium lateritium	na	356570	latest	Scaffold	Major	Full	2025-09-12	ASM5257029v1	University of Oxford	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/570/295/GCA_052570295.1_ASM5257029v1/	na	na	na	haploid	fungi	38267527	38266997	48.500000	0	295	303	University of Oxford	Annotation submitted by University of Oxford	2025-09-12	12304	11983	321	na
genbank_fungi	GCA_052570305.1	PRJNA1170473	SAMN44107529	JBIPCF000000000.1	na	5523	5523	Fusarium lateritium	na	362216	latest	Scaffold	Major	Full	2025-09-12	ASM5257030v1	University of Oxford	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/570/305/GCA_052570305.1_ASM5257030v1/	na	na	na	haploid	fungi	37750447	37749797	47.500000	0	215	226	University of Oxford	Annotation submitted by University of Oxford	2025-09-12	12171	11855	316	na
genbank_fungi	GCA_052570355.1	PRJNA1170473	SAMN44107526	JBIPCD000000000.1	na	5523	5523	Fusarium lateritium	na	343383	latest	Scaffold	Major	Full	2025-09-12	ASM5257035v1	University of Oxford	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/570/355/GCA_052570355.1_ASM5257035v1/	na	na	na	haploid	fungi	39169861	39169701	48.000000	0	349	361	University of Oxford	Annotation submitted by University of Oxford	2025-09-12	12401	12078	323	na
genbank_fungi	GCA_052570365.1	PRJNA1170473	SAMN44107525	JBIPCC000000000.1	na	5523	5523	Fusarium lateritium	na	332722	latest	Scaffold	Major	Full	2025-09-12	ASM5257036v1	University of Oxford	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/570/365/GCA_052570365.1_ASM5257036v1/	na	na	na	haploid	fungi	37663291	37662473	48.500000	0	611	655	University of Oxford	Annotation submitted by University of Oxford	2025-09-12	12390	12065	325	na
genbank_fungi	GCA_052570435.1	PRJNA1170473	SAMN44107524	JBIPCB000000000.1	na	5523	5523	Fusarium lateritium	na	317237	latest	Scaffold	Major	Full	2025-09-12	ASM5257043v1	University of Oxford	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/570/435/GCA_052570435.1_ASM5257043v1/	na	na	na	haploid	fungi	39536262	39535632	48.000000	0	284	302	University of Oxford	Annotation submitted by University of Oxford	2025-09-12	12582	12256	326	na
