marker	taxon_id	protein_id	sequence_sha256	source_fasta_sha256	cds_source_kind	source_status	source_record_ids_json	cds_sequence_sha256	cds_length	gene_ids_json	gene_mapping_status	representative_decision
5004391at2759	F2020955	NODE_41_length_34096_cov_2.002235.p3	6ca0d6fd88f301dd6d52678d6a6351d98a84820848709ae19cf67062f71b42e1	f534112e341d00abe42eb008bb055a78548c2fb543b5dc2a688551e738b4f458	external_verified_cds_subset	unique_source_cds	"[""NODE_41_length_34096_cov_2.002235.p3""]"	dcecf9239b1ef1285da09417b4d42f3072d256eef5db396ca6210ca9717cea6b	2253	"[""ORF:NODE_41_length_34096_cov_2.2235:21247-23499:+""]"	provisional_orf	retained_unresolved_gene
5004478at2759	F2020955	NODE_40_length_35084_cov_0.543519.p9	8a74904fcedfe496f9219a692e5902029ef75a470e8911d2056964c958ec5373	cfee606ba96cfeeaa6fb5d26fefd264089593fe9886883f740c3631d9024fb12	external_verified_cds_subset	unique_source_cds	"[""NODE_40_length_35084_cov_0.543519.p9""]"	0b2d03c29fdfcda6ff452b904685fb41c4d071a5d15b60050d4d2ac01c9fc85b	1116	"[""ORF:NODE_40_length_35084_cov_0.543519:10407-11522:-""]"	provisional_orf	retained_unresolved_gene
5004599at2759	F2020955	NODE_380_length_8387_cov_0.529440.p2	d24702d6643f6e4dc9b7eef114589aba0ab40a637820016b09e397f39531dc9e	cd42183ebc44f7dc97b36f1d7f83e0fa522070d8111473ef3f39802050d4564c	external_verified_cds_subset	unique_source_cds	"[""NODE_380_length_8387_cov_0.529440.p2""]"	bb5b233c86c96326992344bb278a28de639cf63d87759d5402b7c79e835bf4c0	2043	"[""ORF:NODE_380_length_8387_cov_0.529440:2132-4174:-""]"	provisional_orf	retained_unresolved_gene
5005174at2759	F2020955	NODE_126_length_17250_cov_2.558743.p11	518a7d147fe48545e742f13188ab42bbf7075f0587cf47c207a699e8feac992e	ff42501ea6d5536a06391e8f6a6dc62af6aa64bdc07fb34669e1857c6896d414	external_verified_cds_subset	unique_source_cds	"[""NODE_126_length_17250_cov_2.558743.p11""]"	c04d40a8a97eccb75987c3576a0e9d4c559ec2d7dfc3e55c0ab0dda281bd7ddb	675	"[""ORF:NODE_126_length_17250_cov_2.558743:1918-2592:+""]"	provisional_orf	retained_unresolved_gene
5005196at2759	F2020955	NODE_8_length_66115_cov_0.981823.p11	cd1cd9b8ec69f50e57b787117a296fb9bb6bd106a7999bd0e3d230afa0bcb76d	e993323593de953cacc2d741a7a95dd23a0df3ea9c1309dfc828d5e75ee240fe	external_verified_cds_subset	unique_source_cds	"[""NODE_8_length_66115_cov_0.981823.p11""]"	01d3ac55e1f214afebe9c9b9cdf5108c0d9e54410e5f28db5d9f87db625d2896	1395	"[""ORF:NODE_8_length_66115_cov_0.981823:3088-4482:+""]"	provisional_orf	retained_unresolved_gene
5005215at2759	F2020955	NODE_178_length_14069_cov_0.746815.p2	2e519ce4c41325807c1f298ac7cf996a0e09c0a7a9c29d73cd192c4e17af07cb	020106cf05338c587c778221652843667b47e876ae67e1f14459b316bfd18063	external_verified_cds_subset	unique_source_cds	"[""NODE_178_length_14069_cov_0.746815.p2""]"	c70d26d7b2dc649593af1fd50c8e77dbe08f06fa261c3e8986eb31fb47a0a769	1395	"[""ORF:NODE_178_length_14069_cov_0.746815:4755-6149:+""]"	provisional_orf	retained_unresolved_gene
5005217at2759	F2020955	NODE_148_length_15570_cov_0.950100.p7	2abd77d69262ae7cf45b9bb4f566c6f024620b3204b16df69a1c8b94a7faa91b	0a797003396d4afe0bc450382a0958a2f2657895da9e95980e43a3aa0edbf12d	external_verified_cds_subset	unique_source_cds	"[""NODE_148_length_15570_cov_0.950100.p7""]"	905438870efea06377558ccc011600e73a827dadf1dfc4543198aa4187e9efa8	1290	"[""ORF:NODE_148_length_15570_cov_0.950100:4416-5705:-""]"	provisional_orf	retained_unresolved_gene
5005274at2759	F2020955	NODE_537_length_6324_cov_1.677430.p4	6519abeb55e629ade5cb13bea6eb110880ab37680301229b25fd03481a42b5be	05fe1803388a12ab4e282bacf9761b1bf3daf6315f184f8598dfc83f9577edea	external_verified_cds_subset	unique_source_cds	"[""NODE_537_length_6324_cov_1.677430.p4""]"	038ee89e43b37bca19a8f33ab9324676281793020980907c8c36c7b804fb271d	639	"[""ORF:NODE_537_length_6324_cov_1.677430:2725-3363:-""]"	provisional_orf	retained_unresolved_gene
5005697at2759	F2020955	NODE_929_length_3035_cov_0.464918.p1	c6a8fbd7a04a953d24d9b869193d7c08cba988761036311b1d6ad07b4335ec63	16f3d651f85734a5186c504ac0a91c3d0243766731802beaed954aba331dd845	external_verified_cds_subset	unique_source_cds	"[""NODE_929_length_3035_cov_0.464918.p1""]"	d991074f68b2855e2857ca60a2c54c1ea43da9854a22e1d7a175a95c8180d88a	1383	"[""ORF:NODE_929_length_3035_cov_0.464918:579-1961:-""]"	provisional_orf	retained_unresolved_gene
5005750at2759	F2020955	NODE_7_length_67686_cov_1.621421.p42	1cc412d4e96e726ff49b85518d05f4e9ee5b609553beda773e0eefcc2ead2231	52e3782a2f63ce4d81b1459d10f43900aafc81174389d0024d634ef686d3b9d0	external_verified_cds_subset	unique_source_cds	"[""NODE_7_length_67686_cov_1.621421.p42""]"	7360ebf17b7014bee151c06df41c848428f6b426007fdd2a9fd4afeb180c0bd4	558	"[""ORF:NODE_7_length_67686_cov_1.621421:49619-50176:+""]"	provisional_orf	retained_unresolved_gene
5005892at2759	F2020955	NODE_29_length_37665_cov_1.081563.p10	7ba84b04c21a033d411758f133456b1b0d39abfd032aef9706dc89e07a1c21a9	3e3d7b9b2cdfa7eec3d366542149df25387385780ac49e03e923ee5abba468a9	external_verified_cds_subset	unique_source_cds	"[""NODE_29_length_37665_cov_1.081563.p10""]"	13f35be92698b0e15c1a0c4821b032014d1c9f07e4847b19f1a7c75e2a9899ab	1095	"[""ORF:NODE_29_length_37665_cov_1.81563:35163-36257:-""]"	provisional_orf	retained_unresolved_gene
5013259at2759	F2020955	NODE_35_length_36362_cov_0.944434.p25	9edbbdee0763b585d634d222329a899cb72f4133e7551b28a0689e13b0e497fb	07e937b6a3d04be3b2fed551d406f4f6aa0c5d46ff4eb09befc095e4ba5ed480	external_verified_cds_subset	unique_source_cds	"[""NODE_35_length_36362_cov_0.944434.p25""]"	e39d1d4d5eecfb860cf31669b547f1b70937116c556309ed33de967776df967c	519	"[""ORF:NODE_35_length_36362_cov_0.944434:16804-17322:+""]"	provisional_orf	retained_unresolved_gene
5013539at2759	F2020955	NODE_39_length_35218_cov_0.479655.p20	c8340f50871746f2d91701bc58bd137256b99d5e810ea7bb4dbbafa8e99f9b00	62518f6edc3e86395215850db5bd02fbdf4ad4212763ef356f2f9182ba03899e	external_verified_cds_subset	unique_source_cds	"[""NODE_39_length_35218_cov_0.479655.p20""]"	ab2b676b3d91d71eb8bdf293e8e80f279eb75179c578a2d045ea0292e49449e2	735	"[""ORF:NODE_39_length_35218_cov_0.479655:4345-5079:-""]"	provisional_orf	retained_unresolved_gene
5013726at2759	F2020955	NODE_49_length_31687_cov_0.791123.p16	ae877227dec4a570b36136aa19f0aa515ca9ecb89d0de4801bc34deb2a9ed972	7eaaa03890239b901c797ee616188beb8c242292570f7673f776910deb8ef509	external_verified_cds_subset	unique_source_cds	"[""NODE_49_length_31687_cov_0.791123.p16""]"	a7f0d775745407b620071c9be3debd16d76f01950330b0aa1170a56b55a94f81	537	"[""ORF:NODE_49_length_31687_cov_0.791123:23968-24504:-""]"	provisional_orf	retained_unresolved_gene
5013738at2759	F2020955	NODE_3_length_80033_cov_0.932970.p49	387c4a5e09e33939a032d08b7a2d1c417e2e49ec312d3d2bddc6bed84cec0e31	d693e8ad42d46b98fd78b1b6e3044ed837d5488d8665420ac0e7deccb572c109	external_verified_cds_subset	unique_source_cds	"[""NODE_3_length_80033_cov_0.932970.p49""]"	2c112aa26a562a3594a76bcaa8612a73443261249cff0add4611118f3bc2e264	612	"[""ORF:NODE_3_length_80033_cov_0.932970:60004-60615:+""]"	provisional_orf	retained_unresolved_gene
5013992at2759	F2020955	NODE_321_length_9805_cov_0.700185.p1	5bd785a66ad62503064a26b36667e80906d1c951a783b9f9978746c45c876fbc	1a313241c60cf5c7a51444a9bb09f0132e1b81b91df96d0bc2d117ed76449c9a	external_verified_cds_subset	unique_source_cds	"[""NODE_321_length_9805_cov_0.700185.p1""]"	5b327089a6e0dec9f0701daa1f798f2dc75a8fb0cc669288a70b707197c7f75e	1992	"[""ORF:NODE_321_length_9805_cov_0.700185:5579-7570:+""]"	provisional_orf	retained_unresolved_gene
5015403at2759	F2020955	NODE_23_length_42016_cov_0.755803.p10	9d9faf19cf84dd3740036654d40459ad48c4855cf1cb65d24d0560fde3dad999	6339715bf66d9171b86fe7f1e9a0e19a1c117549413a4710a5b1e10e55245892	external_verified_cds_subset	unique_source_cds	"[""NODE_23_length_42016_cov_0.755803.p10""]"	b2dad0f5a39c92e7df0be19c2d1c64ac528c4ec19531d0e011b172ef8ae7e77a	1299	"[""ORF:NODE_23_length_42016_cov_0.755803:713-2011:-""]"	provisional_orf	retained_unresolved_gene
5015742at2759	F2020955	NODE_246_length_11841_cov_1.234032.p5	1f902f4b39b7d2a0900c0253a716d52f378ffcdc3fbd2ae2e5a18ca3c12e06f9	8066229baef572c6383af64bcf02d4774b41262e2fc839c77a9fa28b8aba3866	external_verified_cds_subset	unique_source_cds	"[""NODE_246_length_11841_cov_1.234032.p5""]"	35a5daecfe1f11b4357c1fe67983ecfdc1c70f8d76c4b5dde350688a4ea5ee5f	1338	"[""ORF:NODE_246_length_11841_cov_1.234032:2261-3598:+""]"	provisional_orf	retained_unresolved_gene
5015876at2759	F2020955	NODE_636_length_5161_cov_0.504544.p1	6cce41d91099e4e8f027e395897601c645f1000440c347613053414ec69a5e69	9b0277aebfe3fad4128e194e2db1060580668182226b510a3fa21b3581d2081c	external_verified_cds_subset	unique_source_cds	"[""NODE_636_length_5161_cov_0.504544.p1""]"	c5dcdcb2c577acd8e894b9ef3a629c39c95c43caf5bf6a17f62a78fd30fbff0d	1431	"[""ORF:NODE_636_length_5161_cov_0.504544:3547-4977:-""]"	provisional_orf	retained_unresolved_gene
5017019at2759	F2020955	NODE_1257_length_1592_cov_0.340924.p1	19e87b9960f369dcefc24067e7794f99ca364937898077738d45add5efc8cb31	cded92f813e2731bfb936a3b76658cbe60c964ba21abf9bab520e6de28103720	external_verified_cds_subset	unique_source_cds	"[""NODE_1257_length_1592_cov_0.340924.p1""]"	f307f54f7e5bba5cc474d8d0abaa1342a08bf58fec91a729b5af6ada90a20a7c	981	"[""ORF:NODE_1257_length_1592_cov_0.340924:1-981:-""]"	provisional_orf	retained_unresolved_gene
5018803at2759	F2020955	NODE_201_length_13147_cov_1.076104.p2	fd21447fdcd2d403f891bdfeaf70a02b4cf63af189fbc41a10f84e0125261b8a	ec85bccdb88d03e176d7aba2d8ac62a9f69192ace3344ddf6c3bac2b3892a9b8	external_verified_cds_subset	unique_source_cds	"[""NODE_201_length_13147_cov_1.076104.p2""]"	309ca9ca642bb1b9f75072ba35266d336b56d7ea40a89ae2df09cc9bc6b21592	2094	"[""ORF:NODE_201_length_13147_cov_1.76104:1945-4038:+""]"	provisional_orf	retained_unresolved_gene
529759at2759	F2020955	NODE_55_length_29507_cov_0.809712.p17	95abab8fa16b947a93bf89a7e37b0e312b3fb6b79b6a29febf167e36f31ab495	7c8f341ce3162bf946e5614be74531fa16184079126c25d288276b09596f4e8f	external_verified_cds_subset	unique_source_cds	"[""NODE_55_length_29507_cov_0.809712.p17""]"	7c556e0fc5a65899ebce6466302f81bad2446b209b3dd139bfa1adba24b2815b	774	"[""ORF:NODE_55_length_29507_cov_0.809712:10025-10798:+""]"	provisional_orf	retained_unresolved_gene
530014at2759	F2020955	NODE_389_length_8228_cov_1.280600.p1	dcec30fae1cfb4f8fab97ee4686b787aa438847cedb50e62b03ef5fbfb05dd04	e0af21d0caf422f05f95629b27f9e6bfa2ee1c8b4b01cd9e6bc4e8120f41d2dd	external_verified_cds_subset	unique_source_cds	"[""NODE_389_length_8228_cov_1.280600.p1""]"	e7577ce8f0f04930e1ea99b61c1d78a9432a16b55f94e3e7edc90c207c5c3882	2427	"[""ORF:NODE_389_length_8228_cov_1.280600:1469-3895:+""]"	provisional_orf	retained_unresolved_gene
530740at2759	F2020955	NODE_55_length_29507_cov_0.809712.p4	0bac5d0f8278b15fa254a0f6275c8ed4154e9ab7efbde2e8e714c66696815c7a	5159e6508e56ffe91012eec226f1663cf19198bb1e3546ababf779cb36699c1b	external_verified_cds_subset	unique_source_cds	"[""NODE_55_length_29507_cov_0.809712.p4""]"	b0efe82b89c4cc75ca8fde622dc013cc8f8e74d68a13c5cfba62120360134cfb	1671	"[""ORF:NODE_55_length_29507_cov_0.809712:5398-7068:+""]"	provisional_orf	retained_unresolved_gene
538728at2759	F2020955	NODE_298_length_10484_cov_0.802600.p3	65482c753236d29d8011ef7f777aa8d2f35169019e9807c57857a4bf99c45fc3	6ffdc3d97d833966b57e4b5aa8c0c5902230de0ce56d1c6ce876fb4854841abf	external_verified_cds_subset	unique_source_cds	"[""NODE_298_length_10484_cov_0.802600.p3""]"	1e03d353cc4aad4bb12b6c55f1466b0087e7fd2bfa471c865eec68c4b3024d73	1227	"[""ORF:NODE_298_length_10484_cov_0.802600:2199-3425:-""]"	provisional_orf	retained_unresolved_gene
539632at2759	F2020955	NODE_313_length_10011_cov_0.634584.p4	45797732c31191680a47d4a68744bdd0488f1b0816322bd0abcced01e594e188	c4b9c2f12b9d05ae0270b7a2fd42a5ba3bc92e0c6086cdefacf2ce74d3bf987e	external_verified_cds_subset	unique_source_cds	"[""NODE_313_length_10011_cov_0.634584.p4""]"	1da40642788c15520bf2858d4d2a5c36e6523824d25122f7efa28553df4be300	924	"[""ORF:NODE_313_length_10011_cov_0.634584:6477-7400:+""]"	provisional_orf	retained_unresolved_gene
540946at2759	F2020955	NODE_333_length_9325_cov_0.557230.p3	0c152a167d6abb130b995c8ed58088245cc0c7f8c9e6cd0c1860f057857910ab	4cbb4ef09d8adcf7a3d149fe305c92f06c48a41c69ce827d00ea50a1b3f9ef03	external_verified_cds_subset	unique_source_cds	"[""NODE_333_length_9325_cov_0.557230.p3""]"	0fe78a2523b29f06c676fbb8578c3b9b5a96b59feafc9c66be27bd700484594b	1110	"[""ORF:NODE_333_length_9325_cov_0.557230:1209-2318:+""]"	provisional_orf	retained_unresolved_gene
541070at2759	F2020955	NODE_50_length_31184_cov_0.705099.p18	51caf4b45c1c9733054086289d4e6b710591caee0cfd2cf83bb4dfe56f01661a	070a3bd98e722508b9ac73bc194c2e8d752f16aca4f4274b6b2c5b599e333f12	external_verified_cds_subset	unique_source_cds	"[""NODE_50_length_31184_cov_0.705099.p18""]"	5cd9ae1576cfaae276d14cbff7fa4395e9bbe7784f21472b438662a77be403fa	657	"[""ORF:NODE_50_length_31184_cov_0.705099:11761-12417:+""]"	provisional_orf	retained_unresolved_gene
554735at2759	F2020955	NODE_1004_length_2718_cov_0.682321.p1	5de599e869be51a7c7a0ca50c58ec29b88ff7d1d943cce1e3d3ef9e1dfb194d0	963c70ed6086bdd879a0559e2c5b2e9243633f5a1f6a76a20061795839bae328	external_verified_cds_subset	unique_source_cds	"[""NODE_1004_length_2718_cov_0.682321.p1""]"	b483d88c97fc0f996f3a4770dcb4ce68c2f0eee9a9bea95af053b7eba1fb2bc5	819	"[""ORF:NODE_1004_length_2718_cov_0.682321:1048-1866:+""]"	provisional_orf	retained_unresolved_gene
649304at2759	F2020955	NODE_140_length_16098_cov_0.678605.p7	b327aa0b1c368f701ff4a7bc3027f3a9297b17bca44784220cf20720cf7090f7	7cad49b87e8df061ec63816ebdd698e2d5a0e278b5569cde3823c29e6dc6e3d8	external_verified_cds_subset	unique_source_cds	"[""NODE_140_length_16098_cov_0.678605.p7""]"	f41d6d3e69f28cff93edec3abf098882943cc6e0fa30e9573439f7d53d3037c2	972	"[""ORF:NODE_140_length_16098_cov_0.678605:13259-14230:+""]"	provisional_orf	retained_unresolved_gene
707076at2759	F2020955	NODE_115_length_18417_cov_0.666012.p11	e2ef5d049e5624c427b1d30118d65bebda1bb8cbd939c205a0d1b0c47e542f7d	9c6e5a748b8aa9b6776418fec6ad82c583e84a996d26c7164a5f1d26f602b41e	external_verified_cds_subset	unique_source_cds	"[""NODE_115_length_18417_cov_0.666012.p11""]"	f965388b1051ff68372c8e2cc9b8b84c665c9a5ed5962326a002523332a241e2	777	"[""ORF:NODE_115_length_18417_cov_0.666012:7264-8040:+""]"	provisional_orf	retained_unresolved_gene
707202at2759	F2020955	NODE_9_length_64580_cov_1.431941.p21	0d10bad25de83b0b22f840b76531e66cecbc714dfa856ca0035b429570263aa8	80aa5b038911aa26913d397c13f2ed8ad33c90b9307cb8268a87c302ebd5e3b8	external_verified_cds_subset	unique_source_cds	"[""NODE_9_length_64580_cov_1.431941.p21""]"	32b091249d88deff551264b386c6997a8d4e263e87b77a875bd9ef5e6bf26236	1017	"[""ORF:NODE_9_length_64580_cov_1.431941:16402-17418:-""]"	provisional_orf	retained_unresolved_gene
727964at2759	F2020955	NODE_303_length_10328_cov_1.228077.p5	ca165dc7b9604549f16f844935bea89d6b555beed47ada641b508f794b67bbc3	424e48e988c7ad2bf67f681a85bc0a81a1adfc3cc49cb318deda40e82cc7d702	external_verified_cds_subset	unique_source_cds	"[""NODE_303_length_10328_cov_1.228077.p5""]"	d35e586f04ccdb064d3f9a1d46538544f0da24c9b0100274caa056a6cab9930c	1155	"[""ORF:NODE_303_length_10328_cov_1.228077:8311-9465:+""]"	provisional_orf	retained_unresolved_gene
760428at2759	F2020955	NODE_1346_length_1251_cov_0.621528.p1	9a3fd7438f54672a2d5db5d29a5788d59980dc7f6f758ce90ac92e5accba2fa8	5de37f331de218dca74fb39baeee29291678bad899110260c8bb1fcc2dcd0630	external_verified_cds_subset	unique_source_cds	"[""NODE_1346_length_1251_cov_0.621528.p1""]"	a23fc3869e2ce976cfa01662ca9c7bcf9692319da3bdb5e101a9747f877fd676	1017	"[""ORF:NODE_1346_length_1251_cov_0.621528:233-1249:+""]"	provisional_orf	retained_unresolved_gene
776280at2759	F2020955	NODE_337_length_9297_cov_0.873994.p2	22ab1d776a01d3e11dda1a2fc5676ea17fa542e7a1e627ccbc0920088e792c99	6ae48c501819b54c7702e15f9ec6589ae3155999e6008ae687a3098db82fcecf	external_verified_cds_subset	unique_source_cds	"[""NODE_337_length_9297_cov_0.873994.p2""]"	432acd53ca7c8301b6af74377fb7018dc9db095ac0eaa8755ec978bcb558159e	1434	"[""ORF:NODE_337_length_9297_cov_0.873994:1138-2571:+""]"	provisional_orf	retained_unresolved_gene
801816at2759	F2020955	NODE_59_length_28102_cov_0.971110.p16	e1177203aad24f405aa8a2124e11ed25e3e075600202160d14efe58d1d11b6ff	c111d25e5307bdc75709171b18d33b0f673c8011de5702f17b1a1c4f88e3e53a	external_verified_cds_subset	unique_source_cds	"[""NODE_59_length_28102_cov_0.971110.p16""]"	198418e8e8c0748eb50c6aa6bd5c153bb995c3a0dc68bc133a394af5ea349b16	606	"[""ORF:NODE_59_length_28102_cov_0.971110:10583-11188:-""]"	provisional_orf	retained_unresolved_gene
707076at2759	O400682	XP_003384145.1	88ed84f2b66724f37d26ace6c13793075f1be19da178d735c65f3e09eeebb953	3417ac62013f7cf8d16bd0eea8fb5c0cab42843860dc351358f8ee14d40a510f	ncbi_unmodified_cds	unique_source_cds	"[""lcl|NW_003546264.1_cds_XP_003384145.1_3557""]"	0543383214fe4f3a8c635cce57f7103f6a19f4c4aae21fcf140e4b912bf38cbf	840	"[""gene-LOC100637536""]"	unique_gene	alternative_product_retained_in_source
