marker	block_length	split_taxa	fit	point_estimate	planned_draws	valid_draws	interval_status	percentile_2_5	median	percentile_97_5	fraction_le_1e_minus5	sampling_sd	paired_sampling_covariance
5000476at2759	10	F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	10	F1940652	aa	0.1413000692	200	200	conditional_percentile_sensitivity	0.0869508822225	0.1389765317	0.2192246937675	0.0	0.03503317708609541	-1.5469734117295183e-05
5000476at2759	10	F1940652	3di	0.0315334635	200	200	conditional_percentile_sensitivity	0.009413428715	0.030051526000000002	0.059402572767500016	0.0	0.012486957735490549	-1.5469734117295183e-05
5000476at2759	10	F4918	aa	1.1625486739	200	200	conditional_percentile_sensitivity	0.8396507168025	1.17126375045	1.5666315938975002	0.0	0.19562005832964674	0.0012445605805561765
5000476at2759	10	F4918	3di	0.1340339968	200	200	conditional_percentile_sensitivity	0.0897062165775	0.13147258215	0.18234085365750002	0.0	0.02366251430667233	0.0012445605805561765
5000476at2759	30	F1176130	aa	0.1205093459	200	200	conditional_percentile_sensitivity	0.04574512001500001	0.1219591435	0.21347083032	0.0	0.04231331824350964	5.416944486520954e-05
5000476at2759	30	F1176130	3di	0.0319246225	200	200	conditional_percentile_sensitivity	0.015359746720000001	0.032248288400000005	0.04459376803	0.0	0.006899672497516382	5.416944486520954e-05
5000476at2759	30	F1176130,F1940652,F4918	aa	0.108882947	200	200	conditional_percentile_sensitivity	0.047442988289999995	0.1080420797	0.1652071602875	0.0	0.03096287716130449	3.92172028149984e-05
5000476at2759	30	F1176130,F1940652,F4918	3di	0.0145109521	200	200	conditional_percentile_sensitivity	2.6614e-06	0.0142972607	0.03421998477500002	0.05	0.008973206739551952	3.92172028149984e-05
5000476at2759	30	F1176130,F4918	aa	0.0506264753	200	200	conditional_percentile_sensitivity	2.3581475e-06	0.0495325957	0.11805316792750004	0.07	0.03390325236636965	-2.2922180252980875e-05
5000476at2759	30	F1176130,F4918	3di	0.0094979423	200	200	conditional_percentile_sensitivity	2.545e-06	0.0077531449	0.02859344574750001	0.13	0.00803325976707503	-2.2922180252980875e-05
5000476at2759	30	F1209916	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	30	F1209916	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	30	F1209916,F1209934	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	30	F1209916,F1209934	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	30	F1209934	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	30	F1209934	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	30	F145971	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	30	F145971	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	30	F145971,F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	30	F145971,F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	30	F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	30	F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000476at2759	30	F1940652	aa	0.1413000692	200	200	conditional_percentile_sensitivity	0.08070634048	0.14406266429999998	0.198487716735	0.0	0.031753776925765476	7.996423986191632e-05
5000476at2759	30	F1940652	3di	0.0315334635	200	200	conditional_percentile_sensitivity	0.010408232152500002	0.031381294399999995	0.048142538817500004	0.0	0.010352643455496918	7.996423986191632e-05
5000476at2759	30	F4918	aa	1.1625486739	200	200	conditional_percentile_sensitivity	0.833904256415	1.17194389525	1.7533319885000003	0.0	0.227126172911714	0.0018566477949346187
5000476at2759	30	F4918	3di	0.1340339968	200	200	conditional_percentile_sensitivity	0.077609571285	0.1358862516	0.18524066875250003	0.0	0.026662203749855284	0.0018566477949346187
5000743at2759	1	F116794	aa	0.2981899529	200	200	conditional_percentile_sensitivity	0.1102839662625	0.2897579917	0.5223079929175002	0.0	0.1013660561986381	0.00048478470175144313
5000743at2759	1	F116794	3di	0.0586455151	200	200	conditional_percentile_sensitivity	0.014171741785	0.05604643895	0.11267950308500001	0.015	0.02623255426120955	0.00048478470175144313
5000743at2759	1	F116794,F1504668,F4918	aa	0.7397045476	200	200	conditional_percentile_sensitivity	0.4814918957575	0.7824757057	1.1768245211900001	0.0	0.1725674195584873	0.0005417453416711276
5000743at2759	1	F116794,F1504668,F4918	3di	0.168148823	200	200	conditional_percentile_sensitivity	0.1003340048025	0.1651351996	0.25668669008250006	0.0	0.04276379306319116	0.0005417453416711276
5000743at2759	1	F1209916	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	1	F1209916	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	1	F1209916,F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	1	F1209916,F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	1	F1209916,F1671311,F710243	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	1	F1209916,F1671311,F710243	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	1	F1209934	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	1	F1209934	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	1	F1504668	aa	0.3375860368	200	200	conditional_percentile_sensitivity	0.1664157773825	0.34074895515000003	0.6051297099800002	0.0	0.11649719641236404	0.0009856996038103223
5000743at2759	1	F1504668	3di	0.1265716172	200	200	conditional_percentile_sensitivity	0.0580085090175	0.1244604384	0.21115900854750003	0.0	0.03920134221635879	0.0009856996038103223
5000743at2759	1	F1504668,F4918	aa	0.1732977063	200	200	conditional_percentile_sensitivity	0.034814444425	0.1830186899	0.3897499623725002	0.005	0.10223321754128434	0.00016994541644859722
5000743at2759	1	F1504668,F4918	3di	0.0207012246	200	200	conditional_percentile_sensitivity	2.3221e-06	0.01751479585	0.07922894662999999	0.25	0.022985645280587115	0.00016994541644859722
5000743at2759	1	F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	1	F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	1	F4918	aa	0.7589937336	200	200	conditional_percentile_sensitivity	0.49800705695	0.7662439093	1.100233203765	0.0	0.1564655730964181	0.0009535254674067707
5000743at2759	1	F4918	3di	0.4094580251	200	200	conditional_percentile_sensitivity	0.27439791620250004	0.3992616457	0.60031319549	0.0	0.08624837064490344	0.0009535254674067707
5000743at2759	1	F710243	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	1	F710243	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	10	F116794	aa	0.2981899529	200	200	conditional_percentile_sensitivity	0.113973310115	0.27161388124999997	0.47035882484000013	0.005	0.092500241975773	0.0013459869142867008
5000743at2759	10	F116794	3di	0.0586455151	200	200	conditional_percentile_sensitivity	0.0119752189	0.05543695105	0.1149744263	0.0	0.02796596497312655	0.0013459869142867008
5000743at2759	10	F116794,F1504668,F4918	aa	0.7397045476	200	200	conditional_percentile_sensitivity	0.4873627198	0.7578787023	1.259905929215	0.0	0.1961018659478573	0.0030078633028708833
5000743at2759	10	F116794,F1504668,F4918	3di	0.168148823	200	200	conditional_percentile_sensitivity	0.09075122981	0.16770279735	0.2712469350375001	0.0	0.04860939258097415	0.0030078633028708833
5000743at2759	10	F1209916	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	10	F1209916	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	10	F1209916,F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	10	F1209916,F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	10	F1209916,F1671311,F710243	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	10	F1209916,F1671311,F710243	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	10	F1209934	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	10	F1209934	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	10	F1504668	aa	0.3375860368	200	200	conditional_percentile_sensitivity	0.18195466603250002	0.3463705818	0.5520984979050001	0.0	0.1018023516288491	0.00042605355553291575
5000743at2759	10	F1504668	3di	0.1265716172	200	200	conditional_percentile_sensitivity	0.0666169587175	0.12153478984999999	0.209955324755	0.0	0.03711905100287366	0.00042605355553291575
5000743at2759	10	F1504668,F4918	aa	0.1732977063	200	200	conditional_percentile_sensitivity	0.010708199677500006	0.17962445640000002	0.44539949063	0.015	0.10507078807990153	0.0004816730693102497
5000743at2759	10	F1504668,F4918	3di	0.0207012246	200	200	conditional_percentile_sensitivity	2.3221e-06	0.018921579299999998	0.07179676063000004	0.145	0.021542616357780642	0.0004816730693102497
5000743at2759	10	F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	10	F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	10	F4918	aa	0.7589937336	200	200	conditional_percentile_sensitivity	0.514494885365	0.7695787922499999	1.0389183170975	0.0	0.13972173111254999	0.01002784690989495
5000743at2759	10	F4918	3di	0.4094580251	200	200	conditional_percentile_sensitivity	0.225092461225	0.39958795700000005	0.6845892920400002	0.0	0.12808439077943112	0.01002784690989495
5000743at2759	10	F710243	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	10	F710243	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	30	F116794	aa	0.2981899529	200	200	conditional_percentile_sensitivity	0.1364261686475	0.30310938845	0.4751644886525	0.0	0.08891825577539586	0.0017587837091902771
5000743at2759	30	F116794	3di	0.0586455151	200	200	conditional_percentile_sensitivity	0.015323728977500001	0.05630279455	0.10513068405750005	0.01	0.024371447939660035	0.0017587837091902771
5000743at2759	30	F116794,F1504668,F4918	aa	0.7397045476	200	200	conditional_percentile_sensitivity	0.43375576647249997	0.7460241697500001	1.1256460315875	0.0	0.19000273979604904	0.004387775028845038
5000743at2759	30	F116794,F1504668,F4918	3di	0.168148823	200	200	conditional_percentile_sensitivity	0.0667077837325	0.16309382160000002	0.2728153023275	0.0	0.05390766261140981	0.004387775028845038
5000743at2759	30	F1209916	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	30	F1209916	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	30	F1209916,F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	30	F1209916,F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	30	F1209916,F1671311,F710243	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	30	F1209916,F1671311,F710243	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	30	F1209934	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	30	F1209934	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	30	F1504668	aa	0.3375860368	200	200	conditional_percentile_sensitivity	0.14444078834500002	0.34370538424999997	0.5527965140275001	0.0	0.09883917603170228	0.00011805028584199836
5000743at2759	30	F1504668	3di	0.1265716172	200	200	conditional_percentile_sensitivity	0.058299794635	0.12360071265	0.21722567295000003	0.0	0.04338353926013817	0.00011805028584199836
5000743at2759	30	F1504668,F4918	aa	0.1732977063	200	200	conditional_percentile_sensitivity	0.014555552507500007	0.18170709294999998	0.3734562838575	0.015	0.09443943292552566	0.0009900201317226622
5000743at2759	30	F1504668,F4918	3di	0.0207012246	200	200	conditional_percentile_sensitivity	2.3221e-06	0.019631387549999997	0.06879680767500011	0.18	0.02055472619175394	0.0009900201317226622
5000743at2759	30	F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	30	F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	30	F4918	aa	0.7589937336	200	200	conditional_percentile_sensitivity	0.50027864474	0.7613258333999999	1.13708197233	0.0	0.1622110814241611	0.014899806033392351
5000743at2759	30	F4918	3di	0.4094580251	200	200	conditional_percentile_sensitivity	0.23006133753750002	0.42778116795	0.720344042305	0.0	0.13609642502697836	0.014899806033392351
5000743at2759	30	F710243	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000743at2759	30	F710243	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5000823at2759	1	F116794	aa	0.1974265236	200	200	conditional_percentile_sensitivity	0.159152063465	0.19599367159999997	0.25457802577250005	0.0	0.026791872827709895	-1.276405371449925e-05
5000823at2759	1	F116794	3di	0.0548822295	200	200	conditional_percentile_sensitivity	0.034563431547499995	0.0551098301	0.07712490063500002	0.0	0.010670033284305729	-1.276405371449925e-05
5000823at2759	1	F116794,F1690608	aa	0.052156599	200	200	conditional_percentile_sensitivity	0.015902291065	0.0489109125	0.09614250915750001	0.005	0.02036786313330141	-8.645041211985987e-06
5000823at2759	1	F116794,F1690608	3di	0.0077687487	200	200	conditional_percentile_sensitivity	2.5917e-06	0.00779846375	0.018066695240000003	0.04	0.004701849069064904	-8.645041211985987e-06
5000823at2759	1	F1690608	aa	0.2502555168	200	200	conditional_percentile_sensitivity	0.19735242104	0.25245972085	0.31487398707	0.0	0.029667179223136067	1.0576454497680502e-05
5000823at2759	1	F1690608	3di	0.031592655	200	200	conditional_percentile_sensitivity	0.01804984413	0.030990100700000002	0.047270381755000014	0.0	0.008111805477670089	1.0576454497680502e-05
5000823at2759	1	F332112	aa	1.2324147028	200	200	conditional_percentile_sensitivity	1.01191571205	1.2373293137	1.5729629729150003	0.0	0.14313004369321733	0.00031748751710420915
5000823at2759	1	F332112	3di	0.1935778782	200	200	conditional_percentile_sensitivity	0.1484710117475	0.1913755811	0.23504687776500002	0.0	0.02355511582511075	0.00031748751710420915
5000823at2759	1	F332112,F4918	aa	0.7297648084	200	200	conditional_percentile_sensitivity	0.5868325830525001	0.7312528729500001	0.9351407863700002	0.0	0.09566112863179557	0.0001376134161322441
5000823at2759	1	F332112,F4918	3di	0.0810945915	200	200	conditional_percentile_sensitivity	0.048419127285	0.07998293340000001	0.11360961326500002	0.0	0.016280200502974126	0.0001376134161322441
5000823at2759	1	F470096	aa	0.1346176497	200	200	conditional_percentile_sensitivity	0.08882820576	0.13273112939999998	0.192071244645	0.0	0.028573500314956916	3.246028139049239e-05
