case_id	taxa	nucleotide_columns	log_likelihood	gamma_alpha	total_tree_length	internal_edges	bootstrap_trees	maximum_ufb_rounding_difference	near_zero_edges_le1e_5	long_edges_ge10	warning_lines	translation_table	marker_copy_caveat	memory_adjustment_warning_lines	saturated_pairwise_distance_warning_lines	parameter_boundary_warning_lines	nni_convergence_warning_lines	other_warning_lines	review_required_before_codon_interpretation	selection_eligibility
Cryptococcus__5004478at2759__code1	9	1239	-4508.3111	0.2941	1.1340695435	6	1000	0.5	0	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Cryptococcus__5004599at2759__code1	10	2154	-8471.2461	0.48	1.0852173140999999	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5005010at2759__code1	10	336	-1496.531	0.553	1.9905766733	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5005174at2759__code1	10	654	-3585.7173	0.5946	1.6012000318999997	7	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5005196at2759__code1	10	1329	-5070.0076	0.3276	1.1227809354999998	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5005215at2759__code1	10	1692	-6252.7861	0.3714	0.9705102698000001	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5005217at2759__code1	9	1419	-6167.5984	0.4059	1.9292248301000001	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5005274at2759__code1	10	963	-3795.5335	0.5238	1.2740313554000002	7	1000	0.5	1	0	2	1	none_recorded	0	0	0	2	0	True	not_established
Cryptococcus__5005697at2759__code1	10	1686	-6956.416	0.3412	1.4235295614	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5005750at2759__code1	10	525	-1814.0501	0.3695	0.9921279911	7	1000	0.5	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5005892at2759__code1	10	1164	-4647.2636	0.4054	1.3235191176	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5006326at2759__code1	10	1767	-6599.2692	0.455	0.9497624259	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5006412at2759__code1	10	1590	-6702.7235	0.5961	1.3516414986	7	1000	0.5	1	0	2	1	none_recorded	0	0	0	2	0	True	not_established
Cryptococcus__5011777at2759__code1	10	2010	-8791.516	0.6253	1.2591917858	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5013042at2759__code1	10	1170	-5207.27	0.6052	1.7574891957	7	1000	0.5	1	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Cryptococcus__5013067at2759__code1	10	978	-3481.4829	0.345	0.9010092461000001	7	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5013259at2759__code1	10	516	-1652.0713	0.2264	0.8077525080999999	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5013539at2759__code1	10	822	-2994.0139	0.4027	0.8537163736	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5013726at2759__code1	10	546	-2119.0217	0.3736	0.8525563142999999	7	1000	0.5	2	0	2	1	none_recorded	0	0	0	2	0	True	not_established
Cryptococcus__5013738at2759__code1	10	675	-2377.8486	0.3428	0.8539747349	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5013992at2759__code1	10	2412	-8848.2014	0.3073	1.1153613584000002	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5014007at2759__code1	10	1779	-7282.6639	0.3106	1.4551935609000002	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5015403at2759__code1	10	1239	-5723.6972	0.421	1.3198206181	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5015647at2759__code1	10	2586	-9701.0874	0.3879	0.9807635086000002	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5015712at2759__code1	10	1434	-5393.1069	0.5244	0.9298338921999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5015742at2759__code1	10	1359	-5333.9495	0.3518	1.189985357	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5015876at2759__code1	10	1512	-5701.9577	0.4078	0.9418301807	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5017019at2759__code1	10	1194	-4659.4447	0.4507	1.2107116014000001	7	1000	0.5	1	0	3	1	none_recorded	0	0	0	3	0	True	not_established
Cryptococcus__5018803at2759__code1	10	2535	-9841.6701	0.4788	1.0931526594999998	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__529759at2759__code1	10	735	-2483.5314	0.3821	0.7148768342	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__530014at2759__code1	10	2559	-9457.1037	0.3436	1.0031792649000002	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__530740at2759__code1	10	843	-3467.4853	0.3934	1.3600169138000002	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__538728at2759__code1	10	1563	-5617.6872	0.3697	1.0448561459	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__538952at2759__code1	10	1368	-5597.7591	0.4081	1.7055835185	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__539632at2759__code1	9	900	-2819.6299	0.2758	0.7110298758	6	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__540946at2759__code1	10	1233	-5109.296	0.4989	1.4756935857	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__541070at2759__code1	10	720	-3260.791	0.4582	1.3349776244999998	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__554735at2759__code1	10	765	-2690.7516	0.3681	0.7878104583000002	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__649304at2759__code1	9	885	-3593.8948	0.4525	1.1919654952	6	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__707076at2759__code1	10	810	-2930.3702	0.3103	0.8916460127	7	1000	0.5	1	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Cryptococcus__707202at2759__code1	7	1059	-3174.1627	0.4249	0.6859124243000001	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__727964at2759__code1	10	1266	-5014.0197	0.4969	1.2189502693999996	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__730114at2759__code1	9	1587	-5983.5195	0.3997	1.0447498279	6	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__760428at2759__code1	9	1164	-4451.4888	0.4381	1.0530112424999998	6	1000	0.4000000000000057	0	0	2	1	none_recorded	0	0	0	2	0	True	not_established
Cryptococcus__776280at2759__code1	10	1416	-6391.2713	0.5927	1.5711753667	7	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__801816at2759__code1	9	534	-2208.4767	0.7934	0.9319734730000001	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__115730at2759__code1	10	957	-4817.2061	0.4099	1.2050630039999999	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__129234at2759__code1	10	570	-1698.16	0.2303	0.48355922120000006	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__160487at2759__code1	10	2637	-8999.1554	0.3343	0.6968534553	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__201273at2759__code1	10	777	-2277.7983	0.2076	0.40835090719999995	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__207567at2759__code1	10	537	-1538.0856	0.158	0.5410291718	7	1000	0.4000000000000057	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__260326at2759__code1	10	504	-1723.1077	0.2152	0.8416919187999999	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__2852757at2759__code1	10	1479	-4682.6968	0.2477	0.5568757940000001	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__288615at2759__code1	10	1986	-7113.7599	0.3252	0.7070730507000001	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__319730at2759__code1	9	1329	-4044.3438	0.2357	0.458345341	6	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__340246at2759__code1	10	2073	-7665.0656	0.367	0.6952487316000001	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__345792at2759__code1	10	894	-2152.2296	0.6229	0.23986201449999994	7	1000	0.29999999999999716	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__352891at2759__code1	10	756	-2089.5168	0.2464	0.46335471010000007	7	1000	0.4000000000000057	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__3643464at2759__code1	10	2292	-7998.4825	0.2299	0.8485626987	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4613677at2759__code1	9	363	-1261.3448	0.3649	0.7105516224000001	6	1000	0.3999999999999986	2	0	2	1	none_recorded	0	0	0	2	0	True	not_established
Fusarium__4695236at2759__code1	10	3228	-11883.2605	0.3388	0.7430699528	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4747214at2759__code1	10	423	-1459.0596	0.4125	0.6746696078999999	7	1000	0.5	4	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4764044at2759__code1	10	1530	-5651.7367	0.3432	0.7489677217000003	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4810093at2759__code1	9	2385	-8568.8761	0.2982	0.8138831763999999	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4813267at2759__code1	10	2685	-9904.441	0.306	0.7962689724	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4823929at2759__code1	10	1242	-4885.1743	0.2738	1.0700864865	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4837017at2759__code1	10	693	-2198.6762	0.2999	0.6238552096000001	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4838864at2759__code1	10	1833	-6336.3949	0.264	0.6418795546000001	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4843240at2759__code1	9	2052	-8097.9976	0.4208	0.9919547863	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4843824at2759__code1	9	570	-1981.7764	0.2851	1.0129350595999997	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4867008at2759__code1	10	522	-1819.7408	0.2496	0.8181939340999999	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4888252at2759__code1	9	2829	-10499.061	0.2581	0.8336057128	6	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4896098at2759__code1	10	606	-2130.296	0.3075	0.6558181996999999	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4900375at2759__code1	10	624	-2224.7043	0.2524	0.8500541345999999	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4908955at2759__code1	10	966	-4357.6135	0.3779	10.663418947499999	7	1000	0.3999999999999986	3	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Fusarium__4911644at2759__code1	10	2874	-10310.7661	0.2855	0.7447211039999999	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4940884at2759__code1	9	2784	-9881.2143	0.2856	0.7741185929999999	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4969018at2759__code1	10	1362	-3615.1261	0.239	0.34263204759999993	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4969636at2759__code1	10	1257	-4682.5434	0.2826	0.8307684347	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4969990at2759__code1	10	1056	-3461.3639	0.2219	0.6781842936000001	7	1000	0.5	1	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Fusarium__4970387at2759__code1	10	438	-1408.8136	0.2235	0.6832385922999997	7	1000	0.4000000000000057	2	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Fusarium__4970538at2759__code1	9	2859	-9814.3361	0.2996	0.7462076092	6	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4971272at2759__code1	10	1332	-3992.9926	0.2545	0.4683047165	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4974767at2759__code1	9	435	-1323.0206	0.2462	0.5343922848	6	1000	0.29999999999999716	1	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Fusarium__4975094at2759__code1	10	3036	-9356.9661	0.2245	0.5802411725	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4976279at2759__code1	8	1257	-4151.6303	0.4757	0.6113349170000001	5	1000	0.29999999999999716	0	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Fusarium__4977163at2759__code1	9	555	-1999.734	0.3038	0.8295721874	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4977863at2759__code1	10	1872	-7236.1516	0.3939	0.7832760181999999	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4983000at2759__code1	10	1461	-5206.6313	0.3262	0.7276025866	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4985971at2759__code1	10	1044	-4507.798	0.3725	10.554684549400001	7	1000	0.5	1	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Fusarium__4986044at2759__code1	10	1443	-5193.4774	0.2542	0.8153052550000001	7	1000	0.4000000000000057	0	0	0	1	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	0	0	0	0	0	False	not_established
Fusarium__4987397at2759__code1	10	2643	-9624.8385	0.2746	0.8076904718000001	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4988239at2759__code1	10	3135	-10863.5254	0.3279	0.6650157827999998	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__4999134at2759__code1	10	6999	-23148.3824	0.2287	0.6010252806999998	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5000045at2759__code1	9	1143	-3730.2553	0.3163	0.6167456428999999	6	1000	0.20000000000000284	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5000152at2759__code1	9	3567	-11848.8848	0.2531	0.7760672139	6	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5000362at2759__code1	10	2700	-9753.3362	0.2971	0.7191731011999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5000371at2759__code1	8	1239	-4561.5002	0.3656	0.8905452044999999	5	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5000452at2759__code1	10	861	-2890.2898	0.382	0.5981395914000001	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5000476at2759__code1	10	1167	-3650.2697	0.2162	0.5578753325999999	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5000743at2759__code1	9	540	-2326.292	0.4097	10.520275756199998	6	1000	0.5	1	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Fusarium__5000823at2759__code1	9	2874	-8671.7812	0.2775	0.5057155756	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5000870at2759__code1	10	2289	-7848.5373	0.2823	0.7103850230000003	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5000986at2759__code1	10	1500	-5480.6413	0.3196	0.7252761474	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5001156at2759__code1	10	984	-3841.8056	0.3147	1.0018000858999998	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5001273at2759__code1	10	732	-2605.7673	0.2124	0.9108306083000001	7	1000	0.5	0	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Fusarium__5001280at2759__code1	10	2196	-7721.1075	0.3265	0.6249386840000001	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5001318at2759__code1	10	1269	-5341.7206	0.3685	10.745415694799998	7	1000	0.4000000000000057	1	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Fusarium__5001413at2759__code1	10	840	-2720.5813	0.225	0.6303086375000001	7	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5001473at2759__code1	10	369	-1214.0381	0.2663	0.5073366497	7	1000	0.4000000000000057	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5001660at2759__code1	10	1914	-5679.8876	0.3521	0.41621198189999997	7	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5001734at2759__code1	10	678	-2440.1474	0.244	0.6724443855	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5001941at2759__code1	9	2349	-8416.2211	0.2479	0.8699180932999999	6	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5002334at2759__code1	10	1119	-4330.2207	0.329	0.8326269931	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5002573at2759__code1	9	1149	-4246.9894	0.3752	0.7461195060000001	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5003022at2759__code1	10	2535	-8259.5244	0.249	0.6586427282	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5003192at2759__code1	10	1389	-5842.9082	0.3361	1.1308387414	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5003205at2759__code1	10	4119	-14900.3828	0.3585	0.7337714642000001	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5003856at2759__code1	10	861	-3050.7731	0.2877	0.7674253504	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5003972at2759__code1	10	759	-2952.0524	0.4185	0.7192069871999998	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5004118at2759__code1	10	627	-2420.2222	0.384	0.7280247141000001	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5004265at2759__code1	10	882	-3666.3568	0.35	1.0969531702999997	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5004327at2759__code1	9	2289	-9814.3753	0.4351	0.9474865297000001	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5004391at2759__code1	10	3036	-10072.3651	0.3663	0.5445514807	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5004478at2759__code1	10	1242	-4366.8676	0.2989	0.7079292431	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5004599at2759__code1	10	2235	-8694.1532	0.3343	0.7757617499999998	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5005010at2759__code1	10	342	-952.5603	0.1633	0.44760688469999993	7	1000	0.29999999999999716	4	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5005174at2759__code1	10	516	-1678.8379	0.312	0.6359489349	7	1000	0.5	2	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Fusarium__5005196at2759__code1	10	1320	-4756.6938	0.425	0.6535328194	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5005215at2759__code1	10	1785	-5490.457	0.26	0.5253213032999999	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5005217at2759__code1	10	1422	-5430.7595	0.318	0.8452314786	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5005274at2759__code1	10	1023	-3357.4422	0.3085	0.6748155253999999	7	1000	0.20000000000000284	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5005697at2759__code1	10	1752	-6003.5805	0.2726	0.6876525176000001	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Fusarium__5005750at2759__code1	9	540	-1361.4746	0.2167	0.3490435867999999	6	1000	0.29999999999999716	2	0	4	1	none_recorded	0	0	4	0	0	True	not_established
Fusarium__5005892at2759__code1	10	1110	-4026.6307	0.3837	0.7754394298	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
