taxon_id	species_name	study_role	assembly_accession	statistics_status	reported_organism	reported_assembly_type	genome_representation	assembly_method	sequencing_technology	reported_coverage	biosample	bioproject	all_total-length	all_ungapped-length	all_total-gap-length	all_contig-count	all_contig-N50	all_contig-L50	all_scaffold-count	all_scaffold-N50	all_scaffold-L50	all_gc-perc	all_gap_fraction	primary_total-length	primary_ungapped-length	primary_total-gap-length	primary_contig-count	primary_contig-N50	primary_contig-L50	primary_scaffold-count	primary_scaffold-N50	primary_scaffold-L50	primary_gc-perc	primary_gap_fraction
F1269715	Thecaphora frezii	ingroup	GCA_054907475.1	verified	Thecaphora frezii (smut fungi & allies)	haploid	full	HiFiasm v. 0.18.9	PacBio	23.0x	SAMN47940870	PRJNA1250501	38791170.0		1100.0	40.0	1482366.0	11.0	29.0	1702770.0	10.0	58.0	2.835696886688388e-05	38791170.0	38790070.0					29.0	1702770.0		58.0	
F84753	Moesziomyces antarcticus	ingroup	GCF_000747765.1	verified	Moesziomyces antarcticus (smut fungi)	haploid	full	allpaths-lg v. 46449	Illumina Miseq	200x	SAMD00018595	PRJDB2910	18111965.0		31311.0	276.0	245824.0	24.0	197.0	701213.0	8.0	61.0	0.0017287467152238866	18111965.0	18080654.0					197.0	701213.0		61.0	
F84751	Pseudozyma flocculosa	ingroup	GCF_000417875.1	verified	Pseudozyma flocculosa PF-1 (smut fungi)	haploid	full	Newbler v. 2.6	454	28x	SAMN02981510	PRJNA185206	23305380.0		341637.0	1104.0	41602.0	153.0	39.0	919919.0	10.0	65.5	0.014659147372838374	23305380.0	22963743.0					39.0	919919.0		65.5	
F280036	Sporisorium graminicola	ingroup	GCF_005498985.1	verified	Sporisorium graminicola (smut fungi & allies)	haploid	full	HGAP v. 3.0	PacBio RS	50.0x	SAMN10959236	PRJNA522874	19565848.0		400.0	26.0	823447.0	8.0	22.0	966477.0	7.0	56.5	2.0443785518521865e-05	19565848.0	19565448.0					22.0	966477.0		56.5	
F1882483	Testicularia cyperi	ingroup	GCA_003144125.1	verified	Testicularia cyperi (smut fungi)	haploid	full	Allpaths-LG v. R49403	Illumina	102.8x	SAMN05446087	PRJNA330884	20778962.0		93961.0	252.0	254296.0	25.0	95.0	1344767.0	6.0	56.5	0.0045219294399787635	20778962.0	20685001.0					95.0	1344767.0		56.5	
F120017	Ustilago hordei	ingroup	GCF_900519145.1	verified	Ustilago hordei (smut fungi)	haploid	full	HGAP3 via SMRTanalysis v2.3	PacBio	65x	SAMEA4827382	PRJEB19641	26637005.0		0.0	45.0	1146471.0	7.0				51.0	0.0	26637005.0	26637005.0								51.0	
F1673888	Violaceomyces palustris	ingroup	GCA_003144235.1	verified	Violaceomyces palustris (basidiomycete fungi)	haploid	full	Allpaths-LG v. R46652	Illumina	140.8x	SAMN02910427	PRJNA254893	27323055.0		74416.0	1813.0	27314.0	309.0	1406.0	35154.0	241.0	54.5	0.002723560743848007	27323055.0	27248639.0					1406.0	35154.0		54.5	
F1708542	Wallemia canadensis	ingroup	GCA_056320075.1	verified	Wallemia canadensis (basidiomycete fungi)	haploid	full	SPAdes v. 3.15.2	Illumina	395x	SAMN43059197	PRJNA1145172	9720962.0		677.0	159.0	186076.0	17.0	152.0	198074.0	16.0	40.0	6.964331307950798e-05	9720962.0	9720285.0					152.0	198074.0		40.0	
F1540922	Wallemia hederae	ingroup	GCA_004918325.1	verified	Wallemia hederae (basidiomycete fungi)	haploid	full	IDBA-Hybrid v. 1.1.3	BGISEQ-500	228x	SAMN11175836	PRJNA527765	10703213.0		0.0	676.0	113437.0	30.0				49.5	0.0	10703213.0	10703213.0								49.5	
F245174	Wallemia ichthyophaga	ingroup	GCF_000400465.1	verified	Wallemia ichthyophaga EXF-994 (basidiomycete fungi)	haploid	full	SOAPdenovo v. 1.05	Illumina Hiseq2000	280x	SAMN02981518	PRJNA193177	9655632.0		30960.0	101.0	346931.0	10.0	82.0	436658.0	9.0	45.5	0.0032064188030364042	9655632.0	9624672.0					82.0	436658.0		45.5	
F1708541	Wallemia mellicola	ingroup	GCF_000263375.1	verified	Wallemia mellicola CBS 633.66 (basidiomycete fungi)	haploid	full	Newbler v. 2.3 (pre-release 9/14/2009)	454; Illumina	71x	SAMN02769629	PRJNA64975	9815586.0		17170.0	106.0	255921.0	14.0	56.0	337420.0	9.0	40.0	0.0017492587808817528	9815586.0	9798416.0					56.0	337420.0		40.0	
F64504	Allomyces arbusculus	ingroup	GCA_027604705.1	verified	Allomyces arbusculus (blastocladiomycete fungi)	haploid	full	dipSPADes v. 3.11.0; AAFTF v. 0.2.3; Pilon v. 1.22	Illumina NovaSeq	53.5x	SAMN13165476	PRJNA581157	26482826.0		2740.0	478.0	162290.0	44.0	362.0	317448.0	26.0	62.0	0.00010346327842806504	26482826.0	26480086.0					362.0	317448.0		62.0	
F64505	Allomyces javanicus	ingroup	GCA_027604645.1	verified	Allomyces javanicus (blastocladiomycete fungi)	haploid	full	SPAdes v. 3.11.0; AAFTF v. 0.2.3; Pilon v. 1.22	Illumina NovaSeq	45.1x	SAMN13165567	PRJNA581158	29927322.0		0.0	763.0	104684.0	85.0				62.5	0.0	29927322.0	29927322.0								62.5	
F28583	Allomyces macrogynus	ingroup	GCA_000151295.1	verified	Allomyces macrogynus ATCC 38327 (blastocladiomycete fungi)	haploid	full	Assemblez v. 20080826	ABI	7.31x	SAMN02953744	PRJNA20563	57060573.0		4435629.0	8973.0	35497.0	364.0	101.0	1114524.0	17.0	61.5	0.07773544440221447	57060573.0	52624944.0					101.0	1114524.0		61.5	
F64508	Blastocladiella britannica	ingroup	GCA_025349905.2	verified	Blastocladiella britannica (blastocladiomycete fungi)	haploid	full	AllPathsLG v. R49403	Illumina	139.1x	SAMN05444061	PRJNA331555	19075314.0		54546.0	1639.0	20944.0	275.0	1504.0	23470.0	254.0	59.0	0.00285950731925042	19075314.0	19020768.0					1504.0	23470.0		59.0	
F4808	Blastocladiella emersonii	ingroup	GCA_025594325.1	verified	Blastocladiella emersonii ATCC 22665 (blastocladiomycete fungi)	haploid	full	LJA v. 0.2	PacBio Sequel	193.0x	SAMN15893246	PRJNA194096	32654225.0		0.0	21.0	2021495.0	6.0				65.0	0.0	32654225.0	32654225.0								65.0	
F109876	Catenaria anguillulae	ingroup	GCA_002102555.1	verified	Catenaria anguillulae PL171 (blastocladiomycete fungi)	haploid	full	Falcon v. 0.2.2	PacBio	47.22x	SAMN05421822	PRJNA330705	41337528.0		0.0	509.0	217825.0	41.0				56.0	0.0	41337528.0	41337528.0								56.0	
F945690	Coelomomyces lativittatus	ingroup	GCA_026937265.1	verified	Coelomomyces lativittatus (blastocladiomycete fungi)	haploid	full	SPAdes v. 3.11.0;AAFTF v. 0.2.3;Pilon v. 1.22	Illumina HiSeq	117x	SAMN14860517	PRJNA631430	21857322.0		21511.0	6200.0	5369.0	1229.0	5002.0	6695.0	988.0	32.5	0.0009841553324785167	21857322.0	21835811.0					5002.0	6695.0		32.5	
F3075319	Sorochytrium milnesiophthora	ingroup	GCA_051624525.1	verified	Sorochytrium milnesiophthora (blastocladiomycete fungi)	haploid	full	Flye v. 2.9.2	Oxford Nanopore GridION; Illumina NovaSeq	268.0x	SAMN37346629	PRJNA1015119	24905392.0		0.0	222.0	427389.0	20.0				57.5	0.0	24905392.0	24905392.0								57.5	
F1500003	Paraphysoderma sedebokerense	ingroup	GCA_025602915.1	verified	Paraphysoderma sedebokerense (blastocladiomycotan fungi)	haploid	full	SPAdes v. 3.10.1	Illumina	243.34x	SAMN05892242	PRJNA347199	27876074.0		0.0	379.0	239846.0	31.0				41.0	0.0	27876074.0	27876074.0								41.0	
F911321	Calcarisporiella thermophila	ingroup	GCF_041956535.1	verified	Calcarisporiella thermophila (mucoromycotan fungi)	haploid	full	SOAPdenovo v. Unknown	454	30x	SAMN39447164	PRJNA1064976	28155144.0		1144430.0	670.0	128554.0	65.0	116.0	849248.0	12.0	44.5	0.04064727923252674	28155144.0	27010714.0					116.0	849248.0		44.5	
F1555241	Caulochytrium protostelioides	ingroup	GCA_003615045.1	verified	Caulochytrium protostelioides (chytrids & allies)	haploid	full	AllPathsLG v. R49403	Illumina	128.4x	SAMN08148457	PRJNA421608	21796879.0		7138.0	607.0	88443.0	76.0	564.0	92490.0	68.0	66.5	0.0003274780761043817	21796879.0	21789741.0					564.0	92490.0		66.5	
F1774096	Dinochytrium kinnereticum	ingroup	GCA_027604005.1	verified	Dinochytrium kinnereticum (chytrids & allies)	haploid	full	SPAdes v. 3.11.0; AAFTF v. 0.2.3; Pilon v. 1.22	Illumina NovaSeq	23.2x	SAMN14511961	PRJNA619580	31510542.0		45474.0	4454.0	24847.0	342.0	3354.0	39098.0	220.0	47.5	0.0014431360780782507	31510542.0	31465068.0					3354.0	39098.0		47.5	
F109932	Entophlyctis luteolus	ingroup	GCA_027604725.1	verified	Entophlyctis luteolus (chytrids & allies)	haploid	full	SPAdes v. 3.11.0; AAFTF v. 0.2.3; Pilon v. 1.22	Illumina NovaSeq	22.8x	SAMN14511964	PRJNA619730	27694625.0		3404.0	1481.0	53121.0	151.0	1318.0	68043.0	122.0	48.0	0.00012291193688305943	27694625.0	27691221.0					1318.0	68043.0		48.0	
F1604274	Cladochytrium tenue	ingroup	GCA_026954515.1	verified	Cladochytrium tenue (chytrids & allies)	haploid	full	SPAdes v. 3.11.0; AAFTF v. 0.2.3; Pilon v. 1.22	Illumina NextSeq	122.0x	SAMN14820662	PRJNA630055	48956424.0		14704.0	13544.0	4907.0	2859.0	12871.0	5135.0	2740.0	56.5	0.00030034873462163005	48956424.0	48941720.0					12871.0	5135.0		56.5	
F109889	Lobulomyces angularis	ingroup	GCA_027604685.1	verified	Lobulomyces angularis (chytrids & allies)	haploid	full	SPAdes v. 3.11.0; AAFTF v. 0.2.3; Pilon v. 1.22	Illumina NovaSeq	22.4x	SAMN14511786	PRJNA619739	24944094.0		26244.0	2324.0	26617.0	276.0	1253.0	46169.0	165.0	28.0	0.0010521127766757133	24944094.0	24917850.0					1253.0	46169.0		28.0	
F110093	Polychytrium aggregatum	ingroup	GCF_025602895.1	verified	Polychytrium aggregatum (chytrids & allies)	haploid	full	Falcon pb-assembly v. 0.0.2; falcon-kit v. 1.2.3; pypeflow v. 2.1.0	PacBio	279.61x	SAMN05920836	PRJNA346301	64917104.0		0.0	461.0	389128.0	41.0				57.5	0.0	64917104.0	64917104.0								57.5	
F2735257	Borealophlyctis nickersoniae	ingroup	GCA_027604605.1	verified	Borealophlyctis nickersoniae (chytrids & allies)	haploid	full	SPAdes v. 3.11.0; AAFTF v. 0.2.3; Pilon v. 1.22	Illumina NextSeq	45x	SAMN14816287	PRJNA629981	38361113.0		3194.0	4564.0	15930.0	680.0	4487.0	16159.0	668.0	50.5	8.326140067938071e-05	38361113.0	38357919.0					4487.0	16159.0		50.5	
F64517	Rhizophlyctis rosea	ingroup	GCA_027596075.1	verified	Rhizophlyctis rosea (chytrids & allies)	haploid	full	SPAdes v. 3.11.0; AAFTF v. 0.2.3; Pilon v. 1.22	Illumina NovaSeq	15.6x	SAMN14511978	PRJNA619747	48149512.0		22750.0	2596.0	51757.0	266.0	1457.0	104982.0	135.0	50.0	0.00047248661627141724	48149512.0	48126762.0					1457.0	104982.0		50.0	
F382532	Globomyces pollinis-pini	ingroup	GCA_025399215.1	verified	Globomyces pollinis-pini (chytrids & allies)	haploid	full	AllPathsLG v. R49403	Illumina	163x	SAMN05444513	PRJNA331560	21646612.0		100877.0	1511.0	39298.0	153.0	1155.0	50517.0	125.0	35.0	0.004660174996438241	21646612.0	21545735.0					1155.0	50517.0		35.0	
F1396493	Fimicolochytrium jonesii	ingroup	GCF_025526975.1	verified	Fimicolochytrium jonesii (chytrids & allies)	haploid	full	Falcon v. 1.8.8	PacBio	574.62x	SAMN10865777	PRJNA519863	30619153.0		0.0	57.0	799348.0	12.0				54.0	0.0	30619153.0	30619153.0								54.0	
F109760	Spizellomyces punctatus	ingroup	GCF_000182565.1	verified	Spizellomyces punctatus DAOM BR117 (chytrids & allies)	haploid	full	Assemblez v. 20090202	Sanger	9.38X (8.40X Q>20)	SAMN00716787	PRJNA37881	24131112.0		225111.0	329.0	155888.0	46.0	38.0	1465700.0	7.0	47.5	0.009328662516671424	24131112.0	23906001.0					38.0	1465700.0		47.5	
F1806994	Synchytrium microbalum	ingroup	GCF_006535985.1	verified	Synchytrium microbalum (chytrids & allies)	haploid	full	Celera Assembler v. 8.2	Illumina	160.0x	SAMN08987497	PRJNA453749	26244175.0		6786.0	229.0	425386.0	19.0	169.0	518601.0	16.0	43.5	0.00025857166399782046	26244175.0	26237389.0					169.0	518601.0		43.5	
F34488	Conidiobolus coronatus	ingroup	GCA_001566745.1	verified	Conidiobolus coronatus NRRL 28638 (zoopagomycotan fungi)	haploid	full	Newbler v. 2.5	454 titanium	16.31x	SAMN00779232	PRJNA67455	39903661.0		8192894.0	8113.0	5199.0	1720.0	1050.0	102411.0	113.0	27.5	0.20531685050151163	39903661.0	31710767.0					1050.0	102411.0		27.5	
F34485	Entomophthora muscae	ingroup	GCA_014839935.2	verified	Entomophthora muscae (fungi)	haploid	full	flye v. 2.8.3; tigmint v. 1.2.2; medaka v. 1.3.1	Oxford Nanopore PromethION; Illumina NextSeq; 10x	157.0x	SAMN09621101	PRJNA479887	1031188800.0		9720.0	8782.0	267422.0	1139.0	7810.0	329569.0	929.0	41.0	9.42601393653616e-06	1031188800.0	1031179080.0					7810.0	329569.0		41.0	
F348617	Massospora cicadina	ingroup	GCA_022478985.1	verified	Massospora cicadina (fungi)	haploid	full	wtdbg2 v. 2.5	Oxford Nanopore MinION; Illumina NovaSeq	27.0x	SAMN24722893	PRJNA795459	1488883982.0		0.0	19694.0	139493.0	3261.0				41.0	0.0	1488883982.0	1488883982.0								41.0	
F76012	Neoconidiobolus thromboides	ingroup	GCA_025603075.1	verified	Neoconidiobolus thromboides FSU 785 (zoopagomycotan fungi)	haploid	full	Velvet v. Unknown; AllPathsLG release v. R42328	Illumina	127.3x	SAMN03003400	PRJNA196084	24635576.0		29107.0	873.0	76621.0	95.0	799.0	90842.0	82.0	26.5	0.001181502717858109	24635576.0	24606469.0					799.0	90842.0		26.5	
F144530	Ambispora gerdemannii	ingroup	GCA_910591945.1	verified	Ambispora gerdemannii (glomeromycetes)	haploid	full	SPAdes	ILLUMINA	852x	SAMEA8911308	PRJEB45340	87965881.0		0.0	19363.0	10266.0	2133.0				28.0	0.0	87965881.0	87965881.0								28.0	
F144679	Ambispora leptoticha	ingroup	GCA_910591765.1	verified	Ambispora leptoticha (glomeromycetes)	haploid	full	SPAdes	ILLUMINA	374x	SAMEA8911307	PRJEB45340	197202035.0		0.0	58506.0	5886.0	8641.0				23.5	0.0	197202035.0	197202035.0								23.5	
F50956	Geosiphon pyriformis	ingroup	GCA_016748015.1	verified	Geosiphon pyriformis (glomeromycetes)	haploid	full	MaSuRCA v. 2019	Illumina HiSeq	100.0x	SAMN14307302	PRJNA610605	128319586.0		2568368.0	4259.0	106416.0	350.0	792.0	703035.0	57.0	29.0	0.0200154012342278	128319586.0	125751218.0					792.0	703035.0		29.0	
F27376	Acaulospora colombiana	ingroup	GCA_910592055.1	verified	Acaulospora colombiana (glomeromycetes)	haploid	full	SPAdes	ILLUMINA	250x	SAMEA8911291	PRJEB45340	299808427.0		0.0	75131.0	8208.0	9967.0				29.5	0.0	299808427.0	299808427.0								29.5	
F1348612	Diversispora epigaea	ingroup	GCA_003547095.1	verified	Diversispora epigaea (glomeromycetes)	haploid	full	SOAP2 v. 2.0	Illumina HiSeq	500.0x	SAMN08400201	PRJNA431769	156576535.0		9584789.0	8629.0	42449.0	997.0	731.0	452614.0	109.0	27.0	0.06121472160563522	156576535.0	146991746.0					731.0	452614.0		27.0	
F4874	Gigaspora margarita	ingroup	GCA_009809945.1	verified	Gigaspora margarita (glomeromycetes)	haploid	full	ALLPATH-LG v. 52488	Illumina HiSeq	90.0x	SAMN12878420	PRJNA575165	773098546.0		56689440.0	47617.0	29433.0	7109.0	6489.0	326786.0	743.0	27.5	0.0733275729120308	773098546.0	716409106.0					6489.0	326786.0		27.5	
F2562287	Entrophospora sp. SA101	ingroup	GCA_958431285.1	verified	Entrophospora sp. SA101 (glomeromycetes)	haploid	full	SPAdes v.3.12.0, Canu v.1.7-86da76b, Pilon v1.22, Chromosemble (Satsuma package)	Illumina HiSeq X, Oxford Nanopore (MinION)	1124x	SAMEA114006461	PRJNA528883	70811779.0		2504888.0	11246.0	15947.0	1227.0	3883.0	33135.0	652.0	28.0	0.03537388885541203	70811779.0	68306891.0					3883.0	33135.0		28.0	
F1117311	Funneliformis geosporum	ingroup	GCA_946474995.1	verified	Funneliformis geosporum (glomeromycetes)	haploid	full	SPAdes v.3.12.0	ILLUMINA	46x	SAMEA110694742	PRJEB55531	134268643.0		0.0	27829.0	10561.0	3414.0				26.5	0.0	134268643.0	134268643.0								26.5	
F658196	Glomus cerebriforme	ingroup	GCA_003550305.1	verified	Glomus cerebriforme (glomeromycetes)	haploid	full	AllPaths v. 46154	Illumina HiSeq	100.0x	SAMN08364855	PRJNA430010	136820789.0		24091473.0	14741.0	18126.0	1706.0	2571.0	147873.0	266.0	26.5	0.17608050045669596	136820789.0	112729316.0					2571.0	147873.0		26.5	
F588596	Rhizophagus irregularis	ingroup	GCF_026210795.1	verified	Rhizophagus irregularis (glomeromycetes)	haploid	full	Shasta-Linux v. 0.8.0	Oxford Nanopore MiniION	82	SAMN31081226	PRJNA885267	146773001.0		2000.0	42.0	3900757.0	15.0	32.0	5085394.0	13.0	28.0	1.3626484342307615e-05	146773001.0	146771001.0					32.0	5085394.0		28.0	
F144538	Paraglomus brasilianum	ingroup	GCA_910592345.1	verified	Paraglomus brasilianum (glomeromycetes)	haploid	full	SPAdes	ILLUMINA	1385x	SAMEA8911306	PRJEB45340	58473107.0		0.0	7115.0	21894.0	776.0				36.5	0.0	58473107.0	58473107.0								36.5	
F144539	Paraglomus occultum	ingroup	GCA_910592205.1	verified	Paraglomus occultum (glomeromycetes)	haploid	full	SPAdes	ILLUMINA	1556x	SAMEA8911305	PRJEB45340	50060206.0		0.0	8053.0	16033.0	825.0				36.5	0.0	50060206.0	50060206.0								36.5	
F215637	Dimargaris cristalligena	ingroup	GCA_027576995.1	verified	Dimargaris cristalligena (zoopagomycotan fungi)	haploid	full	SPAdes v. 3.14.1; AAFTF v. 0.2.4	Illumina NovaSeq	183.1x	SAMN15720059	PRJNA650746	31656219.0		23114.0	2271.0	32957.0	284.0	1954.0	39618.0	242.0	48.5	0.0007301566873795004	31656219.0	31633105.0					1954.0	39618.0		48.5	
F1520584	Dispira parvispora	ingroup	GCA_027577015.1	verified	Dispira parvispora (zoopagomycotan fungi)	haploid	full	SPAdes v. 3.14.1; AAFTF v. 0.2.4	Illumina NovaSeq	226.3x	SAMN16772296	PRJNA676427	21726176.0		4825.0	4504.0	7186.0	835.0	4454.0	7272.0	825.0	45.5	0.00022208233975458912	21726176.0	21721351.0					4454.0	7272.0		45.5	
F78921	Tieghemiomyces parasiticus	ingroup	GCA_027575765.1	verified	Tieghemiomyces parasiticus (zoopagomycotan fungi)	haploid	full	SPAdes v. 3.14.1; AAFTF v. 0.2.4	Illumina NovaSeq	152.2x	SAMN16772653	PRJNA676425	50986572.0		3322.0	2399.0	38744.0	390.0	2367.0	39257.0	385.0	55.5	6.515440967476692e-05	50986572.0	50983250.0					2367.0	39257.0		55.5	
F61424	Furculomyces boomerangus	ingroup	GCA_003086725.1	verified	Furculomyces boomerangus (zoopagomycotan fungi)	haploid	full	Ray v. 2.3.1	Illumina	219.0x	SAMN05412446	PRJNA329411	28123040.0		589619.0	7421.0	7500.0	1090.0	1312.0	44406.0	194.0	32.5	0.020965692186904403	28123040.0	27533421.0					1312.0	44406.0		32.5	
F133377	Smittium angustum	ingroup	GCA_003097675.1	verified	Smittium angustum (zoopagomycotan fungi)	haploid	full	Ray v. 2.3.1	Illumina	168.0x	SAMN05412443	PRJNA329411	28045446.0		590799.0	7498.0	7434.0	1074.0	1283.0	43753.0	187.0	32.5	0.02106577303138627	28045446.0	27454647.0					1283.0	43753.0		32.5	
F133385	Smittium simulii	ingroup	GCA_003086735.1	verified	Smittium simulii (zoopagomycotan fungi)	haploid	full	Ray v. 2.3.1	Illumina	165.0x	SAMN05412451	PRJNA329411	43896580.0		3583784.0	26265.0	2889.0	4144.0	1130.0	84430.0	167.0	28.5	0.0816415310714411	43896580.0	40312796.0					1130.0	84430.0		28.5	
F1213189	Zancudomyces culisetae	ingroup	GCA_001969505.1	verified	Zancudomyces culisetae (zoopagomycotan fungi)	haploid	full	Ray v. 2.3.1	Illumina HiSeq	26.0x	SAMN04488584	PRJNA311769	28700372.0		139247.0	2301.0	22151.0	400.0	1954.0	26472.0	323.0	35.5	0.004851748959908951	28637897.0	28498650.0					1953.0	26438.0		35.5	
F2650707	Coemansia brasiliensis	ingroup	GCA_027579605.1	verified	Coemansia brasiliensis (fungi)	haploid	full	SPAdes v. 3.14.1; AAFTF v. 0.2.4	Illumina NovaSeq	346.5x	SAMN16773253	PRJNA677033	12849188.0		24843.0	2473.0	13405.0	119.0	2209.0	20900.0	92.0	46.5	0.0019334295676894135	12849188.0	12824345.0					2209.0	20900.0		46.5	
F4866	Dipsacomyces acuminosporus	ingroup	GCA_027576915.1	verified	Dipsacomyces acuminosporus (zoopagomycotan fungi)	haploid	full	SPAdes v. 3.14.1; AAFTF v. 0.2.4	Illumina NovaSeq	115.8x	SAMN13165479	PRJNA581591	15199616.0		104425.0	3826.0	5884.0	576.0	2570.0	12785.0	295.0	51.5	0.006870239353415244	15199616.0	15095191.0					2570.0	12785.0		51.5	
F61397	Kickxella alabastrina	ingroup	GCF_025024165.1	verified	Kickxella alabastrina (zoopagomycotan fungi)	haploid	full	Falcon v. 0.7.3	PacBio	391.18x	SAMN06264465	PRJNA364354	22263034.0		0.0	215.0	607295.0	13.0				49.0	0.0	22263034.0	22263034.0								49.0	
F61395	Linderina pennispora	ingroup	GCF_002104995.1	verified	Linderina pennispora (zoopagomycotan fungi)	haploid	full	Falcon v. 20150720; FinisherSC	PacBio	20x	SAMN02744846	PRJNA243942	26202545.0		0.0	227.0	908848.0	9.0				54.0	0.0	26202545.0	26202545.0								54.0	
F304332	Ramicandelaber brevisporus	ingroup	GCA_025201865.1	verified	Ramicandelaber brevisporus (zoopagomycotan fungi)	haploid	full	Velvet v. 2.1.7; AllPathsLG v. R49403	Illumina	168.2x	SAMN02841238	PRJNA251765	25531049.0		3515971.0	3207.0	14153.0	461.0	1262.0	41156.0	190.0	49.0	0.13771353460643157	25531049.0	22015078.0					1262.0	41156.0		49.0	
F164912	Astathelohania contejeani	ingroup	GCA_014805555.1	verified	Astathelohania contejeani (microsporidians)	haploid	full	SPAdes v. 3.12.0	Illumina HiSeq	1250.0x	SAMN10523195	PRJNA513270	10381894.0		3100.0	1422.0	26638.0	108.0	1391.0	27037.0	106.0	27.0	0.00029859676856650627	10381894.0	10378794.0					1391.0	27037.0		27.0	
F70536	Edhazardia aedis	ingroup	GCA_000230595.3	verified	Edhazardia aedis USNM 41457 (microsporidians)	haploid	full	Newbler v. MapAsmResearch-04/19/2010-patch-08/17/2010	454	20.0x	SAMN02981318	PRJNA65125	51348006.0		599171.0	2379.0	112666.0	126.0	1429.0	433670.0	35.0	22.5	0.011668827023195409	51348006.0	50748835.0					1429.0	433670.0		22.5	
F6035	Encephalitozoon cuniculi	ingroup	GCF_000091225.2	verified	Encephalitozoon cuniculi GB-M1 (microsporidians)	haploid	full				SAMEA3138295	PRJNA13833	2497519.0		800.0	12.0	218329.0	6.0	11.0	220294.0	6.0	47.5	0.0003203178834675532	2497519.0	2496719.0					11.0	220294.0		47.5	
F174680	Glugoides intestinalis	ingroup	GCA_052576065.1	verified	Glugoides intestinalis (microsporidians)	haploid	full	hifiasm v. 0.19.8-r603	PacBio HiFi	55.0x	SAMN45886519	PRJNA1199946	5125750.0		0.0	13.0	439321.0	5.0				34.0	0.0	5125750.0	5125750.0								34.0	
F174688	Gurleya vavrai	ingroup	GCA_052575965.1	verified	Gurleya vavrai (microsporidians)	haploid	full	nextDenovo v. 2.5.0; nextPolish v. 1.4.1; Medaka v. 1.7.2; Pilon v. 1.24	Oxford Nanopore MinION; Illumina NovaSeq	556x	SAMN45893042	PRJNA1199946	16368052.0		0.0	20.0	989478.0	7.0				22.0	0.0	16368052.0	16368052.0								22.0	
F1176355	Hamiltosporidium tvaerminnensis	ingroup	GCA_022605425.2	verified	Hamiltosporidium tvaerminnensis (microsporidians)	haploid	full	canu v. 2.1.1; nextDenovo v. 2.5.0; nextPolish v. 1.4.1; Medaka v. 1.7.2; Pilon v. 1.24	Oxford Nanopore MinION; PacBio; Illumina HiSeq	1240.0x	SAMN23817943	PRJNA778105	21638905.0		0.0	17.0	1444059.0	6.0	17.0	1444059.0	6.0	26.5	0.0	21638905.0	21638905.0					17.0	1444059.0		26.5	
F1081669	Hepatospora eriocheir	ingroup	GCA_002087885.1	verified	Hepatospora eriocheir (microsporidians)	haploid	full	Velvet v. 0.5	Illumina HiSeq	4478.0x	SAMN04550297	PRJNA208659	4570278.0		32167.0	2876.0	4304.0	217.0	1300.0	16672.0	78.0	22.5	0.007038302702811514	4570278.0	4538111.0					1300.0	16672.0		22.5	
F1300064	Nucleospora cyclopteri	ingroup	GCA_049996435.1	verified	Nucleospora cyclopteri (microsporidians)	haploid	full	SPAdes v. 3.7.1	Illumina MiSeq	920.0x	SAMN30312016	PRJNA869589	4763088.0		69768.0	1414.0	7495.0	117.0	1209.0	12773.0	89.0	26.5	0.014647640354324757	4763088.0	4693320.0					1209.0	12773.0		26.5	
F3039483	Ordospora pajunii	ingroup	GCF_021821965.1	verified	Ordospora pajunii (microsporidians)	haploid	full	SPAdes v. 3.14.0; CONSED v. 29	Illumina MiSeq	9x	SAMN14823605	PRJNA630072	2206487.0		0.0	22.0	171790.0	5.0				43.0	0.0	2206487.0	2206487.0								43.0	
F291195	Tubulinosema ratisbonensis	ingroup	GCA_004000155.1	verified	Tubulinosema ratisbonensis (microsporidians)	haploid	full	Newbler v. 2.7	Illumina HiSeq; 454	200.0x	SAMN10180275	PRJNA494796	7560420.0		6715.0	1011.0	11852.0	193.0	952.0	12152.0	187.0	23.0	0.0008881781699958468	7560420.0	7553705.0					952.0	12152.0		23.0	
F6039	Vairimorpha necatrix	ingroup	GCF_036630325.1	verified	Vairimorpha necatrix (microsporidians)	haploid	full	hifiasm v. 0.16.1; Flye v. JUNE-2022	PacBio	32x	SAMN32066506	PRJNA909071	15005441.0		0.0				12.0	1281651.0	6.0	28.5	0.0	15005441.0	15005441.0					12.0	1281651.0		28.5	
F103449	Vavraia culicis	ingroup	GCF_000192795.1	verified	Vavraia culicis subsp. floridensis (microsporidians)	haploid	full	Newbler v. MapAsmResearch-04/19/2010-patch-08/17/2010	454	27x	SAMN02981300	PRJNA62117	6118689.0		84852.0	501.0	54534.0	34.0	379.0	94471.0	21.0	39.5	0.01386767655620346	6118689.0	6033837.0					379.0	94471.0		39.5	
F82268	Hyaloraphidium curvatum	ingroup	GCA_025558095.1	verified	Hyaloraphidium curvatum (fungi)	haploid	full	Falcon v. 1.8.8	PacBio	312.53x	SAMN09070631	PRJNA460970	31926619.0		1394.0	57.0	722379.0	18.0	55.0	722379.0	18.0	65.0	4.3662625221919054e-05	31926619.0	31925225.0					55.0	722379.0		65.0	
