taxon_id	marker	protein_id	annotation_status	translation_table	code_provenance	annotation_issues	initial_phase	genomic_cds_span_bases	cds_parts	five_prime_partial	three_prime_partial	internal_partial_boundary	annotation_flags	translation_status	terminal_stop	indexed_cds_length
F104355	4971272at2759	XP_007860118.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1413	8	False	True	False	end_range;partial	exact_translation	False	1413
F104355	4983000at2759	XP_007861881.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1572	5	False	True	False	partial;start_range	exact_translation	False	1572
F104355	5006326at2759	XP_007861652.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1869	10	False	True	False	partial;start_range	exact_translation	False	1869
F104355	5013067at2759	XP_007866595.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	987	6	True	True	False	end_range;partial;start_range	exact_translation	False	987
F104355	5015403at2759	XP_007862780.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1257	4	True	False	False	partial;start_range	exact_translation	True	1257
F5364	5005750at2759	TFK55322.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	393	2	True	False	False	end_range;partial	exact_translation	True	393
F38799	5013726at2759	KZT20640.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	549	6	False	True	False	partial;start_range	exact_translation	False	549
F112417	5001280at2759	KAF8481485.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2391	10	False	True	False	partial;start_range	exact_translation	False	2391
F112417	5006412at2759	KAF8509841.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	2281	6	True	False	False	partial;start_range	exact_translation	True	2280
F113071	115730at2759	KAF8583945.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1104	6	True	False	False	partial;start_range	exact_translation	True	1104
F113071	345792at2759	KAF8584111.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	918	6	True	False	False	partial;start_range	exact_translation	True	918
F113071	4969018at2759	KAF8584492.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1391	7	False	True	False	partial;start_range	non_triplet_length	False	1391
F113071	4970387at2759	KAF8585236.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	426	4	False	True	False	partial;start_range	exact_translation	False	426
F113071	5005196at2759	KAF8576049.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1359	8	True	False	False	end_range;partial	exact_translation	True	1359
F113071	5013726at2759	KAF8576212.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	552	6	True	False	False	end_range;partial	exact_translation	True	552
F45228	4988239at2759	KAO0761992.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3045	10	True	False	False	partial;start_range	exact_translation	True	3045
F45228	5000045at2759	KAO0761132.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1140	5	True	False	False	end_range;partial	exact_translation	True	1140
F45228	5002334at2759	KAO0778028.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1143	1	True	True	False	end_range;partial;start_range	exact_translation	False	1143
F257869	538952at2759	KAN0701676.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1983	4	True	False	False	partial;start_range	exact_translation	True	1983
F135589	5005196at2759	KAI5115053.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1311	7	True	False	False	partial;start_range	exact_translation	True	1311
F208960	201273at2759	XP_007266361.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	765	3	True	True	False	end_range;partial;start_range	exact_translation	False	765
F208960	4976279at2759	XP_007264289.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1389	8	True	False	False	partial;start_range	exact_translation	True	1389
F208960	5000823at2759	XP_007269300.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3084	5	False	True	False	end_range;partial	exact_translation	False	3084
F208960	530740at2759	XP_007266360.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1022	3	True	False	False	end_range;partial	exact_translation	True	1020
F50990	5005010at2759	TDL21239.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	360	4	False	True	False	partial;start_range	exact_translation	False	360
F27342	5018803at2759	KLO19213.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	3179	11	True	False	False	partial;start_range	exact_translation	True	3177
F150792	345792at2759	KAF8516932.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	927	6	True	False	False	partial;start_range	exact_translation	True	927
F150792	4843824at2759	KAF8517943.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	657	5	True	False	False	partial;start_range	exact_translation	True	657
F150792	5005196at2759	KAF8516564.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1380	8	True	False	False	end_range;partial	exact_translation	True	1380
F202697	554735at2759	KDQ62163.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	806	7	True	False	False	partial;start_range	exact_translation	True	804
F1323573	4838864at2759	KAM0753132.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1857	5	False	True	False	partial;start_range	exact_translation	False	1857
F1323573	4975094at2759	KAM0747180.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3150	22	False	True	False	end_range;partial	exact_translation	False	3150
F1323573	4976279at2759	KAM0750139.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1887	8	False	True	False	partial;start_range	exact_translation	False	1887
F1323573	5001156at2759	KAM0748482.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	849	9	False	True	False	partial;start_range	exact_translation	False	849
F1323573	5005196at2759	KAM0753136.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1587	7	True	False	False	end_range;partial	exact_translation	True	1587
F1323573	760428at2759	KAM0752341.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1389	6	True	False	False	partial;start_range	exact_translation	True	1389
F3038894	115730at2759	KAK4698334.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1350	7	False	True	False	end_range;partial	exact_translation	False	1350
F3038894	160487at2759	KAK4698594.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2874	14	False	True	False	partial;start_range	exact_translation	False	2874
F3038894	201273at2759	KAK4702084.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	840	6	False	True	False	end_range;partial	exact_translation	False	840
F3038894	207567at2759	KAK4699768.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2793	14	False	True	False	partial;start_range	exact_translation	False	2793
F3038894	260326at2759	KAK4704997.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	597	4	False	True	False	partial;start_range	exact_translation	False	597
F3038894	2852757at2759	KAK4704920.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1542	10	False	True	False	end_range;partial	exact_translation	False	1542
F3038894	288615at2759	KAK4701611.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2067	11	False	True	False	partial;start_range	exact_translation	False	2067
F3038894	340246at2759	KAK4705521.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2772	12	False	True	False	end_range;partial	exact_translation	False	2772
F3038894	345792at2759	KAK4704666.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1155	8	False	True	False	partial;start_range	exact_translation	False	1155
F3038894	352891at2759	KAK4704350.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	867	5	False	True	False	partial;start_range	exact_translation	False	867
F3038894	3643464at2759	KAK4700384.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2397	7	False	True	False	end_range;partial	exact_translation	False	2397
F3038894	4613677at2759	KAK4700500.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	252	3	False	True	False	partial;start_range	exact_translation	False	252
F3038894	4695236at2759	KAK4700721.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3315	14	False	True	False	end_range;partial	exact_translation	False	3315
F3038894	4747214at2759	KAK4704802.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	462	5	False	True	False	partial;start_range	exact_translation	False	462
F3038894	4803900at2759	KAK4705414.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	396	2	False	True	False	end_range;partial	exact_translation	False	396
F3038894	4810093at2759	KAK4701048.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2703	6	False	True	False	end_range;partial	exact_translation	False	2703
F3038894	4813267at2759	KAK4705357.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	4698	17	False	True	False	end_range;partial	exact_translation	False	4698
F3038894	4837017at2759	KAK4699589.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	939	7	False	True	False	end_range;partial	exact_translation	False	939
F3038894	4838864at2759	KAK4704733.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2481	6	False	True	False	end_range;partial	exact_translation	False	2481
F3038894	4843240at2759	KAK4703540.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	819	8	False	True	False	end_range;partial	exact_translation	False	819
F3038894	4843824at2759	KAK4695519.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	702	7	False	True	False	end_range;partial	exact_translation	False	702
F3038894	4867008at2759	KAK4703830.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3003	10	False	True	False	end_range;partial	exact_translation	False	3003
F3038894	4896098at2759	KAK4703958.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	855	2	False	True	False	partial;start_range	exact_translation	False	855
F3038894	4900375at2759	KAK4694421.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	945	6	False	True	False	partial;start_range	exact_translation	False	945
F3038894	4908955at2759	KAK4702718.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1107	7	False	True	False	end_range;partial	exact_translation	False	1107
F3038894	4911644at2759	KAK4702398.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3045	12	False	True	False	partial;start_range	exact_translation	False	3045
F3038894	4940884at2759	KAK4702320.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3687	13	False	True	False	end_range;partial	exact_translation	False	3687
F3038894	4969018at2759	KAK4704967.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2442	14	False	True	False	end_range;partial	exact_translation	False	2442
F3038894	4970538at2759	KAK4706174.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2955	17	False	True	False	end_range;partial	exact_translation	False	2955
F3038894	4971272at2759	KAK4705132.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1395	9	False	True	False	end_range;partial	exact_translation	False	1395
F3038894	4974767at2759	KAK4703403.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	717	6	False	True	False	end_range;partial	exact_translation	False	717
F3038894	4975094at2759	KAK4702875.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3141	17	False	True	False	end_range;partial	exact_translation	False	3141
F3038894	4977863at2759	KAK4705652.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1944	11	False	True	False	partial;start_range	exact_translation	False	1944
F3038894	4983000at2759	KAK4703642.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2823	10	False	True	False	end_range;partial	exact_translation	False	2823
F3038894	4985971at2759	KAK4704875.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1167	8	False	True	False	partial;start_range	exact_translation	False	1167
F3038894	4986044at2759	KAK4704857.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2046	7	False	True	False	partial;start_range	exact_translation	False	2046
F3038894	4987397at2759	KAK4702874.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3015	13	False	True	False	end_range;partial	exact_translation	False	3015
F3038894	4988239at2759	KAK4701868.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3315	12	False	True	False	end_range;partial	exact_translation	False	3315
F3038894	4999134at2759	KAK4703797.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	8349	45	False	True	False	partial;start_range	exact_translation	False	8349
F3038894	5000045at2759	KAK4704781.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1281	6	False	True	False	partial;start_range	exact_translation	False	1281
F3038894	5000152at2759	KAK4701410.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3699	14	False	True	False	partial;start_range	exact_translation	False	3699
F3038894	5000362at2759	KAK4698456.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2901	13	False	True	False	partial;start_range	exact_translation	False	2901
F3038894	5000476at2759	KAK4699317.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1251	5	False	True	False	end_range;partial	exact_translation	False	1251
F3038894	5000743at2759	KAK4705830.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	603	7	False	True	False	end_range;partial	exact_translation	False	603
F3038894	5000823at2759	KAK4704359.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	4842	10	False	True	False	partial;start_range	exact_translation	False	4842
F3038894	5000870at2759	KAK4702006.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2652	6	False	True	False	partial;start_range	exact_translation	False	2652
F3038894	5000986at2759	KAK4703047.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1815	7	False	True	False	partial;start_range	exact_translation	False	1815
F3038894	5001156at2759	KAK4699597.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1380	9	False	True	False	partial;start_range	exact_translation	False	1380
F3038894	5001273at2759	KAK4703470.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	636	1	False	True	False	partial;start_range	exact_translation	False	636
F3038894	5001280at2759	KAK4700449.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2514	5	False	True	False	partial;start_range	exact_translation	False	2514
