entry_id	experimental_method	starting_model_review	starting_models_json	target_chain_attribution	training_independence	initial_release_date
5FGD	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""1RYP"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-03-23T00:00:00.000+00:00
5FGE	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""1RYP"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-03-23T00:00:00.000+00:00
5FGF	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""1RYP"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-03-23T00:00:00.000+00:00
5FGG	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""1RYP"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-03-23T00:00:00.000+00:00
5FGH	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""1RYP"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-03-23T00:00:00.000+00:00
5FGI	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""1RYP"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-03-23T00:00:00.000+00:00
5FHS	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""1RYP"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-03-23T00:00:00.000+00:00
5FJ8	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2015-11-25T00:00:00.000+00:00
5FJ9	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2015-11-25T00:00:00.000+00:00
5FJA	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2015-11-25T00:00:00.000+00:00
5FLZ	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-01-13T00:00:00.000+00:00
5FM1	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-02-03T00:00:00.000+00:00
5FMF	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2015-11-25T00:00:00.000+00:00
5FYW	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-05-18T00:00:00.000+00:00
5FZ5	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-05-18T00:00:00.000+00:00
5G06	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-06-15T00:00:00.000+00:00
5G5L	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""4C2M"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-07-27T00:00:00.000+00:00
5GAN	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-01-27T00:00:00.000+00:00
5GAP	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-01-27T00:00:00.000+00:00
5GM6	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-09-21T00:00:00.000+00:00
5GMK	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-08-17T00:00:00.000+00:00
5IP7	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""3PO2"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-05-11T00:00:00.000+00:00
5IP9	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""3PO2"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-05-11T00:00:00.000+00:00
5JCS	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-16T00:00:00.000+00:00
5JHR	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-08-03T00:00:00.000+00:00
5JHS	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-08-03T00:00:00.000+00:00
5JPQ	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-07-27T00:00:00.000+00:00
5L52	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L54	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L55	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5A	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5B	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5D	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5E	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5F	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5H	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5I	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5J	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5O	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5P	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5Q	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5R	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5S	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5T	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5U	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5V	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5W	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5X	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5Y	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L5Z	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L60	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L61	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L62	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L63	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L64	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L65	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L66	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L67	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L68	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L69	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L6A	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L6B	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5L6C	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2016-11-09T00:00:00.000+00:00
5LAI	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2017-04-26T00:00:00.000+00:00
5LAJ	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2017-04-26T00:00:00.000+00:00
