marker	pfam_accession	pfam_name	pfam_type	policy	tree_taxa	detected	undetected	unknown	eligible	minimum_detection_changes	edges_with_change_in_some_optimum	edges_with_change_in_every_optimum
4843240at2759	PF08672.18	ANAPC2	Domain	all_GA_hits	474	348	126	0	True	35	43	29
4843240at2759	PF08672.18	ANAPC2	Domain	overlap_partial_unknown	474	346	124	4	True	35	44	28
4843240at2759	PF09298.17	FAA_hydrolase_N	Domain	all_GA_hits	474	1	473	0	False		0	0
4843240at2759	PF09298.17	FAA_hydrolase_N	Domain	overlap_partial_unknown	474	1	470	3	False		0	0
4843240at2759	PF10343.15	Q_salvage	Family	all_GA_hits	474	1	473	0	False		0	0
4843240at2759	PF10343.15	Q_salvage	Family	overlap_partial_unknown	474	1	470	3	False		0	0
4843240at2759	PF10557.16	Cullin_Nedd8	Domain	all_GA_hits	474	6	468	0	True	1	1	1
4843240at2759	PF10557.16	Cullin_Nedd8	Domain	overlap_partial_unknown	474	5	466	3	True	1	1	1
4843240at2759	PF11640.14	TAN	Domain	all_GA_hits	474	1	473	0	False		0	0
4843240at2759	PF11640.14	TAN	Domain	overlap_partial_unknown	474	0	471	3	False		0	0
4843240at2759	PF11894.15	Nup192	Repeat	all_GA_hits	474	1	473	0	False		0	0
4843240at2759	PF11894.15	Nup192	Repeat	overlap_partial_unknown	474	1	470	3	False		0	0
4843240at2759	PF13632.13	Glyco_trans_2_3	Domain	all_GA_hits	474	1	473	0	False		0	0
4843240at2759	PF13632.13	Glyco_trans_2_3	Domain	overlap_partial_unknown	474	0	471	3	False		0	0
4843240at2759	PF13641.13	Glyco_tranf_2_3	Domain	all_GA_hits	474	1	473	0	False		0	0
4843240at2759	PF13641.13	Glyco_tranf_2_3	Domain	overlap_partial_unknown	474	0	471	3	False		0	0
4843240at2759	PF16076.11	Acyltransf_C	Family	all_GA_hits	474	1	473	0	False		0	0
4843240at2759	PF16076.11	Acyltransf_C	Family	overlap_partial_unknown	474	0	470	4	False		0	0
4843240at2759	PF22997.2	CHS4	Domain	all_GA_hits	474	1	473	0	False		0	0
4843240at2759	PF22997.2	CHS4	Domain	overlap_partial_unknown	474	0	471	3	False		0	0
4843240at2759	PF25773.2	TPR_ANAPC2	Repeat	all_GA_hits	474	457	17	0	True	9	11	7
4843240at2759	PF25773.2	TPR_ANAPC2	Repeat	overlap_partial_unknown	474	444	16	14	True	9	11	7
4843240at2759	PF26557.1	Cullin_AB	Domain	all_GA_hits	474	394	80	0	True	45	59	32
4843240at2759	PF26557.1	Cullin_AB	Domain	overlap_partial_unknown	474	341	79	54	True	41	57	27
4843240at2759	PF30717.1	HEAT_Pincer_Tel1	Repeat	all_GA_hits	474	1	473	0	False		0	0
4843240at2759	PF30717.1	HEAT_Pincer_Tel1	Repeat	overlap_partial_unknown	474	0	471	3	False		0	0
4843240at2759	PF30718.1	HEAT_Spiral_Tel1	Repeat	all_GA_hits	474	1	473	0	False		0	0
4843240at2759	PF30718.1	HEAT_Spiral_Tel1	Repeat	overlap_partial_unknown	474	0	471	3	False		0	0
4843824at2759	PF00168.37	C2	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF00168.37	C2	Domain	overlap_partial_unknown	432	0	419	13	False		0	0
4843824at2759	PF00288.33	GHMP_kinases_N	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF00288.33	GHMP_kinases_N	Domain	overlap_partial_unknown	432	1	418	13	False		0	0
4843824at2759	PF00400.39	WD40	Repeat	all_GA_hits	432	3	429	0	False		0	0
4843824at2759	PF00400.39	WD40	Repeat	overlap_partial_unknown	432	1	418	13	False		0	0
4843824at2759	PF00535.33	Glycos_transf_2	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF00535.33	Glycos_transf_2	Domain	overlap_partial_unknown	432	0	419	13	False		0	0
4843824at2759	PF00575.30	S1	Domain	all_GA_hits	432	9	423	0	True	6	6	6
4843824at2759	PF00575.30	S1	Domain	overlap_partial_unknown	432	0	419	13	False		0	0
4843824at2759	PF00890.31	FAD_binding_2	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF00890.31	FAD_binding_2	Domain	overlap_partial_unknown	432	1	418	13	False		0	0
4843824at2759	PF01217.27	Clat_adaptor_s	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF01217.27	Clat_adaptor_s	Domain	overlap_partial_unknown	432	1	418	13	False		0	0
4843824at2759	PF01769.22	MgtE	Family	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF01769.22	MgtE	Family	overlap_partial_unknown	432	1	418	13	False		0	0
4843824at2759	PF02910.26	Succ_DH_flav_C	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF02910.26	Succ_DH_flav_C	Domain	overlap_partial_unknown	432	1	418	13	False		0	0
4843824at2759	PF03876.23	SHS2_Rpb7-N	Domain	all_GA_hits	432	426	6	0	True	6	6	6
4843824at2759	PF03876.23	SHS2_Rpb7-N	Domain	overlap_partial_unknown	432	410	6	16	True	6	6	6
4843824at2759	PF05426.19	Alginate_lyase	Repeat	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF05426.19	Alginate_lyase	Repeat	overlap_partial_unknown	432	0	418	14	False		0	0
4843824at2759	PF06330.17	TRI5	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF06330.17	TRI5	Domain	overlap_partial_unknown	432	0	418	14	False		0	0
4843824at2759	PF06427.18	UDP-g_GGTase	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF06427.18	UDP-g_GGTase	Domain	overlap_partial_unknown	432	1	418	13	False		0	0
4843824at2759	PF08292.19	RNA_pol_Rbc25	Domain	all_GA_hits	432	432	0	0	False		0	0
4843824at2759	PF08292.19	RNA_pol_Rbc25	Domain	overlap_partial_unknown	432	387	0	45	False		0	0
4843824at2759	PF12894.14	ANAPC4_WD40	Repeat	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF12894.14	ANAPC4_WD40	Repeat	overlap_partial_unknown	432	0	419	13	False		0	0
4843824at2759	PF13174.13	TPR_6	Repeat	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF13174.13	TPR_6	Repeat	overlap_partial_unknown	432	0	419	13	False		0	0
4843824at2759	PF13506.14	Glyco_transf_21	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF13506.14	Glyco_transf_21	Domain	overlap_partial_unknown	432	0	419	13	False		0	0
4843824at2759	PF13632.13	Glyco_trans_2_3	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF13632.13	Glyco_trans_2_3	Domain	overlap_partial_unknown	432	0	419	13	False		0	0
4843824at2759	PF13641.13	Glyco_tranf_2_3	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF13641.13	Glyco_tranf_2_3	Domain	overlap_partial_unknown	432	0	419	13	False		0	0
4843824at2759	PF18400.8	Thioredoxin_12	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF18400.8	Thioredoxin_12	Domain	overlap_partial_unknown	432	1	418	13	False		0	0
4843824at2759	PF18401.8	Thioredoxin_13	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF18401.8	Thioredoxin_13	Domain	overlap_partial_unknown	432	1	418	13	False		0	0
4843824at2759	PF18402.8	Thioredoxin_14	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF18402.8	Thioredoxin_14	Domain	overlap_partial_unknown	432	1	418	13	False		0	0
4843824at2759	PF18403.8	Thioredoxin_15	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF18403.8	Thioredoxin_15	Domain	overlap_partial_unknown	432	1	418	13	False		0	0
4843824at2759	PF18404.8	Glyco_transf_24	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF18404.8	Glyco_transf_24	Domain	overlap_partial_unknown	432	1	418	13	False		0	0
4843824at2759	PF23098.2	Beta-prop_NOL10_N	Repeat	all_GA_hits	432	2	430	0	False		0	0
4843824at2759	PF23098.2	Beta-prop_NOL10_N	Repeat	overlap_partial_unknown	432	0	419	13	False		0	0
4843824at2759	PF24920.2	C2_TCB1	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF24920.2	C2_TCB1	Domain	overlap_partial_unknown	432	0	419	13	False		0	0
4843824at2759	PF25669.2	SMP_MUG190-like	Domain	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF25669.2	SMP_MUG190-like	Domain	overlap_partial_unknown	432	0	419	13	False		0	0
4843824at2759	PF30475.1	IFT56	Repeat	all_GA_hits	432	1	431	0	False		0	0
4843824at2759	PF30475.1	IFT56	Repeat	overlap_partial_unknown	432	0	419	13	False		0	0
4867008at2759	PF00096.33	zf-C2H2	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF00096.33	zf-C2H2	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF00152.26	tRNA-synt_2	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF00152.26	tRNA-synt_2	Domain	overlap_partial_unknown	476	1	77	398	False		0	0
4867008at2759	PF00258.31	Flavodoxin_1	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF00258.31	Flavodoxin_1	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF00400.39	WD40	Repeat	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF00400.39	WD40	Repeat	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF00501.35	AMP-binding	Family	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF00501.35	AMP-binding	Family	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF00622.37	SPRY	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF00622.37	SPRY	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF00899.28	ThiF	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF00899.28	ThiF	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF01253.28	SUI1	Domain	all_GA_hits	476	12	464	0	True	2	2	2
4867008at2759	PF01253.28	SUI1	Domain	overlap_partial_unknown	476	6	72	398	True	1	1	1
4867008at2759	PF01472.27	PUA	Domain	all_GA_hits	476	414	62	0	True	34	40	28
4867008at2759	PF01472.27	PUA	Domain	overlap_partial_unknown	476	2	61	413	False		0	0
4867008at2759	PF01926.30	MMR_HSR1	Family	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF01926.30	MMR_HSR1	Family	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF02170.29	PAZ	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF02170.29	PAZ	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF02171.24	Piwi	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF02171.24	Piwi	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF02201.24	SWIB	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF02201.24	SWIB	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF03901.24	Glyco_transf_22	Family	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF03901.24	Glyco_transf_22	Family	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF04055.28	Radical_SAM	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF04055.28	Radical_SAM	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF05470.19	eIF-3c_N	Repeat	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF05470.19	eIF-3c_N	Repeat	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF06071.20	YchF-GTPase_C	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF06071.20	YchF-GTPase_C	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF07719.24	TPR_2	Repeat	all_GA_hits	476	5	471	0	True	4	4	4
4867008at2759	PF07719.24	TPR_2	Repeat	overlap_partial_unknown	476	2	76	398	False		0	0
4867008at2759	PF08608.18	Wyosine_form	Family	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF08608.18	Wyosine_form	Family	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF08699.16	ArgoL1	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF08699.16	ArgoL1	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF08825.16	E2_bind	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF08825.16	E2_bind	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF09183.17	DUF1947	Domain	all_GA_hits	476	11	465	0	True	4	4	4
4867008at2759	PF09183.17	DUF1947	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF11720.13	Inhibitor_I78	Domain	all_GA_hits	476	6	470	0	True	6	6	6
4867008at2759	PF11720.13	Inhibitor_I78	Domain	overlap_partial_unknown	476	5	73	398	True	5	10	4
4867008at2759	PF13181.13	TPR_8	Repeat	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF13181.13	TPR_8	Repeat	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF13414.13	TPR_11	Repeat	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF13414.13	TPR_11	Repeat	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF16486.12	ArgoN	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF16486.12	ArgoN	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF16487.11	ArgoMid	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF16487.11	ArgoMid	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF16546.11	SGTA_dimer	Domain	all_GA_hits	476	6	470	0	True	5	5	5
4867008at2759	PF16546.11	SGTA_dimer	Domain	overlap_partial_unknown	476	2	76	398	False		0	0
4867008at2759	PF17832.8	Pre-PUA	Domain	all_GA_hits	476	465	11	0	True	5	5	5
4867008at2759	PF17832.8	Pre-PUA	Domain	overlap_partial_unknown	476	71	4	401	False		0	0
4867008at2759	PF20644.3	Rrn7_cyclin_N	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF20644.3	Rrn7_cyclin_N	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF20645.3	Rrn7_cyclin_C	Domain	all_GA_hits	476	1	475	0	False		0	0
4867008at2759	PF20645.3	Rrn7_cyclin_C	Domain	overlap_partial_unknown	476	0	78	398	False		0	0
4867008at2759	PF25304.2	WHD_eIF2D	Domain	all_GA_hits	476	14	462	0	True	1	1	1
4867008at2759	PF25304.2	WHD_eIF2D	Domain	overlap_partial_unknown	476	7	71	398	True	1	3	0
4867008at2759	PF26291.1	SWIB_eIF2D	Domain	all_GA_hits	476	10	466	0	True	3	3	3
4867008at2759	PF26291.1	SWIB_eIF2D	Domain	overlap_partial_unknown	476	4	73	399	False		0	0
4867008at2759	PF26292.1	PUA_elF2D	Domain	all_GA_hits	476	429	47	0	True	22	28	16
4867008at2759	PF26292.1	PUA_elF2D	Domain	overlap_partial_unknown	476	31	46	399	True	14	21	10
4888252at2759	PF00005.34	ABC_tran	Domain	all_GA_hits	471	2	469	0	False		0	0
4888252at2759	PF00005.34	ABC_tran	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF00067.28	p450	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF00067.28	p450	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF00076.29	RRM_1	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF00076.29	RRM_1	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF00097.32	zf-C3HC4	Domain	all_GA_hits	471	10	461	0	True	8	10	6
4888252at2759	PF00097.32	zf-C3HC4	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF00620.33	RhoGAP	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF00620.33	RhoGAP	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF00637.27	Clathrin	Repeat	all_GA_hits	471	295	176	0	True	44	66	26
4888252at2759	PF00637.27	Clathrin	Repeat	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF00899.28	ThiF	Domain	all_GA_hits	471	2	469	0	False		0	0
4888252at2759	PF00899.28	ThiF	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF01061.30	ABC2_membrane	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF01061.30	ABC2_membrane	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF03099.25	BPL_LplA_LipB	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF03099.25	BPL_LplA_LipB	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF06422.19	PDR_CDR	Family	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF06422.19	PDR_CDR	Family	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF07690.22	MFS_1	Family	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF07690.22	MFS_1	Family	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF07774.20	EMC1_C	Repeat	all_GA_hits	471	2	469	0	False		0	0
4888252at2759	PF07774.20	EMC1_C	Repeat	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF08676.17	MutL_C	Domain	all_GA_hits	471	5	466	0	True	4	4	4
4888252at2759	PF08676.17	MutL_C	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF09358.16	E1_UFD	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF09358.16	E1_UFD	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF09949.16	APP1_cat	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF09949.16	APP1_cat	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF09994.15	T6SS_Tle1-like_cat	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF09994.15	T6SS_Tle1-like_cat	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF10585.15	UBA_E1_SCCH	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF10585.15	UBA_E1_SCCH	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF12451.14	VPS11_C	Family	all_GA_hits	471	405	66	0	True	37	45	29
4888252at2759	PF12451.14	VPS11_C	Family	overlap_partial_unknown	471	2	7	462	False		0	0
4888252at2759	PF12799.14	LRR_4	Repeat	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF12799.14	LRR_4	Repeat	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF13445.13	zf-RING_UBOX	Domain	all_GA_hits	471	3	468	0	False		0	0
4888252at2759	PF13445.13	zf-RING_UBOX	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF13522.13	GATase_6	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF13522.13	GATase_6	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF13537.12	GATase_7	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF13537.12	GATase_7	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF13589.13	HATPase_c_3	Domain	all_GA_hits	471	6	465	0	True	6	8	4
4888252at2759	PF13589.13	HATPase_c_3	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF13855.13	LRR_8	Repeat	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF13855.13	LRR_8	Repeat	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF13865.12	FoP_duplication	Family	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF13865.12	FoP_duplication	Family	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF13923.13	zf-C3HC4_2	Domain	all_GA_hits	471	11	460	0	True	9	13	5
4888252at2759	PF13923.13	zf-C3HC4_2	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF14510.12	ABC_trans_N	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF14510.12	ABC_trans_N	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF16190.12	E1_FCCH	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF16190.12	E1_FCCH	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF16191.11	E1_4HB	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF16191.11	E1_4HB	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF17122.11	zf-C3H2C3	Domain	all_GA_hits	471	300	171	0	True	82	112	58
4888252at2759	PF17122.11	zf-C3H2C3	Domain	overlap_partial_unknown	471	4	5	462	False		0	0
4888252at2759	PF19055.7	ABC2_membrane_7	Family	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF19055.7	ABC2_membrane_7	Family	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF21310.4	OCRL-like_ASH	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF21310.4	OCRL-like_ASH	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF21948.2	LplA-B_cat	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF21948.2	LplA-B_cat	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF22669.3	Exo_endo_phos2	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF22669.3	Exo_endo_phos2	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF23266.2	VPS11_N	Repeat	all_GA_hits	471	460	11	0	True	8	10	6
4888252at2759	PF23266.2	VPS11_N	Repeat	overlap_partial_unknown	471	0	8	463	False		0	0
4888252at2759	PF23341.2	PEP5_VPS11_N	Repeat	all_GA_hits	471	461	10	0	True	6	10	3
4888252at2759	PF23341.2	PEP5_VPS11_N	Repeat	overlap_partial_unknown	471	0	7	464	False		0	0
4888252at2759	PF23356.2	TPR_PEP5_VPS11	Repeat	all_GA_hits	471	467	4	0	False		0	0
4888252at2759	PF23356.2	TPR_PEP5_VPS11	Repeat	overlap_partial_unknown	471	3	2	466	False		0	0
4888252at2759	PF23412.2	zf_RING_Vps8	Domain	all_GA_hits	471	2	469	0	False		0	0
4888252at2759	PF23412.2	zf_RING_Vps8	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF23413.2	zf_RING_Vps8_fungal	Domain	all_GA_hits	471	4	467	0	False		0	0
4888252at2759	PF23413.2	zf_RING_Vps8_fungal	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF23556.2	TPR_Vps41	Repeat	all_GA_hits	471	110	361	0	True	47	71	29
4888252at2759	PF23556.2	TPR_Vps41	Repeat	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF26148.1	VPS18_RING_C	Domain	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF26148.1	VPS18_RING_C	Domain	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF26719.2	TPR_Atp25_C	Repeat	all_GA_hits	471	1	470	0	False		0	0
4888252at2759	PF26719.2	TPR_Atp25_C	Repeat	overlap_partial_unknown	471	0	9	462	False		0	0
4888252at2759	PF28737.1	VPS18_solenoid_2nd	Repeat	all_GA_hits	471	7	464	0	True	5	7	3
4888252at2759	PF28737.1	VPS18_solenoid_2nd	Repeat	overlap_partial_unknown	471	0	9	462	False		0	0
4896098at2759	PF00046.36	Homeodomain	Domain	all_GA_hits	463	2	461	0	False		0	0
4896098at2759	PF00046.36	Homeodomain	Domain	overlap_partial_unknown	463	2	446	15	False		0	0
4896098at2759	PF00254.35	FKBP_C	Domain	all_GA_hits	463	1	462	0	False		0	0
4896098at2759	PF00254.35	FKBP_C	Domain	overlap_partial_unknown	463	1	447	15	False		0	0
4896098at2759	PF00439.31	Bromodomain	Domain	all_GA_hits	463	1	462	0	False		0	0
4896098at2759	PF00439.31	Bromodomain	Domain	overlap_partial_unknown	463	0	448	15	False		0	0
4896098at2759	PF00467.36	KOW	Family	all_GA_hits	463	2	461	0	False		0	0
4896098at2759	PF00467.36	KOW	Family	overlap_partial_unknown	463	0	448	15	False		0	0
4896098at2759	PF00628.36	PHD	Domain	all_GA_hits	463	1	462	0	False		0	0
4896098at2759	PF00628.36	PHD	Domain	overlap_partial_unknown	463	0	448	15	False		0	0
4896098at2759	PF01000.32	RNA_pol_A_bac	Domain	all_GA_hits	463	1	462	0	False		0	0
4896098at2759	PF01000.32	RNA_pol_A_bac	Domain	overlap_partial_unknown	463	0	448	15	False		0	0
4896098at2759	PF01193.30	RNA_pol_L	Domain	all_GA_hits	463	1	462	0	False		0	0
4896098at2759	PF01193.30	RNA_pol_L	Domain	overlap_partial_unknown	463	0	448	15	False		0	0
4896098at2759	PF01585.29	G-patch	Family	all_GA_hits	463	1	462	0	False		0	0
4896098at2759	PF01585.29	G-patch	Family	overlap_partial_unknown	463	1	447	15	False		0	0
4896098at2759	PF01593.31	Amino_oxidase	Domain	all_GA_hits	463	11	452	0	True	9	9	9
4896098at2759	PF01593.31	Amino_oxidase	Domain	overlap_partial_unknown	463	0	448	15	False		0	0
4896098at2759	PF03169.21	OPT	Family	all_GA_hits	463	1	462	0	False		0	0
4896098at2759	PF03169.21	OPT	Family	overlap_partial_unknown	463	1	447	15	False		0	0
4896098at2759	PF03998.20	Utp11	Family	all_GA_hits	463	1	462	0	False		0	0
4896098at2759	PF03998.20	Utp11	Family	overlap_partial_unknown	463	1	447	15	False		0	0
4896098at2759	PF04442.20	CtaG_Cox11	Family	all_GA_hits	463	463	0	0	False		0	0
